date,stock_id,stock_name,open,high,low,close,volume,foreign_buy,trust_buy,dealer_buy,foreign_hold_ratio,foreign_remain_ratio,foreign_limit_ratio,macd_status
2026-03-18,50,元大台灣50,77.75,78.05,77.45,77.8,78000,-5531,2000,15013,3.62,96.37,100.0,-
2026-03-18,51,元大中型100,113.65,113.9,112.7,113.75,89,8,0,22,0.55,99.44,100.0,-
2026-03-18,52,富邦科技,46.42,46.63,46.21,46.45,35483,3684,-220,5796,0.91,99.08,100.0,-
2026-03-18,53,元大電子,174.0,175.05,173.55,173.85,65,0,0,-31,1.37,98.62,100.0,-
2026-03-18,55,元大MSCI金融,32.77,32.96,32.65,32.71,107,-4,0,-26,0.54,99.45,100.0,-
2026-03-18,56,元大高股息,39.42,39.58,39.35,39.42,32295,3737,0,5886,0.34,99.65,100.0,-
2026-03-18,57,富邦摩台,230.0,230.85,229.6,230.25,24,-7,0,18,5.83,94.16,100.0,-
2026-03-18,61,元大寶滬深,23.85,23.94,23.54,23.64,453,-130,0,157,4.65,95.34,100.0,-
2026-03-18,1101,台泥,24.75,24.75,24.3,24.55,25089,2577,92,178,17.94,82.05,100.0,空
2026-03-18,1102,亞泥,34.85,34.85,34.35,34.5,8582,-4158,-1117,111,16.15,83.84,100.0,多
2026-03-18,1103,嘉泥,13.65,13.65,13.5,13.65,242,31,0,16,4.45,95.54,100.0,空
2026-03-18,1104,環泥,30.0,30.0,29.1,29.4,1462,-198,1,43,16.15,83.84,100.0,多
2026-03-18,1108,幸福,15.05,15.1,14.95,15.0,588,26,0,2,1.26,98.73,100.0,空
2026-03-18,1109,信大,15.45,15.5,15.35,15.45,159,35,0,6,2.31,97.68,100.0,空
2026-03-18,1110,東泥,15.65,15.75,15.5,15.7,123,26,0,0,5.92,94.07,100.0,空
2026-03-18,1201,味全,14.0,14.0,13.8,13.8,489,-120,0,13,5.37,94.62,100.0,空
2026-03-18,1203,味王,39.25,39.25,38.85,38.95,27,-6,0,3,1.62,98.37,100.0,空
2026-03-18,1210,大成,54.3,54.5,53.5,53.5,2323,-186,-191,56,10.66,89.33,100.0,多
2026-03-18,1213,大飲,9.31,9.8,9.12,9.8,32,0,0,0,0.01,99.98,100.0,多
2026-03-18,1215,卜蜂,154.0,154.0,150.5,152.0,593,-240,-2,8,41.62,58.37,100.0,空
2026-03-18,1216,統一,71.7,71.7,70.9,71.4,8967,-2305,-1560,83,32.44,67.55,100.0,多
2026-03-18,1217,愛之味,10.3,10.3,10.2,10.25,742,26,0,16,8.42,91.57,100.0,空
2026-03-18,1218,泰山,19.2,19.3,19.15,19.25,1052,178,0,26,4.1,95.89,100.0,多
2026-03-18,1219,福壽,13.65,13.65,13.5,13.55,278,40,0,10,5.47,94.52,100.0,空
2026-03-18,1220,台榮,12.9,12.9,12.7,12.75,175,17,0,1,7.12,92.87,100.0,空
2026-03-18,1225,福懋油,31.3,31.3,30.65,31.2,149,19,0,11,1.23,98.76,100.0,空
2026-03-18,1227,佳格,30.4,30.4,30.1,30.25,523,240,0,31,6.06,93.93,100.0,多
2026-03-18,1229,聯華,44.85,45.2,44.6,45.15,2657,971,10,76,9.35,90.64,100.0,多
2026-03-18,1231,聯華食,90.0,90.5,89.0,90.5,365,123,0,22,2.67,97.32,100.0,多
2026-03-18,1232,大統益,150.0,151.0,150.0,151.0,57,15,0,5,2.47,97.52,100.0,空
2026-03-18,1233,天仁,30.7,31.05,30.5,30.5,16,-3,0,4,5.53,94.46,100.0,空
2026-03-18,1234,黑松,36.3,36.6,36.25,36.45,89,30,0,1,4.74,95.25,100.0,空
2026-03-18,1235,興泰,36.95,36.95,36.55,36.6,11,4,0,1,0.18,99.81,100.0,空
2026-03-18,1236,宏亞,27.25,27.4,27.05,27.3,23,1,0,0,0.47,99.52,100.0,空
2026-03-18,1240,茂生農經,60.1,60.1,60.1,60.1,3,0,0,0,3.64,96.35,100.0,多
2026-03-18,1256,鮮活果汁-KY,157.0,158.0,155.5,156.0,29,-9,0,1,4.19,95.8,100.0,空
2026-03-18,1259,安心,60.1,60.8,59.7,60.2,12,0,0,0,26.11,73.88,100.0,空
2026-03-18,1260,富味鄉,22.36,22.65,22.0,22.0,11,0,0,0,0.0,0.0,0.0,空
2026-03-18,1264,德麥,282.0,282.5,280.0,282.5,21,7,0,0,1.54,98.45,100.0,多
2026-03-18,1268,漢來美食,160.0,160.0,158.0,158.5,28,-1,0,0,1.61,98.38,100.0,空
2026-03-18,1269,乾杯,61.92,62.2,59.1,62.0,21,0,0,0,0.0,0.0,0.0,空
2026-03-18,1271,晨暉生技,52.11,53.2,51.8,51.8,99,0,0,0,0.0,0.0,0.0,空
2026-03-18,1293,利統,27.67,28.55,28.55,28.55,0,0,0,0,0.0,0.0,0.0,多
2026-03-18,1294,漢田生技,86.1,87.1,86.0,86.2,43,-2,0,0,0.71,99.28,100.0,多
2026-03-18,1295,生合,72.3,72.7,71.5,72.0,59,4,0,0,2.85,97.14,100.0,多
2026-03-18,1301,台塑,46.7,47.85,46.65,47.3,31246,5198,10,688,29.04,70.95,100.0,空
2026-03-18,1303,南亞,86.8,88.0,85.0,86.2,62177,-3082,661,836,31.01,68.98,100.0,空
2026-03-18,1304,台聚,13.15,13.25,12.8,12.9,6256,753,0,82,28.46,71.53,100.0,多
2026-03-18,1305,華夏,13.95,14.25,13.8,14.05,5701,-357,0,106,4.21,95.78,100.0,多
2026-03-18,1307,三芳,34.45,34.45,33.95,34.0,567,-149,-1,1,6.58,93.41,100.0,空
2026-03-18,1308,亞聚,14.95,15.0,14.45,14.6,3842,-434,0,4,4.64,95.35,100.0,多
2026-03-18,1309,台達化,15.5,16.1,15.3,15.6,6300,-771,0,-26,1.23,98.76,100.0,多
2026-03-18,1310,台苯,11.4,11.8,11.3,11.4,7532,220,0,25,5.62,94.37,100.0,多
2026-03-18,1312,國喬,13.85,14.1,13.5,13.8,12394,-3805,0,2152,5.01,94.98,100.0,多
2026-03-18,1313,聯成,12.65,13.0,12.6,12.85,9994,2673,0,-11,6.11,93.88,100.0,多
2026-03-18,1314,中石化,8.53,8.69,8.45,8.53,35524,1318,0,2066,9.42,90.57,100.0,空
2026-03-18,1315,達新,64.5,64.5,64.0,64.4,8,-1,0,1,1.17,98.82,100.0,多
2026-03-18,1316,上曜,13.1,13.1,12.85,12.9,1419,-9,0,16,3.43,96.56,100.0,多
2026-03-18,1319,東陽,85.1,85.6,83.5,83.9,3834,-2171,-13,173,11.09,88.9,100.0,空
2026-03-18,1321,大洋,33.65,33.7,33.25,33.25,194,0,0,3,6.96,93.03,100.0,空
2026-03-18,1323,永裕,18.75,19.1,18.75,19.1,96,14,0,2,1.66,98.33,100.0,多
2026-03-18,1324,地球,10.35,10.45,10.3,10.35,114,13,0,0,0.68,99.31,100.0,空
2026-03-18,1325,恆大,27.55,27.65,27.25,27.45,217,42,0,1,1.38,98.61,100.0,空
2026-03-18,1326,台化,44.9,46.2,44.65,45.95,43678,11263,207,1977,34.2,65.79,100.0,空
2026-03-18,1336,台翰,15.05,15.05,14.85,15.0,109,8,0,0,4.32,95.67,100.0,多
2026-03-18,1337,再生-KY,6.14,6.38,6.06,6.07,2261,-53,0,19,25.0,74.99,100.0,多
2026-03-18,1338,廣華-KY,15.5,15.7,15.5,15.65,127,-14,0,-2,6.36,93.63,100.0,空
2026-03-18,1339,昭輝,41.75,42.3,41.35,41.9,35,1,0,-2,0.91,99.08,100.0,空
2026-03-18,1340,勝悅-KY,7.09,7.09,6.98,6.98,213,30,0,0,27.16,72.83,100.0,多
2026-03-18,1341,富林-KY,58.4,58.8,58.4,58.8,9,0,0,1,79.8,20.19,100.0,空
2026-03-18,1342,八貫,88.6,89.1,87.9,88.5,420,-138,0,2,27.9,72.09,100.0,空
2026-03-18,1343,旭東環保,27.79,28.7,27.5,28.0,24,0,0,0,0.0,0.0,0.0,空
2026-03-18,1402,遠東新,27.2,27.2,26.75,26.85,17446,-5664,-379,214,18.96,81.03,100.0,空
2026-03-18,1409,新纖,17.0,17.4,16.65,16.85,17495,-2096,0,324,13.61,86.38,100.0,多
2026-03-18,1410,南染,31.95,31.95,31.5,31.65,26,-2,0,0,18.66,81.33,100.0,空
2026-03-18,1413,宏洲,10.05,10.05,9.57,9.59,44,0,0,0,0.35,99.64,100.0,空
2026-03-18,1414,東和,19.8,19.8,19.45,19.55,460,-22,0,1,1.18,98.81,100.0,空
2026-03-18,1416,廣豐,11.7,11.75,11.65,11.75,146,28,0,11,5.9,94.09,100.0,多
