date,stock_id,stock_name,open,high,low,close,volume,foreign_buy,trust_buy,dealer_buy,foreign_hold_ratio,foreign_remain_ratio,foreign_limit_ratio,macd_status
2026-03-09,50,元大台灣50,73.15,73.6,71.65,73.6,542230,-200178,4948,-150453,2.72,97.27,100.0,-
2026-03-09,51,元大中型100,101.65,102.15,100.35,101.8,254,0,0,-131,0.56,99.43,100.0,-
2026-03-09,52,富邦科技,43.02,43.46,42.58,43.38,124545,-584,555,-53388,1.03,98.96,100.0,-
2026-03-09,53,元大電子,162.95,162.95,159.0,160.1,85,-9,0,8,1.15,98.84,100.0,-
2026-03-09,55,元大MSCI金融,31.8,32.0,31.0,31.97,383,28,0,35,0.55,99.44,100.0,-
2026-03-09,56,元大高股息,37.28,37.58,36.5,37.58,151883,13146,0,-90950,0.43,99.56,100.0,-
2026-03-09,57,富邦摩台,213.9,215.75,212.3,215.75,177,-1,0,-6,5.24,94.75,100.0,-
2026-03-09,61,元大寶滬深,23.25,23.6,22.9,23.3,326,-73,0,161,6.12,93.87,100.0,-
2026-03-09,1101,台泥,24.35,24.6,23.85,24.3,43390,-13185,103,-1527,18.07,81.92,100.0,-
2026-03-09,1102,亞泥,33.5,34.25,33.3,34.15,9051,-1690,61,615,16.83,83.16,100.0,-
2026-03-09,1103,嘉泥,13.4,13.5,13.3,13.35,692,-306,0,-71,4.47,95.52,100.0,-
2026-03-09,1104,環泥,28.2,28.7,28.0,28.25,1398,106,0,-24,16.25,83.74,100.0,-
2026-03-09,1108,幸福,14.95,15.0,14.85,14.9,424,-237,0,-19,1.27,98.72,100.0,-
2026-03-09,1109,信大,15.15,15.3,15.1,15.25,192,-44,0,-26,2.35,97.64,100.0,-
2026-03-09,1110,東泥,15.45,15.9,15.0,15.9,450,-167,0,-38,5.97,94.02,100.0,-
2026-03-09,1201,味全,14.1,14.2,14.0,14.0,698,-217,0,-42,5.42,94.57,100.0,-
2026-03-09,1203,味王,37.35,39.0,37.35,38.75,66,-25,0,-12,1.66,98.33,100.0,-
2026-03-09,1210,大成,50.4,51.6,50.4,51.3,2481,576,0,-91,10.26,89.73,100.0,-
2026-03-09,1213,大飲,9.41,9.41,9.3,9.35,8,0,0,0,0.01,99.98,100.0,-
2026-03-09,1215,卜蜂,158.5,162.5,156.0,159.0,1313,-274,105,-4,42.17,57.82,100.0,-
2026-03-09,1216,統一,70.0,71.3,70.0,70.8,14426,-2602,342,1430,32.75,67.24,100.0,-
2026-03-09,1217,愛之味,10.25,10.3,10.15,10.15,651,-165,0,-40,8.39,91.6,100.0,-
2026-03-09,1218,泰山,18.05,18.05,17.75,17.9,1193,332,0,-29,3.47,96.52,100.0,-
2026-03-09,1219,福壽,13.55,13.95,13.35,13.9,1038,-114,0,-31,5.49,94.5,100.0,-
2026-03-09,1220,台榮,13.15,13.55,13.0,13.25,728,-32,0,-13,7.1,92.89,100.0,-
2026-03-09,1225,福懋油,33.7,36.0,33.7,34.25,2113,-164,0,-187,1.29,98.7,100.0,-
2026-03-09,1227,佳格,29.2,29.4,29.0,29.3,1148,260,0,-96,5.91,94.08,100.0,-
