date,stock_id,stock_name,open,high,low,close,volume,foreign_buy,trust_buy,dealer_buy,foreign_hold_ratio,foreign_remain_ratio,foreign_limit_ratio,macd_status
2026-01-30,50,元大台灣50,73.15,73.2,72.3,72.6,175275,-63741,1640,-15282,2.48,97.51,100.0,-
2026-01-30,51,元大中型100,106.55,106.75,105.25,106.7,89,-1,0,-20,0.54,99.45,100.0,-
2026-01-30,52,富邦科技,43.5,43.54,43.1,43.28,76077,-5965,0,-20486,0.66,99.33,100.0,-
2026-01-30,53,元大電子,160.75,161.55,159.8,161.55,23,0,0,-7,1.35,98.64,100.0,-
2026-01-30,55,元大MSCI金融,32.44,32.44,31.98,32.03,188,-41,0,-92,0.54,99.45,100.0,-
2026-01-30,56,元大高股息,37.98,37.98,37.5,37.58,86589,-19149,0,-7776,0.35,99.64,100.0,-
2026-01-30,57,富邦摩台,214.7,215.5,214.7,215.2,24,0,0,2,4.09,95.9,100.0,-
2026-01-30,61,元大寶滬深,23.59,23.74,23.28,23.56,219,-2,0,116,4.91,95.08,100.0,-
2026-01-30,1101,台泥,26.5,26.75,26.1,26.4,41304,-6562,-1,-1417,18.43,81.56,100.0,-
2026-01-30,1102,亞泥,35.5,35.6,35.15,35.15,7495,-4256,-93,-7,16.99,83.0,100.0,-
2026-01-30,1103,嘉泥,14.2,14.3,14.0,14.2,372,46,0,-11,4.53,95.46,100.0,-
2026-01-30,1104,環泥,30.1,30.1,29.6,29.65,630,-415,0,3,16.4,83.59,100.0,-
2026-01-30,1108,幸福,15.05,15.05,15.0,15.0,302,45,0,-3,1.27,98.72,100.0,-
2026-01-30,1109,信大,15.45,15.45,15.4,15.45,93,18,0,1,2.29,97.7,100.0,-
2026-01-30,1110,東泥,16.3,16.35,16.25,16.25,99,7,0,-3,5.95,94.04,100.0,-
2026-01-30,1201,味全,14.45,14.6,14.45,14.6,220,-37,0,2,5.45,94.54,100.0,-
2026-01-30,1203,味王,39.35,39.35,39.35,39.35,1,0,0,0,1.62,98.37,100.0,-
2026-01-30,1210,大成,52.0,52.0,50.9,50.9,1881,-915,-45,6,10.14,89.85,100.0,-
2026-01-30,1213,大飲,10.05,10.1,10.05,10.1,5,0,0,0,0.02,99.97,100.0,-
2026-01-30,1215,卜蜂,151.0,152.0,148.0,148.5,825,-7,-50,-3,41.56,58.43,100.0,-
2026-01-30,1216,統一,72.6,72.6,71.7,71.7,12294,-3480,-423,-13,32.83,67.16,100.0,-
2026-01-30,1217,愛之味,10.6,10.65,10.5,10.6,715,-27,0,2,8.35,91.64,100.0,-
2026-01-30,1218,泰山,18.5,18.5,18.25,18.25,382,-75,0,2,3.17,96.82,100.0,-
2026-01-30,1219,福壽,13.5,13.6,13.5,13.55,299,33,0,-8,5.35,94.64,100.0,-
2026-01-30,1220,台榮,12.9,13.0,12.8,12.8,284,30,0,-8,6.91,93.08,100.0,-
2026-01-30,1225,福懋油,28.45,28.45,28.0,28.35,122,-26,0,0,1.42,98.57,100.0,-
2026-01-30,1227,佳格,29.2,29.2,29.0,29.0,929,-338,0,-10,5.61,94.38,100.0,-
2026-01-30,1229,聯華,46.35,46.4,45.95,45.95,3066,-1864,0,6,9.57,90.42,100.0,-
2026-01-30,1231,聯華食,95.5,95.5,94.1,94.1,348,-171,0,-3,2.82,97.17,100.0,-
2026-01-30,1232,大統益,147.0,147.0,145.5,146.0,52,-27,0,-1,2.22,97.77,100.0,-
2026-01-30,1233,天仁,32.15,32.2,32.05,32.1,30,-3,0,27,5.51,94.48,100.0,-
2026-01-30,1234,黑松,37.05,37.1,36.9,37.1,99,-24,0,-5,4.78,95.21,100.0,-
2026-01-30,1235,興泰,43.0,43.0,41.35,42.65,3,2,0,0,0.17,99.82,100.0,-
2026-01-30,1236,宏亞,26.15,26.2,25.6,26.2,65,-4,0,0,0.44,99.55,100.0,-
2026-01-30,1240,茂生農經,61.0,61.2,60.3,60.6,21,0,0,0,3.64,96.35,100.0,-
