date,stock_id,stock_name,open,high,low,close,volume,foreign_buy,trust_buy,dealer_buy,foreign_hold_ratio,foreign_remain_ratio,foreign_limit_ratio,macd_status
2026-03-12,50,元大台灣50,77.1,77.6,76.35,76.6,131518,-76390,1300,-6313,3.56,96.43,100.0,-
2026-03-12,51,元大中型100,108.5,109.65,108.0,108.7,52,-3,0,-6,0.53,99.46,100.0,-
2026-03-12,52,富邦科技,45.99,46.27,45.58,45.65,46457,-13443,-25,-10712,0.93,99.06,100.0,-
2026-03-12,53,元大電子,172.6,172.6,170.0,170.75,15,0,0,-13,1.28,98.71,100.0,-
2026-03-12,55,元大MSCI金融,32.5,32.5,32.2,32.42,77,5,0,-22,0.53,99.46,100.0,-
2026-03-12,56,元大高股息,38.55,38.75,38.33,38.53,27613,-4635,0,1006,0.34,99.65,100.0,-
2026-03-12,57,富邦摩台,229.05,229.05,227.45,227.6,46,-1,0,-12,5.24,94.75,100.0,-
2026-03-12,61,元大寶滬深,23.89,23.97,23.74,23.74,228,-7,0,147,6.4,93.59,100.0,-
2026-03-12,1101,台泥,24.9,25.2,24.6,25.1,25003,539,14,-130,18.02,81.97,100.0,-
2026-03-12,1102,亞泥,34.7,35.15,34.7,34.75,13509,-1603,-577,-140,16.6,83.39,100.0,-
2026-03-12,1103,嘉泥,13.45,13.65,13.45,13.6,224,-61,0,-21,4.48,95.51,100.0,-
2026-03-12,1104,環泥,29.45,30.05,29.45,29.8,847,-81,134,-37,16.23,83.76,100.0,-
2026-03-12,1108,幸福,15.15,15.15,15.0,15.1,123,-40,0,-4,1.28,98.71,100.0,-
2026-03-12,1109,信大,15.25,15.4,15.25,15.35,147,-30,0,-7,2.33,97.66,100.0,-
2026-03-12,1110,東泥,15.7,15.85,15.65,15.85,164,-42,0,-6,5.95,94.04,100.0,-
2026-03-12,1201,味全,14.0,14.15,14.0,14.15,279,-43,0,-3,5.43,94.56,100.0,-
2026-03-12,1203,味王,38.25,38.85,38.25,38.4,59,-37,0,-2,1.64,98.35,100.0,-
2026-03-12,1210,大成,52.3,53.7,52.3,52.9,4588,1433,-232,-31,10.44,89.55,100.0,-
2026-03-12,1213,大飲,9.79,9.8,9.79,9.8,3,0,0,0,0.01,99.98,100.0,-
2026-03-12,1215,卜蜂,154.5,155.0,151.5,155.0,944,-422,181,-47,41.85,58.14,100.0,-
2026-03-12,1216,統一,70.2,70.7,70.0,70.1,13512,37,-1615,-258,32.62,67.37,100.0,-
2026-03-12,1217,愛之味,10.25,10.3,10.2,10.2,490,-97,0,-47,8.37,91.62,100.0,-
2026-03-12,1218,泰山,18.6,19.15,18.6,19.05,3854,1619,0,-15,4.02,95.97,100.0,-
2026-03-12,1219,福壽,13.5,13.65,13.4,13.5,333,-14,0,-10,5.46,94.53,100.0,-
2026-03-12,1220,台榮,13.1,13.1,12.9,12.9,122,-8,0,-2,7.09,92.9,100.0,-
2026-03-12,1225,福懋油,31.8,32.95,31.8,32.8,602,126,0,-44,1.33,98.66,100.0,-
2026-03-12,1227,佳格,29.25,29.45,29.25,29.25,631,53,0,-26,5.91,94.08,100.0,-
2026-03-12,1229,聯華,43.5,43.6,43.05,43.35,3082,-709,26,-94,9.33,90.66,100.0,-
2026-03-12,1231,聯華食,88.7,88.8,87.1,88.0,393,-92,-13,-19,2.7,97.29,100.0,-
2026-03-12,1232,大統益,150.0,150.5,149.5,150.0,92,-22,20,-5,2.46,97.53,100.0,-
2026-03-12,1233,天仁,32.05,32.05,31.7,31.7,13,-5,0,-1,5.54,94.45,100.0,-
2026-03-12,1234,黑松,36.2,36.75,36.2,36.4,213,-62,0,-13,4.77,95.22,100.0,-
2026-03-12,1235,興泰,37.3,38.7,37.3,38.15,33,-7,0,-2,0.19,99.8,100.0,-
2026-03-12,1236,宏亞,28.25,28.25,26.85,27.35,131,-27,0,2,0.46,99.53,100.0,-
2026-03-12,1240,茂生農經,60.1,60.1,59.8,60.0,32,1,0,0,3.61,96.38,100.0,-
2026-03-12,1256,鮮活果汁-KY,170.0,170.0,163.0,165.0,76,-45,0,0,4.43,95.56,100.0,-
2026-03-12,1259,安心,61.3,61.3,61.0,61.0,3,-1,0,0,26.11,73.88,100.0,-
2026-03-12,1260,富味鄉,22.25,22.15,21.65,22.15,46,0,0,0,0.0,0.0,0.0,-
