date,stock_id,stock_name,open,high,low,close,volume,day_trading_volume,foreign_buy,trust_buy,dealer_buy,foreign_hold_ratio,foreign_remain_ratio,foreign_limit_ratio,macd_status
2026-06-18,50,元大台灣50,107.0,107.45,106.65,107.3,78557,0,14338,2200,-846,0.0,0.0,0.0,-
2026-06-18,51,元大中型100,145.5,147.75,145.5,147.7,117,0,0,0,68,0.0,0.0,0.0,-
2026-06-18,52,富邦科技,62.6,62.9,62.35,62.8,25192,0,3671,0,2461,0.0,0.0,0.0,-
2026-06-18,53,元大電子,245.45,245.45,244.5,244.95,25,0,0,0,0,0.0,0.0,0.0,-
2026-06-18,55,元大MSCI金融,42.91,43.69,42.91,43.46,1453,0,83,0,-504,0.0,0.0,0.0,-
2026-06-18,56,元大高股息,52.4,52.85,52.4,52.8,33652,0,8196,0,2483,0.0,0.0,0.0,-
2026-06-18,57,富邦摩台,317.5,317.55,315.9,317.2,39,0,0,0,28,0.0,0.0,0.0,-
2026-06-18,61,元大寶滬深,25.38,25.61,25.3,25.5,575,0,189,0,332,0.0,0.0,0.0,-
2026-06-18,1101,台泥,24.6,24.8,24.5,24.5,32351,0,-9248,52,6,0.0,0.0,0.0,多
2026-06-18,1102,亞泥,35.6,36.05,35.5,35.8,19588,0,1858,-909,349,0.0,0.0,0.0,多
2026-06-18,1103,嘉泥,13.9,13.9,13.65,13.8,232,0,-54,0,0,0.0,0.0,0.0,多
2026-06-18,1104,環泥,29.2,29.35,29.05,29.1,1604,0,-362,0,-16,0.0,0.0,0.0,多
2026-06-18,1108,幸福,13.9,13.95,13.8,13.9,148,0,-35,0,-1,0.0,0.0,0.0,多
2026-06-18,1109,信大,14.65,14.65,14.55,14.65,258,0,-14,0,-28,0.0,0.0,0.0,多
2026-06-18,1110,東泥,15.75,15.8,15.45,15.55,265,0,25,0,0,0.0,0.0,0.0,多
2026-06-18,1201,味全,12.45,12.55,12.45,12.55,489,0,34,0,0,0.0,0.0,0.0,多
2026-06-18,1203,味王,42.9,43.0,42.85,43.0,4,0,0,0,0,0.0,0.0,0.0,空
2026-06-18,1210,大成,55.1,55.7,54.7,54.7,3386,0,395,151,108,0.0,0.0,0.0,多
2026-06-18,1213,大飲,8.49,8.5,8.33,8.33,12,0,0,0,0,0.0,0.0,0.0,多
2026-06-18,1215,卜蜂,116.5,116.5,114.5,115.0,2068,0,-460,-240,0,0.0,0.0,0.0,多
2026-06-18,1216,統一,76.3,76.4,74.5,74.5,26980,0,-11886,8258,-5,0.0,0.0,0.0,多
2026-06-18,1217,愛之味,9.9,9.91,9.83,9.88,537,0,-42,0,-21,0.0,0.0,0.0,多
2026-06-18,1218,泰山,17.9,17.95,17.8,17.9,1195,0,-428,0,-13,0.0,0.0,0.0,空
2026-06-18,1219,福壽,12.55,12.6,12.5,12.6,269,0,-37,0,-31,0.0,0.0,0.0,多
2026-06-18,1220,台榮,11.75,11.8,11.65,11.7,78,0,12,0,-10,0.0,0.0,0.0,多
2026-06-18,1225,福懋油,33.0,33.0,32.1,32.25,271,0,-143,0,-5,0.0,0.0,0.0,多
2026-06-18,1227,佳格,28.8,29.25,28.8,29.1,2304,0,311,0,44,0.0,0.0,0.0,多
2026-06-18,1229,聯華,42.0,42.1,41.65,41.9,4134,0,3,21,54,0.0,0.0,0.0,多
2026-06-18,1231,聯華食,87.0,87.4,86.8,87.4,221,0,77,0,-5,0.0,0.0,0.0,多
2026-06-18,1232,大統益,143.5,143.5,142.5,143.0,222,0,-96,0,7,0.0,0.0,0.0,空
2026-06-18,1233,天仁,27.9,28.0,27.9,28.0,28,0,-2,0,2,0.0,0.0,0.0,多
2026-06-18,1234,黑松,35.2,35.2,34.8,34.85,118,0,-38,0,-1,0.0,0.0,0.0,多
2026-06-18,1235,興泰,37.95,38.25,36.1,37.65,21,0,0,0,0,0.0,0.0,0.0,空
2026-06-18,1236,宏亞,25.8,25.9,25.55,25.8,142,0,3,0,-1,0.0,0.0,0.0,多
2026-06-18,1240,茂生農經,58.5,58.5,58.3,58.4,11,0,0,0,0,0.0,0.0,0.0,多
2026-06-18,1256,鮮活果汁-KY,177.5,186.5,177.5,181.5,117,0,-13,0,12,0.0,0.0,0.0,空
2026-06-18,1259,安心,57.5,58.0,57.0,58.0,17,0,1,0,0,0.0,0.0,0.0,多
2026-06-18,1260,富味鄉,23.75,23.75,22.5,23.5,113,0,1,0,0,0.0,0.0,0.0,空
2026-06-18,1264,德麥,273.0,273.0,271.0,271.5,28,0,-5,0,-13,0.0,0.0,0.0,多
2026-06-18,1268,漢來美食,170.0,170.5,169.5,169.5,20,0,2,0,0,0.0,0.0,0.0,空
2026-06-18,1269,乾杯,68.79,69.5,69.5,69.5,0,0,0,0,0,0.0,0.0,0.0,多
2026-06-18,1271,晨暉生技,63.9,64.0,62.0,62.1,83,0,0,0,0,0.0,0.0,0.0,多
2026-06-18,1293,利統,26.75,27.85,26.7,27.85,6,0,0,0,0,0.0,0.0,0.0,空
2026-06-18,1294,漢田生技,80.2,81.5,79.0,79.0,120,0,7,0,0,0.0,0.0,0.0,多
2026-06-18,1295,生合,49.65,50.6,48.8,50.1,87,0,-20,0,0,0.0,0.0,0.0,多
2026-06-18,1301,台塑,48.4,51.8,48.4,51.7,188508,0,142290,-107362,375,0.0,0.0,0.0,多
2026-06-18,1303,南亞,139.0,139.0,135.0,139.0,134284,0,4408,331,-56,0.0,0.0,0.0,多
2026-06-18,1304,台聚,13.15,13.95,13.05,13.55,9380,0,2347,0,137,0.0,0.0,0.0,多
2026-06-18,1305,華夏,12.95,13.5,12.9,13.25,4734,0,-342,0,59,0.0,0.0,0.0,多
2026-06-18,1307,三芳,36.2,37.1,36.05,36.4,877,0,214,-14,53,0.0,0.0,0.0,多
2026-06-18,1308,亞聚,13.75,14.3,13.75,13.95,3483,0,446,0,-3,0.0,0.0,0.0,多
2026-06-18,1309,台達化,14.65,15.2,14.6,14.75,4208,0,-383,0,-44,0.0,0.0,0.0,空
2026-06-18,1310,台苯,8.75,9.34,8.72,9.26,12944,0,-771,0,-50,0.0,0.0,0.0,多
2026-06-18,1312,國喬,13.35,13.75,13.3,13.5,10651,0,-125,0,135,0.0,0.0,0.0,多
2026-06-18,1313,聯成,11.3,11.7,11.25,11.6,5487,0,2182,0,-12,0.0,0.0,0.0,多
2026-06-18,1314,中石化,7.64,7.89,7.64,7.78,23805,0,8606,0,49,0.0,0.0,0.0,多
2026-06-18,1315,達新,61.8,62.4,61.7,62.3,128,0,-3,0,-3,0.0,0.0,0.0,多
2026-06-18,1316,上曜,11.15,11.3,10.9,10.95,2549,0,-316,0,5,0.0,0.0,0.0,多
2026-06-18,1319,東陽,102.5,104.0,98.9,99.2,10059,0,2722,-4790,-249,0.0,0.0,0.0,多
2026-06-18,1321,大洋,31.85,33.15,31.85,32.15,446,0,-25,0,6,0.0,0.0,0.0,多
2026-06-18,1323,永裕,19.85,19.95,19.75,19.8,102,0,-3,0,0,0.0,0.0,0.0,空
2026-06-18,1324,地球,10.45,10.6,10.25,10.4,212,0,10,0,0,0.0,0.0,0.0,多
2026-06-18,1325,恆大,26.25,26.4,25.8,26.1,245,0,23,0,-1,0.0,0.0,0.0,空
2026-06-18,1326,台化,54.6,55.2,53.7,54.2,31264,0,428,1755,437,0.0,0.0,0.0,多
2026-06-18,1336,台翰,15.1,15.2,14.95,15.0,113,0,4,0,0,0.0,0.0,0.0,多
2026-06-18,1337,再生-KY,4.93,5.14,4.93,5.07,816,0,55,0,4,0.0,0.0,0.0,多
2026-06-18,1338,廣華-KY,17.25,17.3,17.1,17.2,86,0,12,0,1,0.0,0.0,0.0,多
2026-06-18,1339,昭輝,43.55,44.1,43.4,43.95,249,0,118,0,1,0.0,0.0,0.0,空
2026-06-18,1340,勝悅-KY,5.79,5.88,5.72,5.72,197,0,76,0,4,0.0,0.0,0.0,多
2026-06-18,1341,富林-KY,61.8,62.1,61.3,62.0,21,0,-4,0,0,0.0,0.0,0.0,空
2026-06-18,1342,八貫,118.0,121.0,115.5,116.0,1234,0,148,0,0,0.0,0.0,0.0,多
2026-06-18,1343,旭東環保,19.14,21.25,19.25,21.0,110,0,-16,0,0,0.0,0.0,0.0,多
2026-06-18,1402,遠東新,28.85,29.3,28.75,28.85,36194,0,-1123,7973,-14,0.0,0.0,0.0,多
2026-06-18,1409,新纖,25.95,26.85,25.4,25.6,40189,0,-14691,2,-246,0.0,0.0,0.0,空
2026-06-18,1410,南染,25.4,25.4,24.65,24.85,35,0,3,0,-4,0.0,0.0,0.0,多
2026-06-18,1413,宏洲,9.4,9.45,9.38,9.44,32,0,5,0,1,0.0,0.0,0.0,空
2026-06-18,1414,東和,17.4,17.6,17.35,17.5,99,0,-7,0,0,0.0,0.0,0.0,多
2026-06-18,1416,廣豐,11.15,11.15,11.05,11.1,420,0,54,0,-12,0.0,0.0,0.0,空
2026-06-18,1417,嘉裕,8.54,8.68,8.48,8.52,249,0,-14,0,-7,0.0,0.0,0.0,多
2026-06-18,1418,東華,18.95,18.95,18.35,18.5,14,0,-2,0,0,0.0,0.0,0.0,空
2026-06-18,1419,新紡,67.1,67.5,66.2,67.1,89,0,-8,0,4,0.0,0.0,0.0,多
2026-06-18,1423,利華,40.75,40.85,39.65,39.65,307,0,-113,0,-7,0.0,0.0,0.0,空
2026-06-18,1432,大魯閣,17.4,17.75,17.4,17.6,1058,0,-129,0,-1,0.0,0.0,0.0,多
2026-06-18,1434,福懋,16.9,17.3,16.9,16.95,2826,0,973,0,4,0.0,0.0,0.0,多
2026-06-18,1435,中福,14.1,14.1,14.1,14.1,17,0,0,0,0,0.0,0.0,0.0,多
2026-06-18,1436,華友聯,46.8,48.5,46.8,47.5,753,0,-2,0,-15,0.0,0.0,0.0,多
2026-06-18,1437,勤益控,29.6,29.7,29.45,29.55,107,0,-24,0,6,0.0,0.0,0.0,多
2026-06-18,1438,三地開發,22.55,22.7,22.15,22.25,109,0,-10,0,5,0.0,0.0,0.0,多
2026-06-18,1439,雋揚,25.3,25.3,25.3,25.3,1,0,1,0,0,0.0,0.0,0.0,空
2026-06-18,1440,南紡,13.7,14.15,13.3,13.3,4811,0,-2050,0,-2,0.0,0.0,0.0,空
2026-06-18,1441,大東,9.32,9.32,9.13,9.25,11,0,0,0,0,0.0,0.0,0.0,多
2026-06-18,1442,名軒,28.15,28.65,27.45,28.0,523,0,-44,0,0,0.0,0.0,0.0,多
2026-06-18,1443,立益,27.3,27.95,27.25,27.9,14,0,-3,0,2,0.0,0.0,0.0,多
2026-06-18,1443,立益物流,27.3,27.95,27.25,27.9,14,0,-3,0,2,0.0,0.0,0.0,多
2026-06-18,1444,力麗,7.04,7.19,7.0,7.04,1596,0,173,0,81,0.0,0.0,0.0,多
2026-06-18,1445,大宇,11.1,11.1,10.85,11.0,75,0,4,0,-2,0.0,0.0,0.0,空
2026-06-18,1446,宏和,16.8,17.0,16.7,16.7,218,0,60,0,1,0.0,0.0,0.0,多
2026-06-18,1447,力鵬,6.1,6.16,6.03,6.03,1595,0,-107,0,1,0.0,0.0,0.0,空
2026-06-18,1449,佳和,14.25,14.25,13.95,14.05,1044,0,-88,0,0,0.0,0.0,0.0,多
2026-06-18,1451,年興,16.75,16.85,16.75,16.75,125,0,-11,0,-2,0.0,0.0,0.0,多
2026-06-18,1452,宏益,11.2,11.25,11.0,11.15,180,0,-15,0,-6,0.0,0.0,0.0,多
2026-06-18,1453,大將,11.85,11.95,11.65,11.8,79,0,-8,0,4,0.0,0.0,0.0,多
2026-06-18,1454,台富,12.8,12.9,12.8,12.85,26,0,0,0,0,0.0,0.0,0.0,多
2026-06-18,1455,集盛,9.82,10.35,9.7,10.2,4663,0,2185,0,-9,0.0,0.0,0.0,多
2026-06-18,1456,怡華,15.2,15.5,14.75,15.5,186,0,-8,0,0,0.0,0.0,0.0,多
2026-06-18,1457,宜進,14.4,14.45,14.25,14.3,379,0,10,0,-17,0.0,0.0,0.0,空
2026-06-18,1459,聯發,11.8,11.8,11.7,11.8,36,0,-6,0,1,0.0,0.0,0.0,多
2026-06-18,1460,宏遠,7.24,7.27,7.15,7.2,612,0,-81,0,10,0.0,0.0,0.0,多
2026-06-18,1463,強盛新,17.5,17.6,17.4,17.6,45,0,-5,0,-1,0.0,0.0,0.0,多
2026-06-18,1464,得力,10.4,10.4,10.25,10.3,518,0,90,0,19,0.0,0.0,0.0,空
2026-06-18,1465,偉全,12.45,12.55,12.4,12.5,66,0,3,0,0,0.0,0.0,0.0,多
2026-06-18,1466,聚隆,14.1,14.85,13.8,14.3,817,0,246,0,3,0.0,0.0,0.0,多
2026-06-18,1467,南緯,7.3,7.36,7.27,7.28,230,0,-20,0,0,0.0,0.0,0.0,空
2026-06-18,1468,昶和,11.9,12.0,11.7,12.0,71,0,-3,0,2,0.0,0.0,0.0,多
2026-06-18,1470,大統新創,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,空
2026-06-18,1471,首利,10.9,11.2,10.8,10.95,1502,0,-352,0,-3,0.0,0.0,0.0,多
2026-06-18,1472,三洋實業,91.1,91.1,89.0,91.0,95,0,-15,0,-1,0.0,0.0,0.0,多
2026-06-18,1473,台南,20.55,20.65,20.2,20.2,105,0,4,0,2,0.0,0.0,0.0,空
2026-06-18,1474,弘裕,10.2,10.3,10.05,10.25,72,0,11,0,-9,0.0,0.0,0.0,多
2026-06-18,1475,業旺,27.3,27.5,26.7,27.4,52,0,18,0,2,0.0,0.0,0.0,多
2026-06-18,1476,儒鴻,325.0,333.0,321.0,327.0,2916,0,497,246,15,0.0,0.0,0.0,空
2026-06-18,1477,聚陽,217.0,221.5,216.5,221.5,4404,0,2832,-2101,-24,0.0,0.0,0.0,空
2026-06-18,1480,東盟開發,9.1,9.1,9.1,9.1,5,0,0,0,0,0.0,0.0,0.0,多
2026-06-18,1503,士電,238.5,244.0,233.5,241.5,8234,0,785,102,-78,0.0,0.0,0.0,多
2026-06-18,1504,東元,69.6,71.1,69.1,70.0,19762,0,45,-107,70,0.0,0.0,0.0,空
2026-06-18,1506,正道,10.6,10.6,10.25,10.3,250,0,-16,0,-3,0.0,0.0,0.0,多
2026-06-18,1512,瑞利,7.15,7.33,7.15,7.25,208,0,7,0,-1,0.0,0.0,0.0,多
2026-06-18,1513,中興電,173.0,176.5,171.0,176.5,17875,0,-1833,4004,133,0.0,0.0,0.0,空
2026-06-18,1514,亞力,120.5,123.0,119.5,121.5,3051,0,107,0,-15,0.0,0.0,0.0,空
2026-06-18,1515,力山,25.75,27.2,25.3,25.9,3323,0,-704,0,-80,0.0,0.0,0.0,多
2026-06-18,1516,川飛,20.5,20.55,20.4,20.5,40,0,4,0,0,0.0,0.0,0.0,空
2026-06-18,1517,利奇,10.55,10.65,10.35,10.5,324,0,16,0,-19,0.0,0.0,0.0,多
2026-06-18,1519,華城,806.0,833.0,798.0,833.0,4010,0,385,84,41,0.0,0.0,0.0,空
2026-06-18,1521,大億,26.55,26.7,26.5,26.6,72,0,-7,0,-4,0.0,0.0,0.0,空
2026-06-18,1522,堤維西,32.0,32.8,32.0,32.1,1442,0,-115,0,15,0.0,0.0,0.0,多
2026-06-18,1524,耿鼎,29.8,30.15,29.75,29.95,825,0,-53,0,2,0.0,0.0,0.0,空
2026-06-18,1525,江申,66.3,66.3,65.5,66.0,15,0,2,0,-3,0.0,0.0,0.0,空
2026-06-18,1526,日馳,14.45,14.55,14.35,14.55,107,0,13,0,1,0.0,0.0,0.0,多
2026-06-18,1527,鑽全,33.4,33.6,33.15,33.3,212,0,-37,0,-6,0.0,0.0,0.0,空
2026-06-18,1528,恩德,25.35,25.75,25.25,25.4,3125,0,52,0,0,0.0,0.0,0.0,空
2026-06-18,1529,樂事綠能,23.2,23.4,22.65,22.9,820,0,185,0,0,0.0,0.0,0.0,多
2026-06-18,1530,亞崴,30.6,31.95,30.5,30.55,131,0,4,0,0,0.0,0.0,0.0,空
2026-06-18,1531,高林股,12.95,12.95,12.8,12.9,85,0,9,0,-1,0.0,0.0,0.0,多
2026-06-18,1532,勤美,24.05,24.4,23.85,24.0,1216,0,-416,0,22,0.0,0.0,0.0,多
2026-06-18,1533,車王電,37.9,38.35,37.75,38.2,181,0,41,0,8,0.0,0.0,0.0,空
2026-06-18,1535,中宇,50.1,50.4,50.0,50.4,101,0,42,0,0,0.0,0.0,0.0,多
2026-06-18,1536,和大,48.75,49.2,48.4,48.7,1341,0,-271,0,11,0.0,0.0,0.0,空
2026-06-18,1537,廣隆,127.0,127.5,127.0,127.5,59,0,-3,0,-1,0.0,0.0,0.0,空
2026-06-18,1538,正峰,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,空
2026-06-18,1539,巨庭,15.8,15.85,15.65,15.7,89,0,26,0,0,0.0,0.0,0.0,空
2026-06-18,1540,喬福,22.15,22.25,21.75,21.9,254,0,-65,0,12,0.0,0.0,0.0,空
2026-06-18,1541,錩泰,22.15,22.65,21.5,22.0,19,0,-7,0,0,0.0,0.0,0.0,多
2026-06-18,1558,伸興,91.5,91.6,91.0,91.5,57,0,3,0,0,0.0,0.0,0.0,多
2026-06-18,1560,中砂,692.0,704.0,689.0,700.0,912,0,263,31,14,0.0,0.0,0.0,空
2026-06-18,1563,巧新,63.1,67.7,61.0,67.7,6707,0,-423,0,7,0.0,0.0,0.0,空
2026-06-18,1565,精華,94.1,95.0,93.4,93.9,133,0,-11,0,-3,0.0,0.0,0.0,多
2026-06-18,1568,倉佑,41.3,46.05,41.3,46.05,4203,0,-93,0,-7,0.0,0.0,0.0,空
2026-06-18,1569,濱川,48.6,49.05,48.35,48.7,522,0,-107,0,-77,0.0,0.0,0.0,空
2026-06-18,1570,力肯,42.7,42.8,41.0,41.9,306,0,39,0,0,0.0,0.0,0.0,空
2026-06-18,1580,新麥,124.0,124.5,123.5,124.0,85,0,20,0,0,0.0,0.0,0.0,空
2026-06-18,1582,信錦,92.2,95.4,91.5,93.8,2473,0,280,0,222,0.0,0.0,0.0,空
2026-06-18,1583,程泰,52.0,52.0,50.2,50.3,29,0,-8,0,0,0.0,0.0,0.0,空
2026-06-18,1584,精剛,19.8,19.8,19.55,19.65,742,0,123,0,0,0.0,0.0,0.0,多
2026-06-18,1586,和勤,20.95,21.3,20.7,21.3,707,0,-30,0,0,0.0,0.0,0.0,空
2026-06-18,1587,吉茂,28.15,28.5,27.95,28.05,233,0,-39,0,2,0.0,0.0,0.0,空
2026-06-18,1590,亞德客-KY,1345.0,1405.0,1340.0,1380.0,1226,0,136,14,-2,0.0,0.0,0.0,空
2026-06-18,1593,祺驊,30.25,30.45,30.0,30.45,15,0,0,0,0,0.0,0.0,0.0,空
2026-06-18,1594,日高,8.29,8.21,7.62,8.21,85,0,-5,0,0,0.0,0.0,0.0,空
2026-06-18,1595,川寶,77.4,79.4,76.4,77.0,981,0,53,0,0,0.0,0.0,0.0,空
2026-06-18,1597,直得,149.0,161.0,148.0,158.0,2508,0,-586,0,61,0.0,0.0,0.0,空
2026-06-18,1598,岱宇,20.3,20.4,20.1,20.2,278,0,-68,0,3,0.0,0.0,0.0,空
2026-06-18,1599,宏佳騰,23.3,23.5,23.25,23.4,118,0,-6,0,0,0.0,0.0,0.0,多
2026-06-18,1603,華電,32.05,32.05,31.65,31.7,315,0,-39,0,-17,0.0,0.0,0.0,空
2026-06-18,1604,聲寶,23.2,23.25,23.1,23.15,392,0,-50,0,-13,0.0,0.0,0.0,空
2026-06-18,1605,華新,39.2,40.45,38.4,39.0,61750,0,-12550,-109,554,0.0,0.0,0.0,空
2026-06-18,1608,華榮,34.9,35.1,34.55,34.65,3243,0,-751,-14,-6,0.0,0.0,0.0,空
2026-06-18,1609,大亞,38.4,38.95,38.05,38.15,5527,0,131,0,9,0.0,0.0,0.0,空
2026-06-18,1611,中電,13.3,13.4,13.0,13.0,1281,0,-401,0,-33,0.0,0.0,0.0,空
2026-06-18,1612,宏泰,38.15,38.45,38.0,38.3,1200,0,303,-13,42,0.0,0.0,0.0,空
2026-06-18,1614,三洋電,31.9,32.45,31.7,31.9,50,0,-6,0,2,0.0,0.0,0.0,空
2026-06-18,1615,大山,44.9,45.3,44.9,45.2,140,0,28,0,0,0.0,0.0,0.0,多
2026-06-18,1616,億泰,22.55,22.75,22.0,22.15,710,0,-166,0,0,0.0,0.0,0.0,空
2026-06-18,1617,榮星,16.5,16.5,16.0,16.2,174,0,-1,0,0,0.0,0.0,0.0,空
2026-06-18,1618,合機,42.15,42.35,41.75,41.8,835,0,-58,0,9,0.0,0.0,0.0,空
2026-06-18,1623,大東電,216.5,220.0,214.0,220.0,164,0,18,0,-10,0.0,0.0,0.0,空
2026-06-18,1626,艾美特-KY,10.15,10.15,9.94,9.97,345,0,7,0,-3,0.0,0.0,0.0,多
2026-06-18,1702,南僑,31.5,31.85,31.5,31.8,298,0,75,0,1,0.0,0.0,0.0,多
2026-06-18,1707,葡萄王,101.0,101.0,99.7,99.7,268,0,-160,0,0,0.0,0.0,0.0,多
2026-06-18,1708,東鹼,48.7,50.3,48.65,50.3,21194,0,8110,0,136,0.0,0.0,0.0,多
2026-06-18,1709,和益,21.2,21.55,20.95,21.25,1572,0,129,0,13,0.0,0.0,0.0,多
2026-06-18,1710,東聯,13.7,14.15,13.55,13.65,5332,0,384,0,-56,0.0,0.0,0.0,空
2026-06-18,1711,永光,44.45,46.7,44.35,45.3,8253,0,-146,0,107,0.0,0.0,0.0,空
2026-06-18,1712,興農,39.65,39.8,39.3,39.3,924,0,-530,0,22,0.0,0.0,0.0,多
2026-06-18,1713,國化,49.75,50.5,49.75,50.0,199,0,16,0,-8,0.0,0.0,0.0,多
2026-06-18,1714,和桐,20.05,20.7,20.05,20.35,31934,0,-5236,0,-72,0.0,0.0,0.0,多
2026-06-18,1717,長興,71.7,73.8,71.5,72.4,10878,0,948,208,23,0.0,0.0,0.0,空
2026-06-18,1718,中纖,10.1,10.1,9.53,9.86,14075,0,220,0,1295,0.0,0.0,0.0,多
2026-06-18,1720,生達,62.6,63.1,62.6,62.9,207,0,-30,0,6,0.0,0.0,0.0,多
2026-06-18,1721,三晃,24.3,24.95,23.6,23.8,2141,0,-375,0,-7,0.0,0.0,0.0,空
2026-06-18,1722,台肥,49.0,49.5,48.15,48.15,3646,0,-623,-5,-9,0.0,0.0,0.0,多
2026-06-18,1723,中碳,87.6,88.4,86.9,87.0,681,0,219,-4,-102,0.0,0.0,0.0,多
2026-06-18,1725,元禎,34.05,37.45,34.05,37.45,767,0,133,0,7,0.0,0.0,0.0,多
2026-06-18,1726,永記,78.6,79.0,78.1,78.4,48,0,-24,0,-1,0.0,0.0,0.0,空
2026-06-18,1727,中華化,95.6,97.9,93.5,94.1,11037,0,-1471,0,-13,0.0,0.0,0.0,空
2026-06-18,1730,花仙子,53.0,53.2,53.0,53.0,57,0,-2,0,0,0.0,0.0,0.0,多
2026-06-18,1731,美吾華,21.8,21.9,21.75,21.8,155,0,26,0,0,0.0,0.0,0.0,多
2026-06-18,1732,毛寶,26.15,26.4,26.15,26.3,55,0,18,0,0,0.0,0.0,0.0,空
2026-06-18,1733,五鼎,29.35,29.35,29.15,29.3,103,0,-14,0,1,0.0,0.0,0.0,空
2026-06-18,1734,杏輝,31.9,31.95,31.65,31.9,389,0,114,0,-3,0.0,0.0,0.0,多
2026-06-18,1735,日勝化,22.7,23.75,22.7,23.15,329,0,103,0,0,0.0,0.0,0.0,空
2026-06-18,1736,喬山,118.0,119.5,117.5,119.5,806,0,-93,0,-6,0.0,0.0,0.0,多
2026-06-18,1737,臺鹽,31.75,31.85,31.65,31.8,114,0,-2,0,-4,0.0,0.0,0.0,多
2026-06-18,1742,台蠟,15.65,15.7,15.45,15.6,75,0,1,0,0,0.0,0.0,0.0,多
2026-06-18,1752,南光,33.0,33.15,32.8,32.8,87,0,8,0,-1,0.0,0.0,0.0,多
2026-06-18,1760,寶齡富錦,60.2,60.8,59.9,59.9,306,0,-19,0,7,0.0,0.0,0.0,多
2026-06-18,1762,中化生,35.5,35.85,35.05,35.5,309,0,42,0,3,0.0,0.0,0.0,空
2026-06-18,1773,勝一,174.5,181.5,174.0,180.0,1205,0,252,0,14,0.0,0.0,0.0,空
2026-06-18,1776,展宇,19.0,19.0,18.5,18.75,208,0,6,0,-1,0.0,0.0,0.0,空
2026-06-18,1777,生泰,72.2,72.6,72.2,72.4,9,0,-1,0,0,0.0,0.0,0.0,多
2026-06-18,1780,立弘,27.8,28.5,26.5,26.95,974,0,40,0,0,0.0,0.0,0.0,空
2026-06-18,1781,合世,11.9,12.05,11.9,12.0,109,0,-1,0,0,0.0,0.0,0.0,多
2026-06-18,1783,和康生,38.6,38.85,38.55,38.75,62,0,8,0,2,0.0,0.0,0.0,多
2026-06-18,1784,訊聯,67.5,67.9,67.0,67.0,112,0,-11,0,1,0.0,0.0,0.0,多
2026-06-18,1785,光洋科,146.0,150.0,144.0,149.0,15295,0,1028,-2,530,0.0,0.0,0.0,多
2026-06-18,1786,科妍,53.9,53.9,53.4,53.5,297,0,66,0,0,0.0,0.0,0.0,空
2026-06-18,1788,杏昌,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,空
2026-06-18,1789,神隆,21.3,21.35,20.55,20.55,1367,0,-276,0,0,0.0,0.0,0.0,多
2026-06-18,1795,美時,193.0,196.0,193.0,193.0,972,0,161,-38,2,0.0,0.0,0.0,多
2026-06-18,1796,金穎生技,33.5,34.9,33.45,34.0,22,0,-3,0,0,0.0,0.0,0.0,空
2026-06-18,1799,易威,31.95,31.95,30.7,30.7,82,0,-10,0,0,0.0,0.0,0.0,空
2026-06-18,1802,台玻,70.3,73.5,69.9,71.3,121469,0,26659,645,1084,0.0,0.0,0.0,多
2026-06-18,1805,寶徠,10.25,10.4,10.25,10.35,160,0,27,0,-1,0.0,0.0,0.0,空
2026-06-18,1806,冠軍,8.2,8.34,8.18,8.22,490,0,58,0,-5,0.0,0.0,0.0,多
2026-06-18,1808,潤隆,32.6,33.15,32.0,32.25,3879,0,15,0,35,0.0,0.0,0.0,多
2026-06-18,1809,中釉,51.9,52.3,51.0,51.4,5665,0,-1118,0,-1,0.0,0.0,0.0,空
2026-06-18,1810,和成,20.35,20.35,19.75,19.9,2167,0,-413,0,25,0.0,0.0,0.0,空
2026-06-18,1813,寶利徠,11.85,11.9,11.75,11.85,43,0,-1,0,0,0.0,0.0,0.0,多
2026-06-18,1815,富喬,95.8,98.9,95.5,98.1,21723,0,3174,-4,22,0.0,0.0,0.0,空
2026-06-18,1817,凱撒衛,40.45,40.95,40.45,40.6,87,0,0,0,0,0.0,0.0,0.0,多
2026-06-18,1903,士紙,48.0,48.5,47.85,48.1,134,0,34,0,0,0.0,0.0,0.0,空
2026-06-18,1904,正隆,23.05,23.55,22.85,23.1,4402,0,724,0,-8,0.0,0.0,0.0,多
2026-06-18,1905,華紙,15.95,17.1,15.4,17.1,44217,0,4721,0,-318,0.0,0.0,0.0,多
2026-06-18,1906,寶隆,11.4,11.6,11.4,11.45,134,0,-9,0,1,0.0,0.0,0.0,多
2026-06-18,1907,永豐餘,27.6,28.3,27.15,28.2,6038,0,1902,0,18,0.0,0.0,0.0,多
2026-06-18,1909,榮成,10.0,10.25,9.95,10.2,5194,0,2108,0,11,0.0,0.0,0.0,多
2026-06-18,2002,中鋼,18.8,19.1,18.75,19.1,382619,0,319913,-286095,811,0.0,0.0,0.0,多
2026-06-18,2006,東和鋼鐵,69.3,70.1,68.1,69.5,8510,0,5548,-5723,93,0.0,0.0,0.0,多
2026-06-18,2007,燁興,7.31,7.47,7.3,7.39,483,0,57,0,0,0.0,0.0,0.0,空
2026-06-18,2008,高興昌,30.5,30.8,30.5,30.8,15,0,1,0,2,0.0,0.0,0.0,多
