date,stock_id,stock_name,open,high,low,close,volume,day_trading_volume,foreign_buy,trust_buy,dealer_buy,foreign_hold_ratio,foreign_remain_ratio,foreign_limit_ratio
2026-05-08,1308,亞聚,13.85,13.95,13.35,13.4,3128,865,-379,0,-8,3.71,96.28,100.0
2026-05-08,1309,台達化,17.7,17.85,16.75,16.85,7688,2865,-920,0,11,2.89,97.1,100.0
2026-05-08,1310,台苯,8.84,8.91,8.62,8.63,3764,494,-1293,0,1,4.9,95.09,100.0
2026-05-08,1312,國喬,12.15,12.2,11.6,11.6,4496,910,-1911,0,-435,4.45,95.54,100.0
2026-05-08,1313,聯成,11.3,11.6,11.1,11.1,4782,1575,-190,0,-27,5.94,94.05,100.0
2026-05-08,1314,中石化,7.25,7.33,7.13,7.14,21973,5261,-6349,0,13,8.76,91.23,100.0
2026-05-08,1315,達新,62.0,62.0,61.6,61.8,15,2,2,0,0,1.31,98.68,100.0
2026-05-08,1316,上曜,11.35,11.45,11.15,11.2,1780,407,-282,0,-1,4.29,95.7,100.0
2026-05-08,1319,東陽,80.0,81.2,78.7,80.2,4910,1208,-1777,709,-99,7.87,92.12,100.0
2026-05-08,1321,大洋,29.75,29.75,29.25,29.55,180,31,-42,0,-4,6.81,93.18,100.0
2026-05-08,1323,永裕,19.25,19.4,18.95,19.25,101,24,-4,0,0,1.49,98.5,100.0
2026-05-08,1324,地球,10.25,10.35,10.2,10.3,149,8,33,0,0,0.81,99.18,100.0
2026-05-08,1325,恆大,27.15,28.25,27.05,27.3,1253,463,-15,0,0,1.32,98.67,100.0
2026-05-08,1326,台化,50.0,50.1,46.6,46.95,42319,13041,-18031,0,-329,37.12,62.87,100.0
2026-05-08,1336,台翰,13.75,13.95,13.75,13.85,82,3,8,0,0,4.4,95.59,100.0
2026-05-08,1337,再生-KY,5.04,5.1,5.0,5.01,388,68,-4,0,-1,25.73,74.26,100.0
2026-05-08,1338,廣華-KY,16.1,16.45,15.7,15.7,85,14,-4,0,0,6.25,93.74,100.0
2026-05-08,1339,昭輝,41.8,43.2,41.15,41.6,274,65,15,0,0,1.03,98.96,100.0
2026-05-08,1340,勝悅-KY,5.8,5.8,5.6,5.63,229,19,-41,0,-2,26.7,73.29,100.0
2026-05-08,1341,富林-KY,62.6,63.5,61.8,62.1,28,0,4,0,0,79.87,20.12,100.0
2026-05-08,1342,八貫,96.1,96.5,93.3,94.2,415,109,18,0,-15,29.87,70.12,100.0
2026-05-08,1343,旭東環保,20.54,21.0,20.4,20.75,45,0,0,0,0,0.0,0.0,0.0
2026-05-08,1402,遠東新,26.2,26.2,25.9,26.1,10420,1714,-2963,-98,-63,17.64,82.35,100.0
2026-05-08,1409,新纖,16.8,17.0,16.7,16.8,5209,1453,-265,0,104,12.76,87.23,100.0
2026-05-08,1410,南染,28.0,28.6,27.6,27.6,143,112,7,0,0,18.91,81.08,100.0
2026-05-08,1413,宏洲,9.68,9.68,9.44,9.65,12,0,7,0,0,0.4,99.59,100.0
2026-05-08,1414,東和,16.4,16.6,16.2,16.2,337,199,23,0,-1,1.28,98.71,100.0
2026-05-08,1416,廣豐,11.4,11.4,11.25,11.3,169,25,18,0,0,6.1,93.89,100.0
2026-05-08,1417,嘉裕,8.74,8.74,8.62,8.71,74,15,3,0,0,0.99,99.0,100.0
2026-05-08,1418,東華,18.75,19.3,18.75,19.1,5,1,1,0,0,0.94,99.05,100.0
2026-05-08,1419,新紡,64.8,64.8,63.8,64.3,64,17,18,0,1,1.2,98.79,100.0
2026-05-08,1423,利華,42.0,42.0,40.8,40.85,17,0,7,0,-2,1.56,98.43,100.0
2026-05-08,1432,大魯閣,16.75,16.9,16.7,16.85,255,41,-8,0,0,0.39,99.6,100.0
2026-05-08,1434,福懋,15.95,16.0,15.8,15.85,1475,341,-559,0,-3,7.56,92.43,100.0
2026-05-08,1436,華友聯,48.7,49.1,48.45,48.85,286,68,-16,0,0,4.62,95.37,100.0
2026-05-08,1437,勤益控,29.15,29.15,28.85,29.0,139,21,7,0,0,8.05,91.94,100.0
2026-05-08,1438,三地開發,20.4,22.1,20.0,20.45,711,421,47,0,5,0.45,99.54,100.0
2026-05-08,1439,雋揚,27.3,27.3,26.1,26.85,16,6,4,0,1,0.44,99.55,100.0
2026-05-08,1440,南紡,12.4,12.45,12.15,12.25,2036,254,-965,0,-17,7.65,92.34,100.0
2026-05-08,1441,大東,9.82,9.94,9.79,9.81,65,0,3,0,0,1.34,98.65,100.0
2026-05-08,1442,名軒,26.75,27.6,26.3,27.1,663,157,-50,0,-52,8.91,91.08,100.0
2026-05-08,1443,立益,26.7,26.9,26.35,26.8,40,13,-1,0,0,0.32,99.67,100.0
2026-05-08,1443,立益物流,26.7,26.9,26.35,26.8,40,13,-1,0,0,0.32,99.67,100.0
2026-05-08,1444,力麗,5.97,6.02,5.97,6.0,721,0,239,0,0,5.19,94.8,100.0
2026-05-08,1445,大宇,12.95,12.95,12.55,12.7,13,5,3,0,-1,2.93,97.06,100.0
2026-05-08,1446,宏和,15.75,15.85,15.75,15.8,124,25,-19,0,0,6.2,93.79,100.0
2026-05-08,1447,力鵬,4.99,4.99,4.95,4.95,525,0,-91,0,0,3.32,96.67,100.0
2026-05-08,1449,佳和,13.2,13.3,12.85,12.95,1191,302,66,0,0,6.23,93.76,100.0
2026-05-08,1451,年興,17.0,17.0,16.6,16.7,160,28,-31,0,-7,5.41,94.58,100.0
2026-05-08,1452,宏益,11.2,11.3,11.1,11.2,62,3,8,0,0,1.96,98.03,100.0
2026-05-08,1453,大將,11.8,11.8,11.5,11.6,47,3,2,0,0,0.57,99.42,100.0
2026-05-08,1454,台富,14.7,14.7,13.75,14.05,67,23,5,0,-4,0.44,99.55,100.0
2026-05-08,1455,集盛,8.11,8.15,8.08,8.08,438,70,-66,0,-3,2.39,97.6,100.0
2026-05-08,1456,怡華,14.45,14.45,13.5,14.2,186,60,18,0,-5,0.51,99.48,100.0
2026-05-08,1457,宜進,14.65,14.65,14.5,14.5,99,1,35,0,0,1.76,98.23,100.0
2026-05-08,1459,聯發,11.9,11.9,11.75,11.9,106,1,15,0,0,1.71,98.28,100.0
2026-05-08,1460,宏遠,7.26,7.33,7.25,7.25,942,0,200,0,-4,2.09,97.9,100.0
2026-05-08,1463,強盛新,18.65,18.7,18.2,18.25,65,12,5,0,0,11.51,88.48,100.0
2026-05-08,1464,得力,10.1,10.1,9.99,10.0,430,31,57,0,-2,1.74,98.25,100.0
2026-05-08,1465,偉全,12.45,12.45,12.15,12.3,52,12,9,0,0,0.47,99.52,100.0
2026-05-08,1466,聚隆,15.95,15.95,15.6,15.6,104,54,-11,0,-1,0.51,99.48,100.0
2026-05-08,1467,南緯,7.22,7.22,7.11,7.13,128,7,-25,0,1,19.22,80.77,100.0
2026-05-08,1468,昶和,12.4,12.45,12.15,12.45,50,0,17,0,0,2.06,97.93,100.0
2026-05-08,1470,大統新創,22.9,22.9,22.15,22.55,16,3,3,0,0,0.28,99.71,100.0
2026-05-08,1471,首利,11.5,11.5,11.0,11.1,536,0,-76,0,0,0.87,99.12,100.0
2026-05-08,1472,三洋實業,91.3,91.3,89.9,91.2,17,3,4,0,0,0.85,99.14,100.0
2026-05-08,1473,台南,20.8,20.8,20.5,20.65,75,8,16,0,0,5.32,94.67,100.0
2026-05-08,1474,弘裕,9.97,10.05,9.93,10.05,78,2,22,0,0,0.62,99.37,100.0
2026-05-08,1475,業旺,27.35,27.8,27.35,27.7,86,1,16,0,0,0.48,99.51,100.0
2026-05-08,1476,儒鴻,341.5,347.5,339.0,344.0,1515,416,-62,-9,13,30.58,69.41,100.0
2026-05-08,1477,聚陽,223.0,225.5,218.0,221.5,2623,1045,-972,693,2,16.42,83.57,100.0
2026-05-08,1480,東盟開發,9.34,9.45,9.2,9.3,25,0,0,0,0,0.0,0.0,0.0
2026-05-08,1503,士電,200.5,210.0,198.5,202.5,6374,3010,-170,0,152,31.25,68.74,100.0
2026-05-08,1504,東元,74.6,74.7,70.5,72.8,40799,16674,-4079,366,-528,11.77,88.22,100.0
2026-05-08,1506,正道,10.5,10.6,10.45,10.5,130,0,3,0,-5,0.54,99.45,100.0
2026-05-08,1512,瑞利,7.45,7.45,7.2,7.35,48,0,9,0,-1,5.43,94.56,100.0
2026-05-08,1513,中興電,157.0,163.5,157.0,158.0,17757,7427,-1399,-159,252,14.44,85.55,100.0
2026-05-08,1514,亞力,120.5,131.0,120.0,123.5,18383,9853,-668,0,236,16.55,83.44,100.0
2026-05-08,1515,力山,22.0,22.2,21.85,21.95,334,67,-13,0,-1,4.45,95.54,100.0
2026-05-08,1516,川飛,21.7,21.95,21.55,21.7,34,0,10,0,-1,5.99,94.0,100.0
2026-05-08,1517,利奇,10.4,10.4,10.1,10.1,191,19,12,0,2,2.38,97.61,100.0
2026-05-08,1519,華城,894.0,939.0,876.0,896.0,5195,2636,-28,24,108,21.39,78.6,100.0
2026-05-08,1521,大億,24.85,25.0,24.7,24.9,20,0,4,0,0,33.03,66.96,100.0
2026-05-08,1522,堤維西,32.8,33.3,32.0,32.1,5454,1669,-983,-2,-5,3.46,96.53,100.0
2026-05-08,1524,耿鼎,30.0,30.0,28.8,29.1,2797,605,17,0,-1165,1.34,98.65,100.0
2026-05-08,1525,江申,62.2,62.4,61.6,61.7,13,6,6,0,0,0.33,99.66,100.0
2026-05-08,1526,日馳,15.75,15.9,15.55,15.6,139,25,21,0,0,2.44,97.55,100.0
2026-05-08,1527,鑽全,32.45,32.55,32.1,32.4,339,31,11,0,-2,10.07,89.92,100.0
2026-05-08,1528,恩德,27.7,27.9,26.3,26.55,6355,2418,-638,0,1,4.54,95.45,100.0
2026-05-08,1529,樂事綠能,23.1,23.8,22.7,22.9,1494,642,-263,0,-2,1.14,98.85,100.0
2026-05-08,1530,亞崴,26.2,26.2,25.95,26.2,19,0,7,0,0,0.69,99.3,100.0
2026-05-08,1531,高林股,13.05,13.05,12.75,13.0,212,39,-42,0,0,1.41,98.58,100.0
2026-05-08,1532,勤美,20.95,21.05,20.65,20.65,977,146,-24,-287,0,7.4,92.59,100.0
2026-05-08,1533,車王電,34.8,35.95,33.0,33.85,978,260,77,0,-9,6.12,93.87,100.0
2026-05-08,1535,中宇,51.3,51.3,50.3,50.3,56,3,-1,0,0,1.19,98.8,100.0
2026-05-08,1536,和大,55.6,55.7,52.8,53.7,2554,767,-327,0,-70,7.3,92.69,100.0
2026-05-08,1537,廣隆,123.0,123.0,122.5,122.5,94,7,21,0,0,15.41,84.58,100.0
2026-05-08,1538,正峰,11.1,12.2,11.1,12.2,3,0,0,0,0,0.07,99.92,100.0
2026-05-08,1539,巨庭,15.9,15.95,15.55,15.75,111,2,-20,0,0,0.88,99.11,100.0
2026-05-08,1540,喬福,21.15,21.4,20.6,20.9,285,65,25,0,5,2.09,97.9,100.0
2026-05-08,1541,錩泰,23.2,24.65,23.15,23.4,250,143,0,0,0,9.82,90.17,100.0
2026-05-08,1558,伸興,91.3,91.7,91.1,91.3,76,4,35,0,0,6.63,93.36,100.0
2026-05-08,1560,中砂,588.0,617.0,568.0,572.0,3249,1776,-106,60,-81,38.76,61.23,100.0
2026-05-08,1563,巧新,43.8,44.05,43.0,43.9,1017,180,403,0,0,2.25,97.74,100.0
2026-05-08,1565,精華,102.5,102.5,102.0,102.5,173,13,-49,0,0,7.91,92.08,100.0
2026-05-08,1568,倉佑,29.15,29.95,28.6,28.9,283,101,6,0,1,1.87,98.12,100.0
2026-05-08,1569,濱川,58.7,58.8,54.5,56.1,1975,582,-120,0,-58,5.52,94.47,100.0
2026-05-08,1570,力肯,38.3,38.9,37.35,37.5,326,79,31,0,0,2.87,97.12,100.0
2026-05-08,1580,新麥,125.0,125.0,123.0,124.5,47,3,-22,0,0,5.17,94.82,100.0
2026-05-08,1582,信錦,88.5,90.4,86.7,87.8,2027,851,-288,0,-24,4.21,95.78,100.0
2026-05-08,1583,程泰,48.45,48.45,47.0,47.5,29,4,6,0,0,0.39,99.6,100.0
2026-05-08,1584,精剛,20.5,20.7,20.05,20.1,726,228,-14,0,0,3.85,96.14,100.0
2026-05-08,1586,和勤,21.65,22.0,21.5,21.7,176,76,-42,0,0,1.53,98.16,100.0
2026-05-08,1587,吉茂,32.6,32.9,31.7,32.4,285,82,-15,0,0,20.64,79.35,100.0
2026-05-08,1590,亞德客-KY,1515.0,1515.0,1470.0,1505.0,1622,560,320,2,-15,79.44,20.55,100.0
2026-05-08,1591,駿吉-KY,64.6,64.7,62.3,64.5,1065,354,233,0,0,5.43,94.56,100.0
2026-05-08,1593,祺驊,31.15,31.15,30.8,30.9,53,1,0,0,0,5.92,94.07,100.0
2026-05-08,1594,日高,11.05,11.55,10.6,11.1,88,0,7,0,0,0.0,0.0,0.0
2026-05-08,1595,川寶,96.4,99.9,90.1,98.2,7105,4599,-93,0,-1,5.49,94.5,100.0
2026-05-08,1597,直得,181.0,181.0,166.0,173.0,1606,0,39,0,-9,8.31,91.68,100.0
2026-05-08,1598,岱宇,20.8,22.5,20.55,22.2,1373,292,-160,0,-11,1.67,98.32,100.0
2026-05-08,1599,宏佳騰,24.75,24.75,24.4,24.75,44,2,-3,0,0,7.84,92.15,100.0
2026-05-08,1603,華電,32.7,32.95,32.05,32.1,443,198,-80,0,-1,2.53,97.46,100.0
2026-05-08,1604,聲寶,22.9,22.9,22.7,22.75,306,18,-56,0,2,7.45,92.54,100.0
2026-05-08,1605,華新,36.0,36.05,32.65,33.75,116777,43967,-37010,0,-687,14.03,85.96,100.0
2026-05-08,1608,華榮,34.6,35.1,33.75,34.0,5032,1766,209,-28,-114,3.5,96.49,100.0
2026-05-08,1609,大亞,35.2,37.15,35.15,36.05,27013,12297,-2646,0,194,12.26,87.73,100.0
2026-05-08,1611,中電,11.9,12.1,11.85,11.9,607,164,106,0,-10,10.04,89.95,100.0
2026-05-08,1612,宏泰,37.05,37.2,36.35,36.7,1257,231,-404,153,0,18.32,81.67,100.0
2026-05-08,1614,三洋電,32.25,32.25,31.85,32.0,72,9,-16,0,0,2.28,97.71,100.0
2026-05-08,1615,大山,45.6,46.5,44.55,44.7,455,102,-44,0,1,1.07,98.92,100.0
2026-05-08,1616,億泰,22.6,22.85,22.15,22.15,929,301,-230,0,-1,2.34,97.65,100.0
2026-05-08,1617,榮星,15.3,15.3,14.9,15.05,257,66,-13,0,0,19.55,80.44,100.0
2026-05-08,1618,合機,39.85,40.4,39.1,39.2,1286,464,-66,0,12,0.89,99.1,100.0
2026-05-08,1623,大東電,245.0,248.5,243.0,246.0,178,0,5,0,-1,0.42,99.57,100.0
2026-05-08,1626,艾美特-KY,11.2,11.2,10.9,10.95,251,14,188,0,2,43.59,56.4,100.0
2026-05-08,1702,南僑,34.55,34.65,34.25,34.35,675,57,-84,-284,-9,8.68,91.31,100.0
2026-05-08,1707,葡萄王,112.5,114.0,112.5,113.0,142,13,-7,0,0,14.52,85.47,100.0
2026-05-08,1708,東鹼,38.1,38.7,37.15,37.2,3689,872,-569,0,-120,14.63,85.36,100.0
2026-05-08,1709,和益,18.5,18.8,18.5,18.65,476,74,50,0,-5,3.25,96.74,100.0
2026-05-08,1710,東聯,12.35,12.45,12.1,12.1,2189,469,-662,0,10,4.48,95.51,100.0
2026-05-08,1711,永光,58.0,59.0,57.5,57.5,6846,0,-1208,0,-92,6.74,93.25,100.0
2026-05-08,1712,興農,42.2,42.2,41.8,41.95,700,83,-268,0,0,15.33,84.66,100.0
2026-05-08,1713,國化,48.25,48.3,46.85,47.5,168,44,-24,0,-5,1.03,98.96,100.0
2026-05-08,1714,和桐,9.15,9.36,9.15,9.23,2594,720,85,0,2,20.07,79.92,100.0
2026-05-08,1717,長興,80.1,80.6,74.7,77.9,38807,15852,-10479,0,-554,9.54,90.45,100.0
2026-05-08,1718,中纖,6.35,6.42,6.28,6.34,4962,1048,-770,0,8,5.56,94.43,100.0
2026-05-08,1720,生達,61.0,61.5,60.8,61.1,241,63,-74,0,1,5.1,94.89,100.0
2026-05-08,1721,三晃,29.95,29.95,27.85,28.5,3096,0,-86,0,-56,4.38,95.61,100.0
2026-05-08,1722,台肥,47.2,47.2,46.55,46.55,2754,335,-379,0,-10,7.36,92.63,100.0
2026-05-08,1723,中碳,80.2,82.0,78.7,79.9,1227,438,-14,0,-15,8.0,91.99,100.0
2026-05-08,1725,元禎,31.6,31.9,30.95,31.45,236,65,0,0,-1,0.37,99.62,100.0
2026-05-08,1726,永記,76.4,76.6,76.1,76.6,41,0,-5,0,0,12.95,87.04,100.0
2026-05-08,1727,中華化,77.4,78.5,71.1,72.3,8658,3316,-1016,0,0,6.61,93.38,100.0
2026-05-08,1730,花仙子,53.0,53.0,52.8,52.8,26,0,-2,0,0,6.78,93.21,100.0
2026-05-08,1731,美吾華,21.8,21.8,21.6,21.7,148,14,20,0,0,1.22,98.77,100.0
2026-05-08,1732,毛寶,26.9,27.65,26.5,26.5,747,284,40,0,0,2.44,97.55,100.0
2026-05-08,1733,五鼎,28.3,28.5,28.05,28.35,127,18,-1,0,-5,3.71,96.28,100.0
2026-05-08,1734,杏輝,30.7,30.9,30.55,30.65,314,32,-168,0,0,5.36,94.63,100.0
2026-05-08,1735,日勝化,26.0,26.4,25.15,25.4,700,199,107,0,1,50.71,49.28,100.0
2026-05-08,1736,喬山,128.5,128.5,123.0,125.0,462,140,-88,0,1,4.53,95.46,100.0
2026-05-08,1737,臺鹽,31.65,31.8,31.5,31.55,77,10,9,0,0,8.5,91.49,100.0
2026-05-08,1742,台蠟,15.7,15.7,15.2,15.5,20,3,0,0,0,0.21,99.78,100.0
2026-05-08,1752,南光,34.45,34.45,33.45,33.9,54,8,8,0,0,1.79,98.2,100.0
2026-05-08,1760,寶齡富錦,66.7,66.7,64.1,64.4,250,31,-84,0,0,11.82,88.17,100.0
2026-05-08,1762,中化生,38.75,38.75,38.75,38.75,1200,129,-3,0,55,2.04,97.95,100.0
2026-05-08,1773,勝一,176.5,178.0,171.5,172.5,885,293,45,0,-16,7.95,92.04,100.0
2026-05-08,1776,展宇,17.25,17.25,16.95,17.0,81,9,-9,0,3,0.62,99.37,100.0
2026-05-08,1777,生泰,70.9,71.9,70.9,71.9,35,1,1,0,0,1.28,98.71,100.0
2026-05-08,1780,立弘,31.53,32.4,31.6,31.85,95,0,0,0,0,0.0,0.0,0.0
2026-05-08,1781,合世,10.8,10.95,10.75,10.85,34,1,0,0,0,0.57,99.42,100.0
2026-05-08,1783,和康生,39.95,39.95,39.35,39.4,78,7,-7,0,0,7.29,92.7,100.0
2026-05-08,1784,訊聯,71.9,73.2,71.1,72.6,168,35,-2,0,-1,6.81,93.18,100.0
2026-05-08,1785,光洋科,180.0,185.0,166.5,167.0,56741,16645,-19026,96,-270,21.66,78.33,100.0
2026-05-08,1786,科妍,57.2,58.2,56.8,56.8,264,66,2,0,0,1.47,98.52,100.0
2026-05-08,1788,杏昌,135.0,135.5,134.5,135.5,17,2,0,0,0,10.87,89.12,100.0
2026-05-08,1789,神隆,20.3,20.3,19.8,19.8,775,117,-158,0,8,1.73,98.26,100.0
2026-05-08,1795,美時,234.5,242.0,232.5,236.5,6067,2315,-837,0,41,53.3,46.69,100.0
2026-05-08,1796,金穎生技,38.4,38.4,37.55,37.55,51,14,0,0,0,0.8,99.19,100.0
2026-05-08,1799,易威,37.4,37.4,35.8,36.0,253,0,-64,0,0,11.69,88.3,100.0
2026-05-08,1802,台玻,71.4,71.8,67.3,68.9,84842,48099,-10238,0,-1476,5.45,94.54,100.0
2026-05-08,1805,寶徠,10.8,10.9,10.7,10.75,99,9,12,0,-4,0.62,99.37,100.0
2026-05-08,1806,冠軍,8.29,8.29,8.2,8.25,248,6,30,0,-1,9.47,90.52,100.0
2026-05-08,1808,潤隆,28.4,28.65,28.2,28.45,849,137,-44,0,0,4.05,95.94,100.0
2026-05-08,1809,中釉,34.75,37.25,33.65,36.0,23648,13312,469,0,1,5.11,94.88,100.0
2026-05-08,1810,和成,18.6,19.25,18.45,18.5,3210,1018,285,-15,0,3.59,96.4,100.0
2026-05-08,1813,寶利徠,12.25,12.3,12.2,12.3,30,1,2,0,0,9.46,90.53,100.0
2026-05-08,1815,富喬,110.0,110.5,105.0,107.0,36464,12364,-9506,-391,-358,20.03,79.96,100.0
2026-05-08,1817,凱撒衛,38.6,38.6,38.5,38.5,73,1,1,0,0,1.67,98.32,100.0
2026-05-08,1903,士紙,49.55,49.85,49.25,49.3,147,29,29,0,-1,11.07,88.92,100.0
2026-05-08,1904,正隆,17.6,17.6,17.4,17.45,1277,159,-559,0,-4,8.69,91.3,100.0
2026-05-08,1905,華紙,12.7,12.75,12.4,12.45,2751,512,-955,0,8,2.47,97.52,100.0
2026-05-08,1906,寶隆,11.2,11.2,10.95,11.0,45,2,-1,0,0,0.56,99.43,100.0
2026-05-08,1907,永豐餘,24.2,24.2,23.95,24.05,1062,149,109,-9,2,12.05,87.94,100.0
2026-05-08,1909,榮成,9.19,9.25,9.11,9.17,2371,574,107,0,-15,8.16,91.83,100.0
2026-05-08,2002,中鋼,18.85,18.85,18.6,18.75,37205,4443,-13107,21,203,13.28,86.71,100.0
2026-05-08,2006,東和鋼鐵,67.8,67.8,66.3,67.4,2125,374,-368,-121,-84,18.71,81.28,100.0
2026-05-08,2007,燁興,7.38,7.4,7.28,7.37,426,0,45,0,4,0.64,99.35,100.0
2026-05-08,2008,高興昌,28.25,28.25,27.15,28.15,57,7,12,0,0,7.69,92.3,100.0
2026-05-08,2009,第一銅,39.05,39.05,37.8,37.9,2032,326,-1091,0,-8,1.92,98.07,100.0
2026-05-08,2010,春源,24.6,24.6,23.3,23.4,7813,835,-5018,0,6,9.32,90.67,100.0
2026-05-08,2012,春雨,15.0,15.2,14.9,15.1,47,2,19,0,-2,1.41,98.58,100.0
2026-05-08,2013,中鋼構,42.9,43.2,42.65,42.8,124,16,-13,0,-5,7.09,92.9,100.0
2026-05-08,2014,中鴻,18.3,18.3,17.75,17.85,3449,544,153,0,0,4.65,95.34,100.0
2026-05-08,2015,豐興,62.5,62.8,61.8,62.5,474,93,282,-36,-7,12.12,87.87,100.0
2026-05-08,2017,官田鋼,8.85,8.97,8.72,8.84,664,204,-182,0,1,1.7,98.29,100.0
