date,stock_id,stock_name,open,high,low,close,volume,day_trading_volume,foreign_buy,trust_buy,dealer_buy,foreign_hold_ratio,foreign_remain_ratio,foreign_limit_ratio
2026-05-18,1203,味王,42.55,42.6,40.35,40.75,27,7,-12,0,0,1.71,98.28,100.0
2026-05-18,1210,大成,52.9,53.4,52.5,52.8,1932,581,152,-4,-32,12.0,87.99,100.0
2026-05-18,1213,大飲,8.23,8.59,8.23,8.54,9,0,0,0,0,0.01,99.98,100.0
2026-05-18,1215,卜蜂,140.0,144.0,140.0,141.5,1891,352,-424,-151,234,35.1,64.89,100.0
2026-05-18,1216,統一,76.2,76.4,74.1,74.7,10538,2556,-1674,-1,167,32.72,67.27,100.0
2026-05-18,1217,愛之味,9.5,9.5,9.32,9.33,789,65,-18,0,0,7.48,92.51,100.0
2026-05-18,1218,泰山,18.5,18.5,18.35,18.4,464,36,-18,0,0,3.84,96.15,100.0
2026-05-18,1219,福壽,12.9,12.9,12.45,12.5,982,107,81,0,-28,5.61,94.38,100.0
2026-05-18,1220,台榮,12.0,12.0,11.85,12.0,183,7,-8,0,0,7.12,92.87,100.0
2026-05-18,1225,福懋油,29.2,29.2,28.75,28.8,215,29,-32,0,-86,1.3,98.69,100.0
2026-05-18,1227,佳格,28.5,28.55,28.3,28.3,882,14,-442,0,0,5.55,94.44,100.0
2026-05-18,1229,聯華,39.3,39.3,38.75,38.8,4305,450,-94,0,-59,9.04,90.95,100.0
2026-05-18,1231,聯華食,85.4,86.6,84.6,86.0,379,44,58,0,0,2.75,97.24,100.0
2026-05-18,1232,大統益,148.5,149.0,148.0,148.0,43,1,-22,0,-2,2.61,97.38,100.0
2026-05-18,1233,天仁,28.8,28.85,28.7,28.7,17,2,-6,0,0,5.59,94.4,100.0
2026-05-18,1234,黑松,33.8,33.8,33.3,33.4,332,28,-84,0,0,4.73,95.26,100.0
2026-05-18,1235,興泰,39.45,39.45,38.85,38.85,12,2,-4,0,0,0.25,99.74,100.0
2026-05-18,1236,宏亞,24.45,24.45,23.2,23.35,115,18,-6,0,0,0.44,99.55,100.0
2026-05-18,1240,茂生農經,58.4,58.4,58.4,58.4,1,0,-1,0,0,3.66,96.33,100.0
2026-05-18,1256,鮮活果汁-KY,179.5,188.0,178.5,187.0,198,67,-10,0,0,4.77,95.22,100.0
2026-05-18,1259,安心,57.1,58.4,56.9,57.2,25,7,9,0,0,26.13,73.86,100.0
2026-05-18,1260,富味鄉,23.36,24.6,22.8,24.6,69,0,-2,0,0,0.0,0.0,0.0
2026-05-18,1264,德麥,271.0,273.0,270.5,272.0,44,4,2,0,-22,1.7,98.29,100.0
2026-05-18,1268,漢來美食,158.0,160.0,157.5,159.0,99,26,8,0,0,1.57,98.42,100.0
2026-05-18,1269,乾杯,66.56,67.3,64.3,64.3,5,0,-2,0,0,0.0,0.0,0.0
2026-05-18,1271,晨暉生技,62.42,63.7,61.0,63.5,97,0,-2,0,0,0.0,0.0,0.0
2026-05-18,1293,利統,27.46,28.1,27.0,28.0,6,0,1,0,0,0.0,0.0,0.0
2026-05-18,1294,漢田生技,80.0,80.0,77.0,77.1,19,1,0,0,0,0.68,99.31,100.0
2026-05-18,1295,生合,50.6,52.2,49.9,52.2,92,23,30,0,0,2.05,97.94,100.0
2026-05-18,1301,台塑,45.7,46.2,45.5,45.9,12003,3578,-2161,0,212,30.58,69.41,100.0
2026-05-18,1303,南亞,84.1,84.8,82.1,84.2,43497,17590,-11381,0,-1632,32.75,67.24,100.0
2026-05-18,1304,台聚,12.65,12.85,12.4,12.45,7720,3978,528,0,33,27.97,72.02,100.0
2026-05-18,1305,華夏,12.8,13.25,12.75,12.9,4985,2496,-684,0,152,4.04,95.95,100.0
2026-05-18,1307,三芳,31.8,32.1,31.7,31.8,428,83,-71,-4,-7,6.95,93.04,100.0
2026-05-18,1308,亞聚,13.2,13.65,13.15,13.3,4508,2140,-217,0,-5,4.07,95.92,100.0
2026-05-18,1309,台達化,16.5,17.2,16.4,16.5,16296,9898,-1483,0,-4,2.64,97.35,100.0
2026-05-18,1310,台苯,7.97,8.09,7.94,8.03,3364,1326,297,0,-52,4.77,95.22,100.0
2026-05-18,1312,國喬,10.6,10.75,10.5,10.5,3935,1474,-858,0,-13,4.27,95.72,100.0
2026-05-18,1313,聯成,10.5,10.65,10.4,10.45,3320,1165,-410,0,-17,5.88,94.11,100.0
2026-05-18,1314,中石化,6.73,6.93,6.69,6.87,18404,4717,21,0,-52,8.67,91.32,100.0
2026-05-18,1315,達新,61.0,61.2,60.3,60.3,16,0,-11,0,1,1.26,98.73,100.0
2026-05-18,1316,上曜,10.6,10.9,10.5,10.75,1389,271,492,0,-81,4.26,95.73,100.0
2026-05-18,1319,東陽,78.0,80.2,77.5,80.0,2704,483,-368,-4,-36,7.53,92.46,100.0
2026-05-18,1321,大洋,29.6,29.6,29.2,29.5,115,23,-19,0,-1,6.75,93.24,100.0
2026-05-18,1323,永裕,19.5,19.75,19.15,19.45,76,15,-27,0,-1,1.09,98.9,100.0
2026-05-18,1324,地球,10.25,10.25,10.15,10.15,34,0,-6,0,0,0.8,99.19,100.0
2026-05-18,1325,恆大,27.5,28.45,27.0,27.15,940,434,-54,0,0,1.14,98.85,100.0
2026-05-18,1326,台化,44.45,45.3,43.65,45.25,19494,6503,-7253,0,-296,36.98,63.01,100.0
2026-05-18,1336,台翰,13.45,13.45,13.25,13.25,95,3,-4,0,0,4.39,95.6,100.0
2026-05-18,1337,再生-KY,4.8,4.8,4.71,4.78,344,62,53,0,0,25.77,74.22,100.0
2026-05-18,1338,廣華-KY,16.65,16.65,15.2,15.55,157,41,-25,0,0,6.05,93.94,100.0
2026-05-18,1339,昭輝,40.0,41.0,40.0,40.7,155,22,15,0,0,1.05,98.94,100.0
2026-05-18,1340,勝悅-KY,5.44,5.54,5.2,5.44,347,43,-83,0,-1,26.47,73.52,100.0
2026-05-18,1341,富林-KY,61.0,61.0,61.0,61.0,2,0,0,0,0,79.87,20.12,100.0
2026-05-18,1342,八貫,92.7,93.5,91.0,93.5,166,55,6,0,0,30.22,69.77,100.0
2026-05-18,1343,旭東環保,21.5,21.9,20.9,21.7,17,0,-4,0,0,0.0,0.0,0.0
2026-05-18,1402,遠東新,26.25,26.4,25.95,25.95,19880,3368,-3888,-4890,56,17.75,82.24,100.0
2026-05-18,1409,新纖,16.8,16.85,16.65,16.7,5126,817,-1596,0,-594,13.1,86.89,100.0
2026-05-18,1410,南染,27.0,27.25,26.5,26.5,44,13,-5,0,0,18.91,81.08,100.0
2026-05-18,1413,宏洲,9.52,9.53,9.36,9.52,70,0,-5,0,0,0.39,99.6,100.0
2026-05-18,1414,東和,15.6,15.95,15.25,15.65,305,92,62,0,-8,1.28,98.71,100.0
2026-05-18,1416,廣豐,11.1,11.1,11.0,11.05,199,0,-51,0,0,5.97,94.02,100.0
2026-05-18,1417,嘉裕,8.28,8.28,8.18,8.27,76,5,-27,0,0,0.93,99.06,100.0
2026-05-18,1418,東華,18.1,18.25,18.05,18.15,29,2,-6,0,-2,0.89,99.1,100.0
2026-05-18,1419,新紡,65.1,65.5,63.4,63.4,374,92,-52,0,5,1.17,98.82,100.0
2026-05-18,1423,利華,40.8,40.8,40.75,40.8,6,2,-3,0,0,1.23,98.76,100.0
2026-05-18,1432,大魯閣,16.4,16.45,16.2,16.2,259,13,-71,0,-24,0.27,99.72,100.0
2026-05-18,1434,福懋,15.2,15.25,15.1,15.15,1241,188,-356,0,-10,7.39,92.6,100.0
2026-05-18,1436,華友聯,46.2,46.8,45.35,46.3,306,75,94,-1,0,4.65,95.34,100.0
2026-05-18,1437,勤益控,28.25,28.35,28.1,28.1,77,18,7,0,0,8.23,91.76,100.0
2026-05-18,1438,三地開發,20.5,20.5,20.15,20.25,41,4,7,0,-5,0.47,99.52,100.0
2026-05-18,1439,雋揚,25.0,25.75,24.6,25.35,49,5,14,0,-2,0.43,99.56,100.0
2026-05-18,1440,南紡,11.5,11.5,11.3,11.4,2022,239,-367,0,-71,7.41,92.58,100.0
2026-05-18,1441,大東,9.55,9.6,9.5,9.56,167,0,19,0,0,1.34,98.65,100.0
2026-05-18,1442,名軒,26.75,26.9,26.35,26.5,259,66,-12,0,-3,8.75,91.24,100.0
2026-05-18,1443,立益,27.15,27.15,25.85,26.3,21,6,-13,0,1,0.28,99.71,100.0
2026-05-18,1443,立益物流,27.15,27.15,25.85,26.3,21,6,-13,0,1,0.28,99.71,100.0
2026-05-18,1444,力麗,5.82,6.01,5.77,5.95,1177,0,115,0,0,5.1,94.89,100.0
2026-05-18,1445,大宇,11.2,11.8,11.2,11.35,54,10,-13,0,-1,3.03,96.96,100.0
2026-05-18,1446,宏和,15.2,15.3,15.05,15.15,85,4,19,0,0,6.23,93.76,100.0
2026-05-18,1447,力鵬,5.33,5.87,5.3,5.76,8256,0,1449,0,5,3.14,96.85,100.0
2026-05-18,1449,佳和,12.4,12.45,12.2,12.4,586,162,44,0,0,6.05,93.94,100.0
2026-05-18,1451,年興,16.9,17.0,16.75,16.75,111,4,-30,0,-1,5.36,94.63,100.0
2026-05-18,1452,宏益,10.9,11.0,10.8,10.85,113,0,-29,0,-1,1.88,98.11,100.0
2026-05-18,1453,大將,11.2,11.2,11.1,11.1,59,6,12,0,0,0.54,99.45,100.0
2026-05-18,1454,台富,13.65,13.65,12.8,13.25,69,15,-12,0,0,0.43,99.56,100.0
2026-05-18,1455,集盛,7.86,8.09,7.85,8.05,469,58,212,0,-30,2.28,97.71,100.0
2026-05-18,1456,怡華,12.9,13.35,12.9,13.25,21,6,-3,0,-7,0.48,99.51,100.0
2026-05-18,1457,宜進,14.15,14.15,14.05,14.05,92,2,-24,0,-12,1.71,98.28,100.0
2026-05-18,1459,聯發,11.95,11.95,11.75,11.85,103,6,-13,0,0,1.69,98.3,100.0
2026-05-18,1460,宏遠,7.04,7.07,6.97,6.98,558,0,-224,0,0,2.02,97.97,100.0
2026-05-18,1463,強盛新,17.85,17.9,17.8,17.8,38,2,-6,0,0,11.48,88.51,100.0
2026-05-18,1464,得力,10.0,10.15,10.0,10.05,712,80,118,0,0,1.77,98.22,100.0
2026-05-18,1465,偉全,11.9,12.05,11.85,11.95,43,9,-7,0,-1,0.46,99.53,100.0
2026-05-18,1466,聚隆,14.4,14.6,14.3,14.55,135,25,68,0,-12,0.51,99.48,100.0
2026-05-18,1467,南緯,7.01,7.04,6.91,6.98,449,58,-46,0,0,19.17,80.82,100.0
2026-05-18,1468,昶和,12.05,12.1,11.75,12.0,44,0,-12,0,0,2.04,97.95,100.0
2026-05-18,1470,大統新創,22.55,22.55,22.3,22.3,2,1,1,0,-1,0.27,99.72,100.0
2026-05-18,1471,首利,10.25,10.3,10.1,10.2,339,0,123,0,-2,0.78,99.21,100.0
2026-05-18,1472,三洋實業,89.7,89.7,88.5,88.5,17,2,-7,0,0,0.82,99.17,100.0
2026-05-18,1473,台南,20.15,21.1,20.1,21.05,223,25,0,0,1,5.31,94.68,100.0
2026-05-18,1474,弘裕,9.99,9.99,9.87,9.98,56,11,-22,0,-1,0.53,99.46,100.0
2026-05-18,1475,業旺,26.75,26.75,26.0,26.1,74,5,-9,0,-5,0.34,99.65,100.0
2026-05-18,1476,儒鴻,336.0,342.0,326.5,328.0,1150,351,-331,-36,5,29.99,70.0,100.0
2026-05-18,1477,聚陽,219.0,220.0,213.0,213.5,2058,347,-399,-23,34,14.67,85.32,100.0
2026-05-18,1480,東盟開發,9.12,9.12,9.12,9.12,0,0,0,0,0,0.0,0.0,0.0
2026-05-18,1503,士電,187.5,188.0,182.5,186.0,2339,600,-547,0,-37,30.98,69.01,100.0
2026-05-18,1504,東元,68.8,68.8,66.4,68.3,9629,3582,-2101,0,60,11.5,88.49,100.0
2026-05-18,1506,正道,10.05,10.1,9.95,10.1,179,0,-14,0,-2,0.51,99.48,100.0
2026-05-18,1512,瑞利,6.87,7.0,6.75,6.96,25,0,-1,0,0,5.38,94.61,100.0
2026-05-18,1513,中興電,149.0,149.0,146.5,148.5,3926,776,-1451,-47,-12,13.41,86.58,100.0
2026-05-18,1514,亞力,115.0,116.0,112.5,115.5,3082,1038,-1076,0,-31,15.91,84.08,100.0
2026-05-18,1515,力山,22.85,22.85,22.0,22.1,239,25,-113,0,0,3.86,96.13,100.0
2026-05-18,1516,川飛,22.3,22.3,21.0,21.1,241,0,5,0,-5,5.92,94.07,100.0
2026-05-18,1517,利奇,10.05,10.05,10.0,10.0,231,12,-66,0,-12,2.4,97.59,100.0
2026-05-18,1519,華城,791.0,805.0,773.0,804.0,3202,1052,-553,-36,-11,20.37,79.62,100.0
2026-05-18,1521,大億,24.4,24.4,24.2,24.3,28,1,-4,0,0,33.01,66.98,100.0
2026-05-18,1522,堤維西,29.45,29.45,28.9,29.25,1081,98,-47,-10,-5,2.98,97.01,100.0
2026-05-18,1524,耿鼎,28.55,28.55,28.1,28.3,431,79,-27,0,0,1.41,98.58,100.0
2026-05-18,1525,江申,58.0,59.2,58.0,58.1,37,5,8,0,0,0.3,99.69,100.0
2026-05-18,1526,日馳,14.7,14.8,14.5,14.7,80,11,17,0,-1,2.49,97.5,100.0
2026-05-18,1527,鑽全,32.05,32.3,31.8,32.25,204,30,10,0,-10,9.82,90.17,100.0
2026-05-18,1528,恩德,25.1,26.4,24.2,26.35,5997,3030,637,0,0,3.05,96.94,100.0
2026-05-18,1529,樂事綠能,20.0,20.25,19.75,20.15,527,160,52,0,0,1.15,98.84,100.0
2026-05-18,1530,亞崴,26.7,27.0,26.4,27.0,49,9,-5,0,0,0.67,99.32,100.0
2026-05-18,1531,高林股,12.35,12.55,12.25,12.35,143,14,-12,0,-7,1.37,98.62,100.0
2026-05-18,1532,勤美,20.4,21.0,20.2,20.9,794,123,-95,-10,-9,7.26,92.73,100.0
2026-05-18,1533,車王電,34.1,35.5,33.9,34.65,290,80,48,0,-3,6.35,93.64,100.0
2026-05-18,1535,中宇,49.2,49.55,49.2,49.3,31,6,-3,0,0,1.09,98.9,100.0
2026-05-18,1536,和大,51.0,51.0,48.1,48.15,6391,1533,-1143,0,16,7.36,92.63,100.0
2026-05-18,1537,廣隆,125.5,126.0,124.5,125.5,79,2,-1,0,0,15.44,84.55,100.0
2026-05-18,1538,正峰,12.4,12.4,12.4,12.4,2,0,0,0,0,0.07,99.92,100.0
2026-05-18,1539,巨庭,15.6,15.6,15.05,15.35,107,6,-6,0,0,0.94,99.05,100.0
2026-05-18,1540,喬福,20.6,21.35,20.3,21.25,350,111,78,0,0,2.1,97.89,100.0
2026-05-18,1541,錩泰,20.85,20.85,19.35,20.1,108,27,12,0,-3,9.78,90.21,100.0
2026-05-18,1558,伸興,89.2,90.3,89.1,90.3,83,17,-11,-1,0,6.57,93.42,100.0
2026-05-18,1560,中砂,635.0,651.0,617.0,649.0,1362,750,-20,0,-1,38.06,61.93,100.0
2026-05-18,1563,巧新,44.8,45.8,44.5,45.15,497,117,103,0,-2,2.68,97.31,100.0
2026-05-18,1565,精華,94.7,94.7,92.0,93.9,230,63,10,0,0,7.64,92.35,100.0
2026-05-18,1568,倉佑,28.95,28.95,28.15,28.35,182,55,-40,0,0,1.76,98.23,100.0
2026-05-18,1569,濱川,51.5,51.6,50.2,51.0,784,212,-8,0,-14,5.49,94.5,100.0
2026-05-18,1570,力肯,39.2,39.2,37.8,38.3,206,69,6,0,0,2.3,97.69,100.0
2026-05-18,1580,新麥,122.0,122.5,121.0,122.0,72,3,-9,0,0,5.22,94.77,100.0
2026-05-18,1582,信錦,99.4,109.0,97.9,106.5,16357,8473,1836,240,236,8.02,91.97,100.0
2026-05-18,1583,程泰,48.0,50.2,47.55,49.4,69,19,-21,0,-5,0.36,99.63,100.0
2026-05-18,1584,精剛,19.65,19.75,19.2,19.75,380,77,13,0,0,3.79,96.2,100.0
2026-05-18,1586,和勤,22.1,22.45,21.55,22.45,133,38,-22,0,0,1.03,98.92,100.0
2026-05-18,1587,吉茂,28.15,28.8,27.8,28.55,369,77,169,0,1,20.8,79.19,100.0
2026-05-18,1590,亞德客-KY,1475.0,1475.0,1400.0,1450.0,761,230,19,1,-9,79.91,20.08,100.0
2026-05-18,1591,駿吉-KY,48.1,48.7,46.5,47.1,1048,392,108,0,0,4.85,95.14,100.0
2026-05-18,1593,祺驊,31.25,31.85,31.25,31.85,47,3,-9,0,0,5.93,94.06,100.0
2026-05-18,1594,日高,10.15,10.5,9.5,10.1,44,0,-7,0,0,0.0,0.0,0.0
2026-05-18,1595,川寶,84.9,90.8,80.5,89.6,708,0,53,0,7,5.63,94.36,100.0
2026-05-18,1597,直得,180.0,190.5,172.5,189.5,1476,0,145,0,-8,8.59,91.4,100.0
2026-05-18,1598,岱宇,20.1,20.25,19.9,20.1,139,30,-19,0,4,1.58,98.41,100.0
2026-05-18,1599,宏佳騰,23.35,23.95,23.0,23.45,107,11,0,0,0,7.21,92.78,100.0
2026-05-18,1603,華電,30.0,30.0,29.05,29.4,488,71,-123,0,-2,2.01,97.98,100.0
2026-05-18,1604,聲寶,22.8,23.1,22.7,23.1,288,5,-32,0,-8,7.45,92.54,100.0
2026-05-18,1605,華新,34.55,34.8,33.1,34.7,31426,16273,-2765,1026,-832,14.21,85.78,100.0
2026-05-18,1608,華榮,31.5,31.7,31.05,31.6,2162,671,-449,-4,-58,3.25,96.74,100.0
2026-05-18,1609,大亞,33.45,34.15,32.8,34.05,3388,948,239,0,-56,12.04,87.95,100.0
2026-05-18,1611,中電,11.0,11.4,11.0,11.2,788,197,76,0,1,9.85,90.14,100.0
2026-05-18,1612,宏泰,35.55,35.85,35.25,35.7,473,125,-103,-4,6,18.28,81.71,100.0
2026-05-18,1614,三洋電,31.0,31.0,30.5,30.55,160,3,-40,0,-5,2.21,97.78,100.0
2026-05-18,1615,大山,42.7,43.05,42.6,42.8,91,19,-20,0,0,0.93,99.06,100.0
2026-05-18,1616,億泰,20.5,20.6,20.2,20.35,483,144,105,0,0,2.26,97.73,100.0
2026-05-18,1617,榮星,14.2,14.3,14.0,14.2,151,29,-3,0,0,19.43,80.56,100.0
2026-05-18,1618,合機,38.1,38.35,37.9,38.25,303,42,-29,0,-1,0.7,99.29,100.0
2026-05-18,1623,大東電,229.0,229.0,222.0,223.5,156,0,-20,0,0,0.32,99.67,100.0
2026-05-18,1626,艾美特-KY,10.05,10.05,9.97,9.97,43,4,-5,0,0,43.65,56.34,100.0
2026-05-18,1702,南僑,32.9,32.9,32.2,32.5,832,130,-70,0,-1,8.18,91.81,100.0
2026-05-18,1707,葡萄王,108.0,108.0,106.0,106.0,239,9,-7,0,-6,14.2,85.79,100.0
2026-05-18,1708,東鹼,40.2,40.5,39.35,39.65,1866,746,-507,0,-19,16.37,83.62,100.0
2026-05-18,1709,和益,18.1,18.25,17.85,18.0,1067,148,260,0,-2,3.29,96.7,100.0
2026-05-18,1710,東聯,11.5,11.65,11.45,11.55,1868,379,-101,0,56,4.17,95.82,100.0
2026-05-18,1711,永光,51.4,51.4,47.15,48.9,22684,10581,1148,0,-377,4.3,95.69,100.0
2026-05-18,1712,興農,40.8,40.95,40.65,40.8,588,94,-180,0,0,15.05,84.94,100.0
2026-05-18,1713,國化,47.75,48.2,47.1,47.6,161,35,-25,0,0,1.12,98.87,100.0
2026-05-18,1714,和桐,9.85,9.88,9.64,9.75,4572,892,571,0,-4,21.66,78.33,100.0
2026-05-18,1717,長興,77.9,77.9,72.8,73.8,33520,13035,-10017,0,-872,9.49,90.5,100.0
2026-05-18,1718,中纖,6.48,6.58,6.36,6.58,3298,935,-54,0,11,5.63,94.36,100.0
2026-05-18,1720,生達,61.6,61.6,61.0,61.3,266,48,-76,0,-5,4.89,95.1,100.0
2026-05-18,1721,三晃,30.6,30.65,28.9,29.3,5574,0,-548,0,-8,2.46,97.53,100.0
2026-05-18,1722,台肥,45.2,45.7,45.15,45.45,2663,251,371,0,-2,7.26,92.73,100.0
2026-05-18,1723,中碳,79.4,79.4,78.2,79.0,471,102,-14,0,-5,8.1,91.89,100.0
2026-05-18,1725,元禎,30.9,30.95,30.45,30.75,100,18,-8,0,-1,0.25,99.74,100.0
2026-05-18,1726,永記,76.7,77.1,76.6,76.6,16,0,-11,0,0,12.91,87.08,100.0
2026-05-18,1727,中華化,88.0,90.0,84.0,87.7,39662,26695,-1447,0,0,5.27,94.72,100.0
2026-05-18,1730,花仙子,52.6,53.2,52.6,52.7,27,3,2,0,0,6.77,93.22,100.0
2026-05-18,1731,美吾華,21.55,21.65,21.5,21.65,92,0,-30,0,0,1.1,98.89,100.0
2026-05-18,1732,毛寶,27.05,28.0,26.5,26.5,645,251,-105,0,0,2.09,97.9,100.0
2026-05-18,1733,五鼎,28.8,29.15,28.55,29.15,104,7,0,0,0,3.57,96.42,100.0
2026-05-18,1734,杏輝,30.6,30.6,30.4,30.6,285,46,-70,0,-6,5.02,94.97,100.0
2026-05-18,1735,日勝化,26.7,26.7,25.05,25.3,393,98,-77,0,-3,50.89,49.1,100.0
2026-05-18,1736,喬山,118.0,125.5,116.5,124.5,1005,345,122,0,-4,4.56,95.43,100.0
2026-05-18,1737,臺鹽,31.45,31.5,31.35,31.4,66,3,-23,0,0,8.43,91.56,100.0
2026-05-18,1742,台蠟,15.05,15.45,15.05,15.45,29,0,0,0,0,0.21,99.78,100.0
2026-05-18,1752,南光,32.55,32.6,32.35,32.45,74,15,-17,0,0,1.71,98.28,100.0
2026-05-18,1760,寶齡富錦,61.2,61.3,60.4,61.3,101,17,-11,0,-1,11.55,88.44,100.0
2026-05-18,1762,中化生,36.0,37.75,35.3,37.15,670,240,-20,0,2,1.92,98.07,100.0
2026-05-18,1773,勝一,173.0,175.5,165.0,166.5,1676,352,-583,0,-11,7.76,92.23,100.0
2026-05-18,1776,展宇,18.9,18.9,17.55,18.1,429,109,-3,0,3,0.52,99.47,100.0
2026-05-18,1777,生泰,70.2,71.4,70.2,71.4,13,0,0,0,0,0.96,99.03,100.0
2026-05-18,1780,立弘,31.36,31.5,31.0,31.3,38,0,0,0,0,0.0,0.0,0.0
2026-05-18,1781,合世,10.35,10.35,10.15,10.25,62,1,4,0,0,0.51,99.48,100.0
2026-05-18,1783,和康生,39.3,39.3,38.7,38.9,97,16,-11,0,0,7.24,92.75,100.0
2026-05-18,1784,訊聯,72.8,72.8,70.9,71.5,229,36,50,0,-5,2.87,97.12,100.0
2026-05-18,1785,光洋科,152.0,152.0,140.0,143.5,24501,9983,-1174,236,-104,21.73,78.26,100.0
2026-05-18,1786,科妍,54.8,60.1,53.6,60.0,1418,479,-155,0,13,1.67,98.32,100.0
2026-05-18,1788,杏昌,135.0,135.5,134.5,135.5,33,2,-1,0,0,10.88,89.11,100.0
2026-05-18,1789,神隆,19.0,19.45,18.85,19.15,609,168,48,0,-1,1.66,98.33,100.0
2026-05-18,1795,美時,190.0,191.0,187.0,188.0,2666,517,-722,0,-12,52.85,47.14,100.0
2026-05-18,1796,金穎生技,36.0,36.0,35.0,35.0,16,5,-6,0,0,0.76,99.23,100.0
2026-05-18,1799,易威,36.1,36.2,35.35,35.6,58,0,-6,0,0,11.64,88.35,100.0
2026-05-18,1802,台玻,64.3,65.2,61.8,64.8,45175,23985,-9231,0,716,4.1,95.89,100.0
2026-05-18,1805,寶徠,10.2,10.25,10.15,10.15,118,3,-2,0,0,0.53,99.46,100.0
2026-05-18,1806,冠軍,8.03,8.05,8.01,8.01,276,40,2,0,-3,9.38,90.61,100.0
2026-05-18,1808,潤隆,29.0,29.35,28.8,29.25,918,156,306,0,-3,4.06,95.93,100.0
2026-05-18,1809,中釉,38.6,38.6,36.55,37.6,3027,0,487,0,8,6.42,93.57,100.0
2026-05-18,1810,和成,18.7,18.9,18.25,18.4,1545,403,-513,0,6,3.93,96.06,100.0
2026-05-18,1813,寶利徠,12.2,12.6,12.2,12.5,93,6,-3,0,0,9.43,90.56,100.0
2026-05-18,1815,富喬,101.5,104.0,97.4,103.5,23760,13848,-435,0,320,19.19,80.8,100.0
2026-05-18,1817,凱撒衛,39.65,39.75,39.5,39.55,43,2,-6,0,0,1.64,98.35,100.0
2026-05-18,1903,士紙,48.1,48.15,47.6,47.7,178,23,-89,0,-8,10.8,89.19,100.0
2026-05-18,1904,正隆,20.45,20.45,18.9,19.1,4919,1175,-1870,0,-87,9.19,90.8,100.0
2026-05-18,1905,華紙,12.2,12.25,11.95,12.0,3313,1105,-209,0,-13,2.25,97.74,100.0
2026-05-18,1906,寶隆,10.6,10.7,10.55,10.6,113,19,-21,0,0,0.58,99.41,100.0
2026-05-18,1907,永豐餘,25.0,25.0,24.2,24.2,1595,393,-741,0,-31,12.08,87.91,100.0
2026-05-18,1909,榮成,8.9,9.01,8.87,9.0,2285,415,-1080,0,-5,8.06,91.93,100.0
2026-05-18,2002,中鋼,18.15,18.3,18.05,18.2,31852,4209,-6451,0,-139,12.79,87.2,100.0
2026-05-18,2006,東和鋼鐵,65.4,65.4,64.7,64.8,1649,267,-152,-31,-18,18.44,81.55,100.0
2026-05-18,2007,燁興,6.96,6.96,6.89,6.89,409,0,17,0,0,0.6,99.39,100.0
2026-05-18,2008,高興昌,27.5,27.55,27.5,27.55,13,1,-9,0,0,7.67,92.32,100.0
2026-05-18,2009,第一銅,38.4,38.4,37.7,38.15,1452,310,-411,0,-6,2.32,97.67,100.0
2026-05-18,2010,春源,22.6,22.7,22.3,22.4,1630,281,-381,0,-30,8.77,91.22,100.0
2026-05-18,2012,春雨,14.8,14.8,14.5,14.6,53,8,-3,0,-1,1.37,98.62,100.0
2026-05-18,2013,中鋼構,41.8,42.0,41.7,41.8,87,14,-16,0,0,7.0,92.99,100.0
2026-05-18,2014,中鴻,17.2,17.3,17.0,17.1,3969,796,-299,0,-415,4.63,95.36,100.0
2026-05-18,2015,豐興,62.1,62.2,61.4,61.8,405,114,-28,0,0,12.21,87.78,100.0
