date,stock_id,stock_name,open,high,low,close,volume,day_trading_volume,foreign_buy,trust_buy,dealer_buy,foreign_hold_ratio,foreign_remain_ratio,foreign_limit_ratio,macd_status
2026-06-15,1229,聯華,41.65,42.35,41.65,41.75,2219,0,-116,0,20,0.0,0.0,0.0,多
2026-06-15,1231,聯華食,89.4,89.4,87.3,87.6,568,0,-238,0,5,0.0,0.0,0.0,多
2026-06-15,1232,大統益,143.5,145.0,143.5,144.5,388,0,-60,0,4,0.0,0.0,0.0,空
2026-06-15,1233,天仁,28.1,28.1,27.95,28.0,19,0,2,0,3,0.0,0.0,0.0,多
2026-06-15,1234,黑松,35.3,35.3,34.95,35.15,199,0,70,0,6,0.0,0.0,0.0,多
2026-06-15,1235,興泰,40.1,40.1,38.5,38.7,14,0,7,0,1,0.0,0.0,0.0,空
2026-06-15,1236,宏亞,25.95,25.95,25.5,25.6,67,0,0,0,3,0.0,0.0,0.0,多
2026-06-15,1240,茂生農經,58.1,58.1,57.6,58.0,24,0,0,0,0,0.0,0.0,0.0,多
2026-06-15,1256,鮮活果汁-KY,178.0,182.5,178.0,179.0,74,0,-3,0,2,0.0,0.0,0.0,空
2026-06-15,1259,安心,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,空
2026-06-15,1260,富味鄉,23.14,23.35,22.45,22.45,37,0,-4,0,0,0.0,0.0,0.0,空
2026-06-15,1264,德麥,270.0,270.0,269.0,270.0,17,0,-4,0,0,0.0,0.0,0.0,多
2026-06-15,1268,漢來美食,167.5,169.5,167.5,169.5,22,0,0,0,0,0.0,0.0,0.0,空
2026-06-15,1269,乾杯,69.22,69.5,66.3,69.5,0,0,0,0,0,0.0,0.0,0.0,多
2026-06-15,1271,晨暉生技,63.04,66.3,64.0,65.0,80,0,0,0,0,0.0,0.0,0.0,多
2026-06-15,1293,利統,27.35,28.15,26.0,28.15,29,0,0,0,0,0.0,0.0,0.0,空
2026-06-15,1294,漢田生技,79.2,79.7,78.8,79.5,39,0,4,0,0,0.0,0.0,0.0,多
2026-06-15,1295,生合,50.3,50.6,49.8,50.3,70,0,-22,0,0,0.0,0.0,0.0,多
2026-06-15,1301,台塑,45.8,47.35,45.45,47.25,36177,0,11569,0,585,0.0,0.0,0.0,空
2026-06-15,1303,南亞,108.5,117.0,106.5,117.0,85711,0,12310,880,917,0.0,0.0,0.0,多
2026-06-15,1304,台聚,12.8,12.85,12.55,12.7,4593,0,1161,0,54,0.0,0.0,0.0,多
2026-06-15,1305,華夏,12.8,12.8,12.45,12.65,2399,0,33,0,3,0.0,0.0,0.0,多
2026-06-15,1307,三芳,37.05,38.0,36.6,37.05,2003,0,130,0,2,0.0,0.0,0.0,多
2026-06-15,1308,亞聚,13.65,13.65,13.35,13.45,2066,0,61,0,-5,0.0,0.0,0.0,多
2026-06-15,1309,台達化,15.0,15.0,14.7,14.75,4864,0,722,0,-11,0.0,0.0,0.0,空
2026-06-15,1310,台苯,8.58,8.6,8.44,8.45,2521,0,-52,0,12,0.0,0.0,0.0,多
2026-06-15,1312,國喬,13.05,13.1,12.65,12.7,8911,0,-1534,0,-44,0.0,0.0,0.0,多
2026-06-15,1313,聯成,11.3,11.35,11.1,11.15,2786,0,715,0,24,0.0,0.0,0.0,多
2026-06-15,1314,中石化,7.89,7.92,7.81,7.82,14520,0,-273,0,3,0.0,0.0,0.0,多
2026-06-15,1315,達新,61.8,61.8,60.8,61.5,27,0,10,0,1,0.0,0.0,0.0,多
2026-06-15,1316,上曜,11.4,11.45,10.9,10.95,4598,0,-1006,0,0,0.0,0.0,0.0,多
2026-06-15,1319,東陽,101.5,105.0,100.0,105.0,5380,0,106,-158,38,0.0,0.0,0.0,多
2026-06-15,1321,大洋,32.2,32.2,31.25,31.6,302,0,-39,0,2,0.0,0.0,0.0,多
2026-06-15,1323,永裕,20.15,20.15,19.7,19.85,67,0,-17,0,0,0.0,0.0,0.0,空
2026-06-15,1324,地球,10.55,10.6,10.45,10.55,48,0,6,0,0,0.0,0.0,0.0,多
2026-06-15,1325,恆大,26.5,26.6,26.35,26.45,217,0,73,0,0,0.0,0.0,0.0,空
2026-06-15,1326,台化,50.0,51.9,49.5,51.6,28349,0,11354,0,1105,0.0,0.0,0.0,空
2026-06-15,1336,台翰,14.8,16.1,14.7,15.6,1646,0,-1,0,6,0.0,0.0,0.0,多
2026-06-15,1337,再生-KY,5.1,5.14,5.0,5.03,530,0,-185,0,18,0.0,0.0,0.0,多
2026-06-15,1338,廣華-KY,16.75,17.15,16.6,17.05,266,0,133,0,0,0.0,0.0,0.0,多
2026-06-15,1339,昭輝,45.3,45.55,44.65,45.1,178,0,-10,0,0,0.0,0.0,0.0,多
2026-06-15,1340,勝悅-KY,5.66,5.78,5.63,5.77,219,0,89,0,4,0.0,0.0,0.0,多
2026-06-15,1341,富林-KY,62.1,63.0,62.1,63.0,7,0,0,0,0,0.0,0.0,0.0,空
2026-06-15,1342,八貫,119.5,122.0,114.5,115.5,2997,0,35,0,-45,0.0,0.0,0.0,多
2026-06-15,1343,旭東環保,19.74,19.7,19.1,19.7,6,0,0,0,0,0.0,0.0,0.0,多
2026-06-15,1402,遠東新,27.25,27.6,27.0,27.55,17989,0,8389,96,69,0.0,0.0,0.0,多
2026-06-15,1409,新纖,26.4,26.5,25.0,25.45,12568,0,-1097,-1,102,0.0,0.0,0.0,空
2026-06-15,1410,南染,24.85,25.0,24.0,24.8,121,0,-5,0,-1,0.0,0.0,0.0,空
2026-06-15,1413,宏洲,9.65,9.65,9.51,9.58,7,0,2,0,0,0.0,0.0,0.0,多
2026-06-15,1414,東和,16.95,17.25,16.8,17.2,221,0,12,0,-3,0.0,0.0,0.0,多
2026-06-15,1416,廣豐,11.1,11.4,11.05,11.35,680,0,-10,0,4,0.0,0.0,0.0,空
2026-06-15,1417,嘉裕,8.58,8.64,8.56,8.59,390,0,79,0,1,0.0,0.0,0.0,多
2026-06-15,1418,東華,18.7,18.7,18.5,18.6,36,0,0,0,2,0.0,0.0,0.0,多
2026-06-15,1419,新紡,65.5,66.0,64.8,65.7,135,0,-7,0,-2,0.0,0.0,0.0,空
2026-06-15,1423,利華,45.1,45.6,44.65,44.9,719,0,-63,0,3,0.0,0.0,0.0,多
2026-06-15,1432,大魯閣,17.45,17.45,17.2,17.25,381,0,-97,0,2,0.0,0.0,0.0,多
2026-06-15,1434,福懋,16.85,16.95,16.7,16.75,2034,0,1063,0,54,0.0,0.0,0.0,多
2026-06-15,1436,華友聯,46.5,46.5,45.75,45.85,373,0,-14,0,0,0.0,0.0,0.0,多
2026-06-15,1437,勤益控,29.75,29.75,29.55,29.7,95,0,-7,0,3,0.0,0.0,0.0,多
2026-06-15,1438,三地開發,23.5,23.5,21.7,22.5,626,0,-13,0,0,0.0,0.0,0.0,多
2026-06-15,1439,雋揚,25.6,25.6,25.05,25.1,18,0,2,0,2,0.0,0.0,0.0,空
2026-06-15,1440,南紡,13.3,13.35,13.0,13.15,2701,0,257,0,51,0.0,0.0,0.0,空
2026-06-15,1441,大東,9.2,9.2,9.09,9.19,55,0,2,0,0,0.0,0.0,0.0,多
2026-06-15,1442,名軒,28.1,28.2,27.5,27.8,427,0,-110,0,0,0.0,0.0,0.0,多
2026-06-15,1443,立益,27.0,27.55,26.95,27.55,47,0,19,0,2,0.0,0.0,0.0,多
2026-06-15,1443,立益物流,27.0,27.55,26.95,27.55,47,0,19,0,2,0.0,0.0,0.0,多
2026-06-15,1444,力麗,7.49,7.49,7.16,7.2,2193,0,-257,0,12,0.0,0.0,0.0,多
2026-06-15,1445,大宇,11.2,11.25,11.05,11.05,70,0,-1,0,3,0.0,0.0,0.0,空
2026-06-15,1446,宏和,16.8,16.9,16.7,16.9,312,0,30,0,3,0.0,0.0,0.0,多
2026-06-15,1447,力鵬,6.25,6.25,6.13,6.18,1392,0,148,0,2,0.0,0.0,0.0,空
2026-06-15,1449,佳和,14.35,14.45,14.1,14.2,1705,0,-28,0,0,0.0,0.0,0.0,多
2026-06-15,1451,年興,16.75,16.9,16.75,16.9,139,0,11,0,7,0.0,0.0,0.0,多
2026-06-15,1452,宏益,10.9,11.0,10.85,10.95,95,0,3,0,3,0.0,0.0,0.0,多
2026-06-15,1453,大將,11.5,11.65,11.45,11.6,99,0,6,0,0,0.0,0.0,0.0,多
2026-06-15,1454,台富,13.05,13.1,13.0,13.1,30,0,10,0,1,0.0,0.0,0.0,多
2026-06-15,1455,集盛,10.05,10.1,9.92,9.99,1769,0,100,0,9,0.0,0.0,0.0,多
2026-06-15,1456,怡華,14.3,14.9,14.1,14.6,212,0,18,0,-3,0.0,0.0,0.0,多
2026-06-15,1457,宜進,14.75,14.75,14.45,14.55,181,0,-18,0,20,0.0,0.0,0.0,多
2026-06-15,1459,聯發,11.95,11.95,11.75,11.85,85,0,24,0,8,0.0,0.0,0.0,多
2026-06-15,1460,宏遠,7.17,7.17,7.05,7.13,576,0,-65,0,3,0.0,0.0,0.0,空
2026-06-15,1463,強盛新,17.8,17.8,17.65,17.75,22,0,6,0,4,0.0,0.0,0.0,多
2026-06-15,1464,得力,10.5,10.5,10.35,10.45,430,0,46,0,2,0.0,0.0,0.0,多
2026-06-15,1465,偉全,12.4,12.5,12.35,12.4,73,0,13,0,6,0.0,0.0,0.0,多
2026-06-15,1466,聚隆,14.8,15.2,14.55,14.7,278,0,-65,0,0,0.0,0.0,0.0,多
2026-06-15,1467,南緯,7.67,7.67,7.4,7.4,290,0,-3,0,0,0.0,0.0,0.0,多
2026-06-15,1468,昶和,11.85,12.05,11.7,12.05,57,0,4,0,-2,0.0,0.0,0.0,空
2026-06-15,1470,大統新創,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,空
2026-06-15,1471,首利,10.7,11.1,10.7,11.05,589,0,203,0,-1,0.0,0.0,0.0,空
2026-06-15,1472,三洋實業,90.2,90.5,89.4,90.1,27,0,5,0,1,0.0,0.0,0.0,多
2026-06-15,1473,台南,20.35,20.4,20.3,20.4,52,0,7,0,1,0.0,0.0,0.0,多
2026-06-15,1474,弘裕,10.3,10.3,10.2,10.2,31,0,4,0,1,0.0,0.0,0.0,多
2026-06-15,1475,業旺,27.2,27.5,27.0,27.2,33,0,-1,0,0,0.0,0.0,0.0,多
2026-06-15,1476,儒鴻,352.0,352.0,342.0,343.5,2555,0,-1439,-13,12,0.0,0.0,0.0,空
2026-06-15,1477,聚陽,227.0,227.0,217.0,218.0,3229,0,-565,-937,-15,0.0,0.0,0.0,多
2026-06-15,1480,東盟開發,9.41,9.15,9.1,9.15,8,0,0,0,0,0.0,0.0,0.0,多
2026-06-15,1503,士電,226.5,227.0,223.0,225.5,2835,0,634,-2,21,0.0,0.0,0.0,空
2026-06-15,1504,東元,72.7,74.7,72.0,73.2,22331,0,-752,165,354,0.0,0.0,0.0,空
2026-06-15,1506,正道,10.8,10.8,10.4,10.5,513,0,-1,0,1,0.0,0.0,0.0,多
2026-06-15,1512,瑞利,6.87,6.99,6.71,6.86,148,0,9,0,0,0.0,0.0,0.0,多
2026-06-15,1513,中興電,170.0,171.5,169.5,170.0,6263,0,1904,-14,333,0.0,0.0,0.0,空
2026-06-15,1514,亞力,121.5,122.5,120.0,121.0,3092,0,-399,-3,6,0.0,0.0,0.0,空
2026-06-15,1515,力山,23.9,23.9,23.5,23.6,554,0,24,0,0,0.0,0.0,0.0,多
2026-06-15,1516,川飛,21.5,21.5,21.0,21.15,100,0,0,0,0,0.0,0.0,0.0,多
2026-06-15,1517,利奇,10.4,10.7,10.4,10.65,373,0,87,0,-1,0.0,0.0,0.0,多
2026-06-15,1519,華城,815.0,815.0,787.0,789.0,2620,0,-401,-28,2,0.0,0.0,0.0,空
2026-06-15,1521,大億,26.4,26.95,25.95,26.2,44,0,-11,0,2,0.0,0.0,0.0,空
2026-06-15,1522,堤維西,31.25,31.65,31.05,31.2,903,0,132,0,4,0.0,0.0,0.0,空
2026-06-15,1524,耿鼎,30.25,30.25,29.9,29.9,785,0,143,0,4,0.0,0.0,0.0,空
2026-06-15,1525,江申,66.1,66.6,65.3,65.3,9,0,1,0,3,0.0,0.0,0.0,空
2026-06-15,1526,日馳,14.45,14.7,14.45,14.65,94,0,0,0,0,0.0,0.0,0.0,多
2026-06-15,1527,鑽全,33.6,33.6,33.2,33.35,209,0,19,0,8,0.0,0.0,0.0,多
2026-06-15,1528,恩德,25.85,26.1,25.3,25.4,2281,0,-160,0,2,0.0,0.0,0.0,空
2026-06-15,1529,樂事綠能,23.45,23.55,23.2,23.2,426,0,63,0,0,0.0,0.0,0.0,多
2026-06-15,1530,亞崴,31.15,31.15,30.65,30.65,107,0,9,0,0,0.0,0.0,0.0,空
2026-06-15,1531,高林股,13.0,13.05,12.85,12.95,172,0,52,0,1,0.0,0.0,0.0,多
2026-06-15,1532,勤美,23.7,24.2,23.55,24.2,1352,0,195,0,4,0.0,0.0,0.0,多
2026-06-15,1533,車王電,39.05,39.15,38.25,38.7,234,0,25,0,5,0.0,0.0,0.0,空
2026-06-15,1535,中宇,50.8,50.8,49.95,50.4,88,0,13,0,0,0.0,0.0,0.0,多
2026-06-15,1536,和大,49.85,50.5,49.5,49.95,1100,0,544,0,-9,0.0,0.0,0.0,空
2026-06-15,1537,廣隆,127.5,127.5,127.0,127.0,58,0,8,0,-2,0.0,0.0,0.0,多
2026-06-15,1538,正峰,11.8,11.8,11.7,11.7,3,0,0,0,0,0.0,0.0,0.0,多
2026-06-15,1539,巨庭,15.9,16.0,15.8,15.85,92,0,-14,0,4,0.0,0.0,0.0,空
2026-06-15,1540,喬福,22.15,22.35,22.0,22.15,232,0,79,0,2,0.0,0.0,0.0,空
2026-06-15,1541,錩泰,20.5,20.9,20.35,20.85,41,0,17,0,-1,0.0,0.0,0.0,多
2026-06-15,1558,伸興,90.7,91.0,90.4,90.5,61,0,-11,0,1,0.0,0.0,0.0,空
2026-06-15,1560,中砂,672.0,711.0,670.0,703.0,2024,0,-15,270,48,0.0,0.0,0.0,空
2026-06-15,1563,巧新,61.0,64.6,61.0,64.0,1154,0,-230,0,116,0.0,0.0,0.0,空
2026-06-15,1565,精華,94.0,94.3,92.9,93.0,201,0,-50,0,1,0.0,0.0,0.0,多
2026-06-15,1568,倉佑,40.0,42.6,40.0,42.6,463,0,-30,0,6,0.0,0.0,0.0,空
2026-06-15,1569,濱川,49.35,51.3,48.95,49.85,944,0,127,0,10,0.0,0.0,0.0,空
2026-06-15,1570,力肯,43.0,44.9,43.0,43.4,271,0,21,0,0,0.0,0.0,0.0,空
2026-06-15,1580,新麥,125.0,125.0,123.5,124.0,127,0,-27,0,0,0.0,0.0,0.0,多
2026-06-15,1582,信錦,95.4,95.5,91.6,91.7,5166,0,-1986,0,15,0.0,0.0,0.0,空
2026-06-15,1583,程泰,51.8,51.8,50.9,51.6,37,0,0,0,2,0.0,0.0,0.0,空
2026-06-15,1584,精剛,19.8,19.9,19.7,19.75,510,0,154,0,0,0.0,0.0,0.0,多
2026-06-15,1586,和勤,21.4,21.65,21.3,21.45,722,0,127,0,0,0.0,0.0,0.0,空
2026-06-15,1587,吉茂,27.7,28.4,27.7,28.05,279,0,39,0,0,0.0,0.0,0.0,空
2026-06-15,1590,亞德客-KY,1350.0,1370.0,1305.0,1310.0,575,0,59,1,-4,0.0,0.0,0.0,空
2026-06-15,1593,祺驊,31.7,31.85,31.7,31.75,62,0,0,0,0,0.0,0.0,0.0,多
2026-06-15,1594,日高,8.58,9.0,8.55,8.89,22,0,0,0,0,0.0,0.0,0.0,空
2026-06-15,1595,川寶,74.0,77.4,73.7,75.1,680,0,113,0,0,0.0,0.0,0.0,空
2026-06-15,1597,直得,156.0,158.0,153.5,154.5,1482,0,-147,0,4,0.0,0.0,0.0,空
2026-06-15,1598,岱宇,21.15,21.2,20.95,21.0,293,0,146,0,15,0.0,0.0,0.0,多
2026-06-15,1599,宏佳騰,23.35,23.45,23.35,23.45,34,0,-4,0,0,0.0,0.0,0.0,多
2026-06-15,1603,華電,32.1,32.25,31.75,31.95,412,0,90,0,1,0.0,0.0,0.0,空
2026-06-15,1604,聲寶,23.5,23.5,23.25,23.35,594,0,16,0,15,0.0,0.0,0.0,多
2026-06-15,1605,華新,39.05,40.7,38.75,40.0,74844,0,2686,220,3044,0.0,0.0,0.0,空
2026-06-15,1608,華榮,35.0,35.4,34.8,35.25,3779,0,1071,0,20,0.0,0.0,0.0,空
2026-06-15,1609,大亞,38.3,38.5,37.8,38.3,5680,0,900,0,106,0.0,0.0,0.0,空
2026-06-15,1611,中電,13.6,13.7,13.15,13.3,1431,0,-51,0,-32,0.0,0.0,0.0,多
2026-06-15,1612,宏泰,38.2,38.45,38.0,38.1,1388,0,292,0,68,0.0,0.0,0.0,空
2026-06-15,1614,三洋電,32.15,32.15,31.7,31.9,58,0,16,0,1,0.0,0.0,0.0,空
2026-06-15,1615,大山,45.35,45.35,44.2,44.85,203,0,26,0,1,0.0,0.0,0.0,多
2026-06-15,1616,億泰,22.7,22.7,22.45,22.6,433,0,-1,0,3,0.0,0.0,0.0,多
2026-06-15,1617,榮星,16.55,16.6,16.4,16.45,164,0,43,0,0,0.0,0.0,0.0,多
2026-06-15,1618,合機,42.3,43.0,42.2,42.45,1587,0,307,0,-1,0.0,0.0,0.0,空
2026-06-15,1623,大東電,210.5,216.0,210.0,214.5,150,0,43,0,-14,0.0,0.0,0.0,空
2026-06-15,1626,艾美特-KY,10.05,10.15,10.05,10.15,59,0,24,0,0,0.0,0.0,0.0,多
2026-06-15,1702,南僑,31.8,31.8,31.5,31.5,272,0,-22,0,4,0.0,0.0,0.0,多
2026-06-15,1707,葡萄王,105.0,105.5,103.0,103.0,446,0,-130,0,0,0.0,0.0,0.0,多
2026-06-15,1708,東鹼,48.3,48.7,46.8,47.4,13791,0,-2217,0,-51,0.0,0.0,0.0,多
2026-06-15,1709,和益,21.5,21.55,21.0,21.15,1553,0,51,0,6,0.0,0.0,0.0,多
2026-06-15,1710,東聯,13.75,13.9,13.7,13.75,3630,0,218,0,-36,0.0,0.0,0.0,空
2026-06-15,1711,永光,44.45,45.0,44.0,44.6,5226,0,522,0,84,0.0,0.0,0.0,空
2026-06-15,1712,興農,39.8,40.35,39.7,39.9,897,0,46,0,8,0.0,0.0,0.0,多
2026-06-15,1713,國化,51.0,51.5,50.2,50.5,391,0,68,0,2,0.0,0.0,0.0,多
2026-06-15,1714,和桐,16.0,16.7,16.0,16.7,50826,0,7453,0,580,0.0,0.0,0.0,多
2026-06-15,1717,長興,72.0,72.9,71.1,71.2,6957,0,-711,0,128,0.0,0.0,0.0,空
2026-06-15,1718,中纖,9.36,9.36,9.11,9.28,8491,0,1262,0,92,0.0,0.0,0.0,多
2026-06-15,1720,生達,62.5,63.0,62.5,62.8,277,0,43,0,3,0.0,0.0,0.0,多
2026-06-15,1721,三晃,23.6,24.0,23.4,23.4,1240,0,-224,0,-1,0.0,0.0,0.0,空
2026-06-15,1722,台肥,49.3,49.4,48.7,48.85,4738,0,1052,0,40,0.0,0.0,0.0,多
2026-06-15,1723,中碳,87.8,90.0,86.5,90.0,1478,0,380,25,38,0.0,0.0,0.0,多
2026-06-15,1725,元禎,32.85,33.8,32.6,33.65,178,0,90,0,-2,0.0,0.0,0.0,多
2026-06-15,1726,永記,78.5,78.5,77.8,78.5,34,0,1,0,3,0.0,0.0,0.0,空
2026-06-15,1727,中華化,86.6,91.0,85.2,85.6,5068,0,-146,0,2,0.0,0.0,0.0,空
2026-06-15,1730,花仙子,53.0,53.2,53.0,53.1,40,0,2,0,2,0.0,0.0,0.0,多
2026-06-15,1731,美吾華,21.75,21.8,21.7,21.75,124,0,8,0,7,0.0,0.0,0.0,多
2026-06-15,1732,毛寶,26.5,26.7,26.3,26.45,149,0,-5,0,0,0.0,0.0,0.0,空
2026-06-15,1733,五鼎,29.25,29.5,29.1,29.35,150,0,2,0,7,0.0,0.0,0.0,空
2026-06-15,1734,杏輝,31.45,31.75,31.4,31.45,364,0,-113,0,4,0.0,0.0,0.0,多
2026-06-15,1735,日勝化,23.4,23.55,23.1,23.1,181,0,-16,0,4,0.0,0.0,0.0,空
2026-06-15,1736,喬山,117.0,119.0,116.0,117.5,508,0,134,0,4,0.0,0.0,0.0,多
2026-06-15,1737,臺鹽,31.85,31.95,31.7,31.8,95,0,20,0,6,0.0,0.0,0.0,多
2026-06-15,1742,台蠟,15.7,15.7,15.5,15.7,35,0,1,0,0,0.0,0.0,0.0,多
2026-06-15,1752,南光,33.1,33.5,33.1,33.35,50,0,-1,0,1,0.0,0.0,0.0,多
2026-06-15,1760,寶齡富錦,61.2,61.2,59.9,60.0,141,0,8,0,1,0.0,0.0,0.0,多
2026-06-15,1762,中化生,35.4,35.8,35.15,35.35,368,0,-1,0,2,0.0,0.0,0.0,空
2026-06-15,1773,勝一,180.5,183.5,176.5,177.5,474,0,-66,0,6,0.0,0.0,0.0,空
2026-06-15,1776,展宇,18.15,18.4,17.95,18.05,170,0,13,0,6,0.0,0.0,0.0,空
2026-06-15,1777,生泰,72.0,72.4,71.9,72.4,15,0,1,0,0,0.0,0.0,0.0,多
2026-06-15,1780,立弘,29.25,30.7,29.4,30.0,449,0,0,0,0,0.0,0.0,0.0,空
2026-06-15,1781,合世,11.7,11.95,11.7,11.8,25,0,4,0,0,0.0,0.0,0.0,多
2026-06-15,1783,和康生,39.6,39.6,38.8,39.0,137,0,-5,0,1,0.0,0.0,0.0,多
2026-06-15,1784,訊聯,66.9,67.0,66.0,66.0,103,0,9,0,0,0.0,0.0,0.0,多
2026-06-15,1785,光洋科,144.5,149.0,142.0,145.5,17664,0,1412,0,-17,0.0,0.0,0.0,空
2026-06-15,1786,科妍,56.6,56.6,55.1,56.0,205,0,15,0,-1,0.0,0.0,0.0,多
2026-06-15,1788,杏昌,136.0,136.0,135.5,136.0,120,0,4,0,0,0.0,0.0,0.0,多
2026-06-15,1789,神隆,20.1,20.3,19.95,20.1,654,0,328,0,9,0.0,0.0,0.0,多
2026-06-15,1795,美時,198.0,203.0,195.5,195.5,1620,0,-265,-27,4,0.0,0.0,0.0,多
2026-06-15,1796,金穎生技,34.0,34.6,33.95,33.95,13,0,-1,0,0,0.0,0.0,0.0,空
2026-06-15,1799,易威,30.8,31.15,30.4,31.05,82,0,9,0,0,0.0,0.0,0.0,空
2026-06-15,1802,台玻,66.0,69.0,64.6,67.4,82939,0,11931,652,2501,0.0,0.0,0.0,空
2026-06-15,1805,寶徠,10.3,10.3,10.05,10.25,222,0,-3,0,5,0.0,0.0,0.0,空
2026-06-15,1806,冠軍,8.28,8.28,8.17,8.19,202,0,48,0,4,0.0,0.0,0.0,多
2026-06-15,1808,潤隆,32.0,32.7,31.15,32.6,3256,0,392,0,30,0.0,0.0,0.0,多
2026-06-15,1809,中釉,49.1,51.9,49.1,51.5,6672,0,777,0,3,0.0,0.0,0.0,空
2026-06-15,1810,和成,20.7,20.9,20.25,20.45,2875,0,-197,0,19,0.0,0.0,0.0,空
2026-06-15,1813,寶利徠,11.8,11.9,11.7,11.85,23,0,-2,0,0,0.0,0.0,0.0,多
2026-06-15,1815,富喬,98.1,98.6,94.1,95.1,30304,0,-1266,0,-31,0.0,0.0,0.0,空
2026-06-15,1817,凱撒衛,40.0,40.35,39.8,39.95,81,0,14,0,5,0.0,0.0,0.0,多
2026-06-15,1903,士紙,48.5,48.55,47.9,48.05,145,0,-6,0,2,0.0,0.0,0.0,空
2026-06-15,1904,正隆,23.05,23.15,22.5,22.8,3763,0,591,0,46,0.0,0.0,0.0,多
2026-06-15,1905,華紙,13.05,13.15,12.8,12.9,4332,0,804,0,58,0.0,0.0,0.0,多
2026-06-15,1906,寶隆,11.2,11.3,11.1,11.3,77,0,19,0,9,0.0,0.0,0.0,多
2026-06-15,1907,永豐餘,26.45,26.45,25.9,26.25,1243,0,422,0,-12,0.0,0.0,0.0,多
2026-06-15,1909,榮成,9.87,10.05,9.87,9.87,4386,0,700,0,30,0.0,0.0,0.0,多
2026-06-15,2002,中鋼,19.2,19.3,18.85,19.0,69973,0,9012,420,737,0.0,0.0,0.0,空
2026-06-15,2006,東和鋼鐵,69.0,70.5,68.5,69.0,3447,0,-790,426,8,0.0,0.0,0.0,多
2026-06-15,2007,燁興,7.7,7.7,7.45,7.51,197,0,62,0,2,0.0,0.0,0.0,空
2026-06-15,2008,高興昌,30.95,30.95,29.9,30.3,34,0,16,0,2,0.0,0.0,0.0,多
2026-06-15,2009,第一銅,41.0,41.75,40.65,41.45,2789,0,1225,0,42,0.0,0.0,0.0,空
