date,stock_id,stock_name,open,high,low,close,volume,foreign_buy,trust_buy,dealer_buy,foreign_hold_ratio,foreign_remain_ratio,foreign_limit_ratio,macd_status
2026-04-01,50,元大台灣50,75.0,75.6,74.6,75.45,130698,5216,0,45812,3.0,96.99,100.0,-
2026-04-01,51,元大中型100,107.5,108.85,107.5,108.75,103,0,0,-24,0.56,99.43,100.0,-
2026-04-01,52,富邦科技,44.42,44.8,44.24,44.73,43215,8008,2800,14256,1.23,98.76,100.0,-
2026-04-01,53,元大電子,163.95,168.55,163.95,168.15,28,2,0,6,1.38,98.61,100.0,-
2026-04-01,55,元大MSCI金融,31.84,32.65,31.84,32.58,400,-22,0,133,0.56,99.43,100.0,-
2026-04-01,56,元大高股息,37.88,38.19,37.77,38.11,49238,1907,0,4341,0.27,99.72,100.0,-
2026-04-01,57,富邦摩台,223.55,225.35,223.55,225.35,54,0,0,-1,6.03,93.96,100.0,-
2026-04-01,61,元大寶滬深,23.05,23.17,23.05,23.17,158,-1,0,124,4.44,95.55,100.0,-
2026-04-01,1101,台泥,23.45,23.75,23.3,23.7,31342,-4268,3,666,17.68,82.31,100.0,-
2026-04-01,1102,亞泥,34.9,35.35,34.55,35.3,9666,2162,234,238,15.94,84.05,100.0,-
2026-04-01,1103,嘉泥,13.6,13.95,13.6,13.85,566,-29,0,36,4.45,95.54,100.0,-
2026-04-01,1104,環泥,29.8,29.8,29.45,29.6,186,-58,0,41,16.15,83.84,100.0,-
2026-04-01,1108,幸福,14.75,14.9,14.75,14.8,206,30,0,-37,1.21,98.78,100.0,-
2026-04-01,1109,信大,15.35,15.45,15.15,15.25,192,-2,0,24,2.27,97.72,100.0,-
2026-04-01,1110,東泥,15.25,15.35,14.95,14.95,424,59,0,20,5.93,94.06,100.0,-
2026-04-01,1201,味全,13.5,13.55,13.45,13.5,252,-23,0,27,5.3,94.69,100.0,-
2026-04-01,1203,味王,39.5,39.9,39.4,39.4,67,-11,0,9,1.61,98.38,100.0,-
2026-04-01,1210,大成,54.7,54.7,53.8,54.6,1832,175,62,66,11.3,88.69,100.0,-
2026-04-01,1213,大飲,9.8,9.85,9.0,9.59,68,0,0,0,0.01,99.98,100.0,-
2026-04-01,1215,卜蜂,136.5,139.0,133.5,138.5,1304,-333,0,-117,40.57,59.42,100.0,-
2026-04-01,1216,統一,71.8,72.2,71.2,71.9,9479,-1392,31,282,32.11,67.88,100.0,-
2026-04-01,1217,愛之味,10.35,10.35,10.25,10.25,261,1,0,32,8.09,91.9,100.0,-
2026-04-01,1218,泰山,19.35,19.5,19.3,19.5,816,235,0,35,4.35,95.64,100.0,-
2026-04-01,1219,福壽,14.1,14.1,13.85,13.95,421,88,0,66,5.62,94.37,100.0,-
2026-04-01,1220,台榮,12.6,12.75,12.5,12.6,71,-10,0,4,7.12,92.87,100.0,-
2026-04-01,1225,福懋油,31.3,32.4,31.3,31.65,159,25,0,25,1.24,98.75,100.0,-
2026-04-01,1227,佳格,30.95,31.1,30.65,31.05,1469,753,4,60,6.31,93.68,100.0,-
2026-04-01,1229,聯華,44.7,45.4,44.65,44.85,1718,300,0,131,9.43,90.56,100.0,-
2026-04-01,1231,聯華食,93.2,93.4,92.0,93.1,313,175,0,22,2.75,97.24,100.0,-
2026-04-01,1232,大統益,149.5,150.5,149.0,149.5,68,-7,0,14,2.51,97.48,100.0,-
2026-04-01,1233,天仁,28.65,29.2,28.5,28.5,20,-8,0,3,5.51,94.48,100.0,-
2026-04-01,1234,黑松,36.1,36.15,35.85,36.05,93,17,0,0,4.75,95.24,100.0,-
2026-04-01,1235,興泰,39.05,40.9,37.6,37.65,20,-9,0,7,0.14,99.85,100.0,-
2026-04-01,1236,宏亞,26.25,26.25,25.6,26.1,35,4,0,7,0.45,99.54,100.0,-
2026-04-01,1240,茂生農經,59.4,59.5,59.2,59.3,23,8,0,0,3.66,96.33,100.0,-
2026-04-01,1256,鮮活果汁-KY,146.0,148.0,146.0,147.0,68,23,0,2,4.17,95.82,100.0,-
2026-04-01,1259,安心,60.6,60.6,60.6,60.6,1,0,0,0,26.11,73.88,100.0,-
2026-04-01,1260,富味鄉,23.74,24.15,23.05,24.15,44,0,0,0,0.0,0.0,0.0,-
2026-04-01,1264,德麥,280.0,280.5,279.5,279.5,18,3,0,0,1.64,98.35,100.0,-
2026-04-01,1268,漢來美食,157.5,158.5,156.5,157.5,61,14,0,0,1.58,98.41,100.0,-
2026-04-01,1269,乾杯,71.18,72.6,71.8,72.1,3,0,0,0,0.0,0.0,0.0,-
2026-04-01,1271,晨暉生技,63.73,70.1,63.3,69.2,343,0,0,0,0.0,0.0,0.0,-
2026-04-01,1293,利統,28.46,28.55,27.15,28.55,11,0,0,0,0.0,0.0,0.0,-
2026-04-01,1294,漢田生技,80.4,81.1,80.3,81.1,29,-2,0,0,0.79,99.2,100.0,-
2026-04-01,1295,生合,64.2,64.9,64.0,64.8,35,3,0,0,2.86,97.13,100.0,-
2026-04-01,1301,台塑,46.5,47.2,46.2,46.65,21906,8452,688,596,28.62,71.37,100.0,-
2026-04-01,1303,南亞,76.2,80.7,75.8,78.7,105710,16451,3021,4114,30.94,69.05,100.0,-
2026-04-01,1304,台聚,17.0,17.75,16.5,17.25,59234,-2031,0,35,27.53,72.46,100.0,-
2026-04-01,1305,華夏,16.5,17.2,16.15,16.9,24848,231,0,0,4.0,95.99,100.0,-
2026-04-01,1307,三芳,32.9,32.9,32.3,32.5,1213,-50,0,25,6.36,93.63,100.0,-
2026-04-01,1308,亞聚,17.65,18.5,17.15,17.9,22854,2089,0,112,3.9,96.09,100.0,-
2026-04-01,1309,台達化,22.0,24.1,21.0,23.6,54457,-1786,0,83,3.89,96.1,100.0,-
2026-04-01,1310,台苯,10.6,11.1,10.6,10.9,9664,1762,0,81,3.93,96.06,100.0,-
2026-04-01,1312,國喬,13.05,13.55,12.85,13.3,15466,320,0,57,4.61,95.38,100.0,-
2026-04-01,1313,聯成,12.55,12.75,12.4,12.55,8574,510,0,130,5.47,94.52,100.0,-
