date,stock_id,stock_name,open,high,low,close,volume,foreign_buy,trust_buy,dealer_buy,foreign_hold_ratio,foreign_remain_ratio,foreign_limit_ratio
2026-05-28,0050,元大台灣50,104.0,104.25,100.1,100.5,152915,-39725,688,-21961,4.01,95.98,100.0
2026-05-28,0051,元大中型100,141.1,141.85,136.6,137.6,169,-2,0,14,0.47,99.52,100.0
2026-05-28,0052,富邦科技,61.25,61.55,59.0,59.4,48065,-5299,0,-3612,2.43,97.56,100.0
2026-05-28,0053,元大電子,242.0,242.65,233.0,233.85,29,0,0,-4,1.32,98.67,100.0
2026-05-28,0055,元大MSCI金融,34.9,35.14,34.75,34.85,615,-115,0,-182,0.85,99.14,100.0
2026-05-28,0056,元大高股息,49.65,50.1,48.5,48.83,62678,2848,0,432,0.85,99.14,100.0
2026-05-28,0057,富邦摩台,307.5,309.35,297.55,299.6,76,0,0,-2,6.88,93.11,100.0
2026-05-28,0061,元大寶滬深,25.0,25.0,24.74,24.75,225,21,0,108,4.98,95.01,100.0
2026-05-28,1101,台泥,23.85,24.0,23.65,23.65,35826,-16495,0,51,14.71,85.28,100.0
2026-05-28,1102,亞泥,32.9,33.1,32.4,32.4,23858,-12119,-1460,24,14.6,85.39,100.0
2026-05-28,1103,嘉泥,13.2,13.25,13.1,13.2,296,44,0,-19,4.51,95.48,100.0
2026-05-28,1104,環泥,27.25,27.4,27.0,27.2,797,-250,0,0,15.31,84.68,100.0
2026-05-28,1108,幸福,13.6,13.6,13.5,13.55,384,96,0,0,1.23,98.76,100.0
2026-05-28,1109,信大,14.45,14.5,14.3,14.45,134,-13,0,0,2.26,97.73,100.0
2026-05-28,1110,東泥,14.0,14.05,13.9,14.0,118,26,0,1,5.85,94.14,100.0
2026-05-28,1201,味全,12.1,12.2,11.95,12.0,412,68,0,-2,5.01,94.98,100.0
2026-05-28,1203,味王,43.5,43.5,41.1,43.0,16,7,0,0,1.72,98.27,100.0
2026-05-28,1210,大成,51.7,52.0,51.6,51.8,2413,-389,-8,5,11.77,88.22,100.0
2026-05-28,1213,大飲,8.06,8.16,8.05,8.16,15,0,0,0,0.01,99.98,100.0
2026-05-28,1215,卜蜂,130.5,130.5,126.0,127.5,3162,-28,-8,-866,34.93,65.06,100.0
2026-05-28,1216,統一,70.8,71.5,70.4,70.8,22407,-5392,5798,94,31.9,68.09,100.0
2026-05-28,1217,愛之味,9.76,9.76,9.6,9.64,700,-268,0,-1,7.49,92.5,100.0
2026-05-28,1218,泰山,18.45,18.6,18.45,18.5,952,197,0,-2,3.76,96.23,100.0
2026-05-28,1219,福壽,12.35,12.5,12.3,12.5,287,47,0,4,5.52,94.47,100.0
2026-05-28,1220,台榮,11.8,11.8,11.65,11.65,173,-15,0,0,7.07,92.92,100.0
2026-05-28,1225,福懋油,29.45,29.75,29.2,29.2,165,53,0,-6,1.35,98.64,100.0
2026-05-28,1227,佳格,28.1,28.1,27.9,27.9,1345,-355,0,-13,5.45,94.54,100.0
2026-05-28,1229,聯華,39.95,40.0,39.3,39.4,2833,-1263,0,-28,8.89,91.1,100.0
2026-05-28,1231,聯華食,85.6,86.4,84.6,84.7,437,-56,0,1,2.64,97.35,100.0
2026-05-28,1232,大統益,148.0,148.0,147.5,147.5,119,-6,0,-1,2.56,97.43,100.0
2026-05-28,1233,天仁,28.0,28.0,27.6,28.0,33,-14,0,3,5.65,94.34,100.0
2026-05-28,1234,黑松,34.35,34.35,34.05,34.2,122,34,0,0,4.71,95.28,100.0
2026-05-28,1235,興泰,40.8,40.8,40.8,40.8,1,1,0,0,0.25,99.74,100.0
2026-05-28,1236,宏亞,24.2,24.4,24.2,24.3,19,3,0,0,0.46,99.53,100.0
2026-05-28,1240,茂生農經,57.5,57.6,57.0,57.3,48,2,0,0,3.66,96.33,100.0
2026-05-28,1256,鮮活果汁-KY,192.5,200.0,192.5,198.0,239,19,0,-5,4.93,95.06,100.0
2026-05-28,1259,安心,57.9,57.9,57.9,57.9,2,0,0,0,26.12,73.87,100.0
2026-05-28,1260,富味鄉,24.16,24.5,23.75,24.5,76,-3,0,0,0.0,0.0,0.0
2026-05-28,1264,德麥,270.5,271.5,270.5,270.5,35,1,0,0,1.7,98.29,100.0
2026-05-28,1268,漢來美食,167.5,168.5,166.5,168.0,21,8,0,0,1.6,98.39,100.0
2026-05-28,1269,乾杯,67.56,67.8,66.5,67.8,0,0,0,0,0.0,0.0,0.0
2026-05-28,1271,晨暉生技,61.37,61.2,60.0,60.2,89,0,0,0,0.0,0.0,0.0
2026-05-28,1293,利統,26.99,28.25,26.85,27.6,28,-1,0,0,0.0,0.0,0.0
2026-05-28,1294,漢田生技,76.7,78.0,76.6,77.3,24,0,0,-1,0.7,99.29,100.0
2026-05-28,1295,生合,50.8,51.3,49.5,50.9,114,15,0,0,2.17,97.82,100.0
2026-05-28,1301,台塑,45.8,45.85,44.8,45.05,16825,-2361,-15,-142,30.35,69.64,100.0
2026-05-28,1303,南亞,96.0,96.0,89.8,90.5,88363,-25023,363,-1195,33.4,66.59,100.0
2026-05-28,1304,台聚,12.0,12.5,11.9,12.35,12130,-3669,0,341,27.97,72.02,100.0
2026-05-28,1305,華夏,12.15,12.65,12.05,12.6,7743,-925,0,34,4.23,95.76,100.0
2026-05-28,1307,三芳,30.8,31.0,30.6,30.75,759,-71,-24,0,6.55,93.44,100.0
2026-05-28,1308,亞聚,12.8,13.35,12.75,13.25,6690,-765,0,7,4.07,95.92,100.0
2026-05-28,1309,台達化,15.0,16.25,14.5,16.25,13004,212,0,48,2.95,97.04,100.0
2026-05-28,1310,台苯,7.72,8.23,7.7,8.12,5886,-340,0,8,4.41,95.58,100.0
2026-05-28,1312,國喬,10.1,10.95,10.1,10.95,15134,-698,0,10,4.18,95.81,100.0
2026-05-28,1313,聯成,10.45,10.6,10.3,10.6,3698,271,0,19,5.88,94.11,100.0
2026-05-28,1314,中石化,6.91,7.12,6.89,7.1,23612,6970,0,-10,8.79,91.2,100.0
2026-05-28,1315,達新,62.0,63.0,61.5,61.6,51,-6,0,0,1.26,98.73,100.0
2026-05-28,1316,上曜,10.15,10.3,10.1,10.2,2386,527,0,22,4.42,95.57,100.0
2026-05-28,1319,東陽,86.5,86.5,86.5,86.5,4171,-404,-275,648,7.33,92.66,100.0
2026-05-28,1321,大洋,29.05,29.05,28.8,28.85,100,-6,0,13,6.79,93.2,100.0
2026-05-28,1323,永裕,20.2,20.3,20.0,20.15,133,52,0,3,1.29,98.7,100.0
2026-05-28,1324,地球,10.25,10.3,10.2,10.25,38,-7,0,0,0.84,99.15,100.0
2026-05-28,1325,恆大,27.0,27.2,26.9,27.0,391,77,0,0,1.19,98.8,100.0
2026-05-28,1326,台化,46.8,46.85,45.05,45.4,29690,-7582,0,-236,36.7,63.29,100.0
2026-05-28,1336,台翰,13.3,13.3,13.1,13.1,68,12,0,0,4.48,95.51,100.0
2026-05-28,1337,再生-KY,4.7,4.79,4.69,4.75,751,17,0,0,25.89,74.1,100.0
2026-05-28,1338,廣華-KY,15.65,16.3,15.5,16.1,471,166,0,4,6.31,93.68,100.0
2026-05-28,1339,昭輝,41.3,44.85,41.3,44.85,1127,54,0,3,1.14,98.85,100.0
2026-05-28,1340,勝悅-KY,5.57,5.62,5.38,5.42,637,-219,0,3,26.31,73.68,100.0
2026-05-28,1341,富林-KY,61.7,61.7,61.7,61.7,1,0,0,0,79.88,20.11,100.0
2026-05-28,1342,八貫,91.4,92.3,90.3,91.4,273,26,0,0,29.9,70.09,100.0
2026-05-28,1343,旭東環保,20.38,20.55,19.9,19.9,8,-4,0,0,0.0,0.0,0.0
2026-05-28,1402,遠東新,23.8,24.8,23.3,24.8,105947,18907,-28366,-406,17.13,82.86,100.0
