date,stock_id,stock_name,open,high,low,close,volume,foreign_buy,trust_buy,dealer_buy,foreign_hold_ratio,foreign_remain_ratio,foreign_limit_ratio,macd_status
2026-03-11,50,元大台灣50,76.3,78.5,76.1,78.2,151798,-15107,3567,-12374,3.94,96.05,100.0,-
2026-03-11,51,元大中型100,106.95,108.5,106.95,108.5,58,8,0,13,0.55,99.44,100.0,-
2026-03-11,52,富邦科技,45.22,46.66,45.22,46.46,51607,12767,25,889,1.64,98.35,100.0,-
2026-03-11,53,元大電子,168.2,174.0,168.2,173.45,43,20,0,-16,1.28,98.71,100.0,-
2026-03-11,55,元大MSCI金融,32.32,32.77,32.32,32.51,383,-47,0,-110,0.53,99.46,100.0,-
2026-03-11,56,元大高股息,38.25,38.71,38.25,38.64,44949,2124,0,14439,0.36,99.63,100.0,-
2026-03-11,57,富邦摩台,225.45,232.0,225.45,231.65,39,4,0,-4,5.31,94.68,100.0,-
2026-03-11,61,元大寶滬深,23.69,24.01,23.69,23.89,298,-2,0,264,6.38,93.61,100.0,-
2026-03-11,1101,台泥,24.45,25.1,24.35,25.0,21688,6949,27,324,18.07,81.92,100.0,-
2026-03-11,1102,亞泥,34.25,34.35,33.9,34.0,8951,-5777,-25,23,16.58,83.41,100.0,-
2026-03-11,1103,嘉泥,13.4,13.65,13.4,13.65,399,137,0,-2,4.48,95.51,100.0,-
2026-03-11,1104,環泥,29.35,30.2,29.35,29.6,1225,-21,0,30,16.24,83.75,100.0,-
2026-03-11,1108,幸福,15.05,15.15,15.0,15.15,214,89,0,1,1.29,98.7,100.0,-
2026-03-11,1109,信大,15.25,15.4,15.2,15.35,132,-5,0,-6,2.34,97.65,100.0,-
2026-03-11,1110,東泥,15.95,16.05,15.8,15.85,148,-12,0,3,5.96,94.03,100.0,-
2026-03-11,1201,味全,14.05,14.2,14.05,14.1,281,86,0,12,5.44,94.55,100.0,-
2026-03-11,1203,味王,39.3,39.5,38.75,39.15,17,-6,0,1,1.66,98.33,100.0,-
2026-03-11,1210,大成,51.5,52.1,51.5,51.7,2118,8,-25,-62,10.27,89.72,100.0,-
2026-03-11,1213,大飲,0.0,0.0,0.0,0.0,0,0,0,0,0.01,99.98,100.0,-
2026-03-11,1215,卜蜂,157.5,157.5,152.5,154.5,1116,-597,157,12,41.96,58.03,100.0,-
2026-03-11,1216,統一,70.7,70.8,70.2,70.2,5993,-1339,-85,-263,32.62,67.37,100.0,-
2026-03-11,1217,愛之味,10.3,10.35,10.25,10.3,514,-26,0,-1,8.4,91.59,100.0,-
2026-03-11,1218,泰山,18.2,18.55,18.2,18.45,1448,786,0,0,3.75,96.24,100.0,-
2026-03-11,1219,福壽,13.55,13.75,13.45,13.5,300,-29,0,-38,5.46,94.53,100.0,-
2026-03-11,1220,台榮,13.15,13.2,12.95,12.95,155,36,0,-1,7.1,92.89,100.0,-
2026-03-11,1225,福懋油,32.1,32.85,31.55,31.75,503,32,0,-80,1.28,98.71,100.0,-
2026-03-11,1227,佳格,29.4,29.75,29.3,29.4,907,-290,0,-18,5.9,94.09,100.0,-
2026-03-11,1229,聯華,44.55,44.55,43.25,43.75,4936,-1412,0,13,9.37,90.62,100.0,-
2026-03-11,1231,聯華食,86.4,89.4,86.4,88.4,995,-55,0,-2,2.71,97.28,100.0,-
2026-03-11,1232,大統益,150.5,151.0,150.0,150.5,48,3,0,0,2.47,97.52,100.0,-
2026-03-11,1233,天仁,32.7,32.7,32.7,32.7,1,1,0,0,5.55,94.44,100.0,-
2026-03-11,1234,黑松,36.5,36.9,36.45,36.65,76,13,0,0,4.78,95.21,100.0,空
2026-03-11,1235,興泰,38.55,38.6,38.55,38.6,8,-2,0,0,0.2,99.79,100.0,-
2026-03-11,1236,宏亞,27.95,28.45,27.95,28.15,137,11,0,-1,0.49,99.5,100.0,-
2026-03-11,1240,茂生農經,60.5,60.5,59.0,59.8,28,0,0,0,3.61,96.38,100.0,-
2026-03-11,1256,鮮活果汁-KY,168.0,171.5,167.0,171.0,111,39,0,0,4.55,95.44,100.0,-
2026-03-11,1259,安心,64.0,64.0,62.0,63.0,15,-4,0,0,26.11,73.88,100.0,-
2026-03-11,1260,富味鄉,21.94,22.65,22.0,22.25,10,0,0,0,0.0,0.0,0.0,-
2026-03-11,1264,德麥,282.5,282.5,278.0,281.5,35,0,0,0,1.49,98.5,100.0,-
2026-03-11,1268,漢來美食,160.0,160.0,159.0,159.0,23,-1,0,0,1.61,98.38,100.0,-
2026-03-11,1269,乾杯,61.02,62.1,59.0,60.0,20,0,0,0,0.0,0.0,0.0,-
2026-03-11,1271,晨暉生技,52.18,54.8,51.6,54.0,45,0,0,0,0.0,0.0,0.0,-
2026-03-11,1293,利統,28.5,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-
