date,stock_id,stock_name,open,high,low,close,volume,foreign_buy,trust_buy,dealer_buy,foreign_hold_ratio,foreign_remain_ratio,foreign_limit_ratio,macd_status
2026-04-10,50,元大台灣50,80.0,80.8,79.95,80.75,120838,59382,0,17736,3.83,96.16,100.0,-
2026-04-10,51,元大中型100,115.4,116.25,115.25,115.45,85,0,0,21,0.57,99.42,100.0,-
2026-04-10,52,富邦科技,47.55,47.94,47.47,47.94,65840,17928,0,23170,2.56,97.43,100.0,-
2026-04-10,53,元大電子,182.5,182.95,181.05,182.75,57,-1,0,47,1.32,98.67,100.0,-
2026-04-10,55,元大MSCI金融,33.16,33.19,32.99,33.1,150,-15,0,-13,0.6,99.39,100.0,-
2026-04-10,56,元大高股息,39.29,39.57,39.29,39.41,49996,1013,0,2889,0.77,99.22,100.0,-
2026-04-10,57,富邦摩台,239.05,240.55,239.05,240.45,6,0,0,-2,6.03,93.96,100.0,-
2026-04-10,61,元大寶滬深,23.41,23.75,23.4,23.7,298,99,0,162,4.78,95.21,100.0,-
2026-04-10,1101,台泥,25.35,26.4,25.25,25.4,52862,-818,-102,829,17.47,82.52,100.0,-
2026-04-10,1102,亞泥,36.0,36.0,35.45,35.65,10774,-4664,-264,-29,15.79,84.2,100.0,-
2026-04-10,1103,嘉泥,13.85,13.95,13.85,13.85,370,25,0,43,4.49,95.5,100.0,-
2026-04-10,1104,環泥,29.3,29.55,29.3,29.5,366,110,0,0,16.18,83.81,100.0,-
2026-04-10,1108,幸福,14.85,14.85,14.7,14.85,567,3,0,0,1.27,98.72,100.0,-
2026-04-10,1109,信大,15.45,15.5,15.4,15.4,61,21,0,0,2.29,97.7,100.0,-
2026-04-10,1110,東泥,15.4,15.55,15.2,15.2,126,-13,0,1,5.95,94.04,100.0,-
2026-04-10,1201,味全,13.35,13.4,13.3,13.35,289,-37,0,0,5.26,94.73,100.0,-
2026-04-10,1203,味王,40.8,40.9,40.15,40.45,17,10,0,0,1.61,98.38,100.0,-
2026-04-10,1210,大成,54.2,55.1,54.2,54.3,1268,399,-15,1,11.56,88.43,100.0,-
2026-04-10,1213,大飲,9.45,9.5,9.45,9.5,4,0,0,0,0.01,99.98,100.0,-
2026-04-10,1215,卜蜂,141.0,144.5,140.5,143.5,1115,-250,0,177,40.04,59.95,100.0,-
2026-04-10,1216,統一,71.0,72.4,71.0,71.8,13670,-2095,-1928,-32,32.12,67.87,100.0,-
2026-04-10,1217,愛之味,10.3,10.35,10.25,10.25,201,35,0,-3,8.09,91.9,100.0,-
2026-04-10,1218,泰山,19.35,19.45,19.35,19.35,615,-9,0,0,4.33,95.66,100.0,-
2026-04-10,1219,福壽,13.95,14.4,13.95,14.2,684,89,0,-6,5.84,94.15,100.0,-
2026-04-10,1220,台榮,12.5,12.6,12.4,12.5,69,5,0,0,7.1,92.89,100.0,-
2026-04-10,1225,福懋油,33.1,33.2,32.55,32.65,214,66,0,-5,1.31,98.68,100.0,-
2026-04-10,1227,佳格,30.2,30.4,30.05,30.05,473,-3,11,15,6.2,93.79,100.0,-
2026-04-10,1229,聯華,44.35,44.85,44.3,44.35,1883,-374,0,11,9.47,90.52,100.0,-
2026-04-10,1231,聯華食,92.8,93.0,90.8,91.1,426,-104,0,0,2.73,97.26,100.0,-
2026-04-10,1232,大統益,150.5,150.5,149.5,150.0,104,15,0,0,2.56,97.43,100.0,-
2026-04-10,1233,天仁,29.6,29.6,29.3,29.45,12,3,0,0,5.53,94.46,100.0,-
2026-04-10,1234,黑松,35.85,36.05,35.75,35.75,107,5,0,0,4.76,95.23,100.0,-
2026-04-10,1235,興泰,43.4,44.8,43.4,44.1,38,10,0,0,0.16,99.83,100.0,-
2026-04-10,1236,宏亞,25.2,25.8,25.2,25.55,29,1,0,0,0.46,99.53,100.0,-
2026-04-10,1240,茂生農經,59.0,59.4,59.0,59.2,52,1,0,0,3.65,96.34,100.0,-
2026-04-10,1256,鮮活果汁-KY,152.0,152.5,150.0,152.5,45,20,0,0,4.19,95.8,100.0,-
2026-04-10,1259,安心,58.6,58.9,58.6,58.9,7,0,0,0,26.11,73.88,100.0,-
2026-04-10,1260,富味鄉,24.53,25.2,24.05,25.2,34,0,0,0,0.0,0.0,0.0,-
2026-04-10,1264,德麥,279.0,280.0,278.5,278.5,24,-1,0,0,1.61,98.38,100.0,-
2026-04-10,1268,漢來美食,157.5,158.5,157.5,158.5,22,7,0,0,1.59,98.4,100.0,-
2026-04-10,1269,乾杯,70.22,70.7,68.2,70.7,1,0,0,0,0.0,0.0,0.0,-
2026-04-10,1271,晨暉生技,60.99,61.2,60.4,60.6,37,0,0,0,0.0,0.0,0.0,-
2026-04-10,1293,利統,28.4,29.75,28.3,29.1,32,0,0,0,0.0,0.0,0.0,-
2026-04-10,1294,漢田生技,83.4,83.4,81.5,81.5,35,0,0,0,0.75,99.24,100.0,-
2026-04-10,1295,生合,60.5,60.5,60.0,60.1,39,10,0,0,2.62,97.37,100.0,-
2026-04-10,1301,台塑,47.9,47.9,46.4,46.95,15739,-2262,-1,80,28.86,71.13,100.0,-
2026-04-10,1303,南亞,86.9,87.2,80.4,81.6,91721,-24956,-3290,-163,30.98,69.01,100.0,-
2026-04-10,1304,台聚,15.75,16.05,15.4,15.95,19738,3542,0,-469,27.34,72.65,100.0,-
2026-04-10,1305,華夏,16.55,16.85,16.1,16.7,11267,2953,0,20,4.13,95.86,100.0,-
2026-04-10,1307,三芳,31.3,31.9,31.3,31.8,612,9,0,2,6.19,93.8,100.0,-
2026-04-10,1308,亞聚,16.8,16.8,16.2,16.55,10120,2347,0,-41,3.67,96.32,100.0,-
2026-04-10,1309,台達化,23.15,23.15,22.2,22.6,20647,1950,0,-208,2.63,97.36,100.0,-
2026-04-10,1310,台苯,10.55,10.6,10.05,10.3,8319,577,0,79,4.62,95.37,100.0,-
2026-04-10,1312,國喬,12.85,12.9,12.5,12.6,9500,-1655,0,-406,4.63,95.36,100.0,-
2026-04-10,1313,聯成,12.1,12.1,11.6,11.75,4760,-761,0,18,5.38,94.61,100.0,-
2026-04-10,1314,中石化,8.05,8.07,7.5,7.71,83254,-21900,0,-377,8.89,91.1,100.0,-
2026-04-10,1315,達新,64.8,65.2,64.5,64.9,16,7,0,0,1.18,98.81,100.0,-
2026-04-10,1316,上曜,12.2,12.35,12.05,12.15,1368,-70,0,3,3.6,96.39,100.0,-
2026-04-10,1319,東陽,80.2,81.5,80.2,80.5,1793,-571,-2,1,10.0,89.99,100.0,-
2026-04-10,1321,大洋,33.4,33.65,33.05,33.25,178,45,0,0,6.96,93.03,100.0,-
2026-04-10,1323,永裕,21.95,21.95,21.45,21.75,160,-4,0,-3,1.63,98.36,100.0,-
2026-04-10,1324,地球,11.9,12.05,11.35,11.4,304,39,0,1,0.56,99.43,100.0,-
2026-04-10,1325,恆大,27.0,27.15,26.75,26.8,189,-20,0,0,0.85,99.14,100.0,-
2026-04-10,1326,台化,46.1,46.2,44.9,45.45,18559,-112,12,15,34.91,65.08,100.0,-
2026-04-10,1336,台翰,14.1,14.1,13.85,13.95,49,2,0,0,4.2,95.79,100.0,-
2026-04-10,1337,再生-KY,5.71,5.71,5.47,5.53,801,249,0,0,25.51,74.48,100.0,-
2026-04-10,1338,廣華-KY,16.0,16.6,16.0,16.4,311,71,0,11,6.16,93.83,100.0,-
2026-04-10,1339,昭輝,42.35,42.35,40.95,41.55,56,22,0,0,0.96,99.03,100.0,-
2026-04-10,1340,勝悅-KY,6.55,6.66,6.47,6.48,563,-64,0,0,26.84,73.15,100.0,-
2026-04-10,1341,富林-KY,59.7,59.8,59.2,59.8,11,4,0,0,79.81,20.18,100.0,-
2026-04-10,1342,八貫,89.0,89.0,88.1,88.1,138,33,0,0,28.33,71.66,100.0,-
2026-04-10,1343,旭東環保,25.4,25.9,24.9,25.6,40,0,0,0,0.0,0.0,0.0,-
2026-04-10,1402,遠東新,26.75,26.8,26.5,26.65,13560,-4334,-144,-158,18.29,81.7,100.0,-
2026-04-10,1409,新纖,16.15,16.75,16.1,16.55,11363,3909,0,676,13.68,86.31,100.0,-
2026-04-10,1410,南染,31.3,31.9,31.25,31.45,68,8,0,0,18.69,81.3,100.0,-
2026-04-10,1413,宏洲,9.9,9.9,9.87,9.87,8,4,0,0,0.32,99.67,100.0,-
2026-04-10,1414,東和,17.25,17.25,16.5,16.7,223,-13,0,2,0.95,99.04,100.0,-
2026-04-10,1416,廣豐,11.55,11.6,11.5,11.55,137,-4,0,0,5.95,94.04,100.0,-
2026-04-10,1417,嘉裕,9.05,9.18,8.96,9.0,136,3,0,0,0.92,99.07,100.0,-
2026-04-10,1418,東華,18.8,18.8,18.7,18.75,8,-3,0,3,0.87,99.12,100.0,-
2026-04-10,1419,新紡,63.3,64.4,62.1,62.6,118,-1,0,1,1.2,98.79,100.0,-
2026-04-10,1423,利華,40.05,40.45,40.05,40.15,34,10,0,4,1.44,98.55,100.0,-
2026-04-10,1432,大魯閣,17.55,17.55,17.3,17.35,376,-82,0,0,0.3,99.69,100.0,-
2026-04-10,1434,福懋,16.5,16.6,16.3,16.4,1224,-31,21,0,7.63,92.36,100.0,-
2026-04-10,1435,中福,0.0,0.0,0.0,0.0,0,0,0,0,0.19,99.8,100.0,-
2026-04-10,1436,華友聯,53.0,53.2,52.4,52.4,244,-121,0,0,4.53,95.46,100.0,-
2026-04-10,1437,勤益控,30.4,30.7,30.3,30.6,65,-2,0,0,8.04,91.95,100.0,-
2026-04-10,1438,三地開發,28.4,29.9,28.4,28.7,39,15,0,0,0.35,99.64,100.0,-
2026-04-10,1439,雋揚,27.9,27.9,27.2,27.85,40,9,0,0,0.3,99.69,100.0,-
2026-04-10,1440,南紡,12.7,12.9,12.7,12.75,1356,306,0,51,7.64,92.35,100.0,-
2026-04-10,1441,大東,9.71,9.9,9.71,9.79,19,3,0,0,1.21,98.78,100.0,-
2026-04-10,1442,名軒,26.7,26.7,25.8,26.2,627,-353,0,2,10.13,89.86,100.0,-
2026-04-10,1443,立益,23.05,23.1,22.6,22.9,43,7,0,0,0.19,99.8,100.0,-
2026-04-10,1443,立益物流,23.05,23.1,22.6,22.9,43,7,0,0,0.19,99.8,100.0,-
2026-04-10,1444,力麗,6.22,6.29,6.22,6.25,527,240,0,0,5.02,94.97,100.0,-
2026-04-10,1445,大宇,12.5,12.8,12.5,12.55,92,6,0,4,2.82,97.17,100.0,-
2026-04-10,1446,宏和,16.45,16.6,16.35,16.4,118,-8,0,-3,6.29,93.7,100.0,-
2026-04-10,1447,力鵬,5.06,5.06,4.99,5.05,1233,-285,0,3,3.58,96.41,100.0,-
2026-04-10,1449,佳和,16.8,17.05,15.2,15.75,14383,-245,0,-53,8.09,91.9,100.0,-
2026-04-10,1451,年興,18.3,18.45,18.2,18.35,180,14,0,0,5.63,94.36,100.0,-
2026-04-10,1452,宏益,12.05,12.05,11.85,11.9,71,3,0,0,1.84,98.15,100.0,-
2026-04-10,1453,大將,12.1,12.45,12.1,12.1,69,4,0,-1,0.44,99.55,100.0,-
2026-04-10,1454,台富,12.95,12.95,12.45,12.55,106,12,0,1,0.43,99.56,100.0,-
2026-04-10,1455,集盛,8.45,8.48,8.35,8.41,475,13,0,0,2.26,97.73,100.0,-
2026-04-10,1456,怡華,14.0,14.65,14.0,14.55,138,14,0,-23,0.45,99.54,100.0,-
2026-04-10,1457,宜進,15.1,15.2,14.8,14.85,551,175,0,0,1.63,98.36,100.0,-
2026-04-10,1459,聯發,11.65,11.75,11.6,11.6,71,26,0,0,1.51,98.48,100.0,-
2026-04-10,1460,宏遠,6.98,7.06,6.89,7.0,544,63,0,0,1.75,98.24,100.0,-
2026-04-10,1463,強盛新,18.0,18.0,17.8,18.0,52,41,0,0,10.47,89.52,100.0,-
2026-04-10,1464,得力,10.3,10.4,10.25,10.35,472,189,0,0,1.64,98.35,100.0,-
2026-04-10,1465,偉全,12.3,12.5,12.25,12.3,73,10,0,1,0.38,99.61,100.0,-
2026-04-10,1466,聚隆,16.75,17.0,16.45,16.85,224,-7,0,0,0.6,99.39,100.0,-
2026-04-10,1467,南緯,7.05,7.08,7.01,7.02,110,9,0,0,19.1,80.89,100.0,-
2026-04-10,1468,昶和,12.0,12.4,12.0,12.4,47,7,0,-1,1.94,98.05,100.0,-
2026-04-10,1470,大統新創,22.2,22.2,22.2,22.2,2,2,0,0,0.19,99.8,100.0,-
2026-04-10,1471,首利,12.1,12.2,11.9,12.0,403,-8,0,2,0.77,99.22,100.0,-
2026-04-10,1472,三洋實業,96.4,96.4,95.0,95.0,14,-2,0,0,0.81,99.18,100.0,-
2026-04-10,1473,台南,24.0,24.3,23.8,23.8,48,0,0,0,5.24,94.75,100.0,-
2026-04-10,1474,弘裕,10.05,10.15,9.99,10.1,117,21,0,20,0.54,99.45,100.0,-
2026-04-10,1475,業旺,29.55,30.45,29.25,30.15,84,10,0,3,0.39,99.6,100.0,-
2026-04-10,1476,儒鴻,326.5,330.5,326.5,328.5,687,-140,0,1,32.18,67.81,100.0,-
2026-04-10,1477,聚陽,224.0,224.0,218.5,219.5,1023,-447,-38,-9,15.52,84.47,100.0,-
2026-04-10,1480,東盟開發,9.67,9.69,9.69,9.69,6,0,0,0,0.0,0.0,0.0,-
2026-04-10,1503,士電,187.0,187.0,185.0,186.0,889,118,0,59,31.29,68.7,100.0,-
2026-04-10,1504,東元,59.9,60.3,59.3,59.7,7913,-1076,-166,7,12.07,87.92,100.0,-
2026-04-10,1506,正道,11.05,11.2,11.05,11.05,55,6,0,-5,0.53,99.46,100.0,-
