date,stock_id,stock_name,open,high,low,close,volume,day_trading_volume,foreign_buy,trust_buy,dealer_buy,foreign_hold_ratio,foreign_remain_ratio,foreign_limit_ratio
2026-05-20,0050,元大台灣50,93.0,93.5,92.45,92.5,121650,12643,-15131,885,-34864,2.68,97.31,100.0
2026-05-20,0051,元大中型100,127.75,128.95,127.65,128.2,81,8,10,0,25,0.53,99.46,100.0
2026-05-20,0052,富邦科技,54.75,55.0,54.4,54.45,28912,3887,4533,-200,-4259,1.7,98.29,100.0
2026-05-20,0053,元大電子,213.6,214.3,211.65,212.25,15,3,0,0,4,1.32,98.67,100.0
2026-05-20,0055,元大MSCI金融,33.91,34.1,33.86,33.97,239,2,-23,0,79,0.65,99.34,100.0
2026-05-20,0056,元大高股息,44.15,44.46,44.0,44.04,28691,3056,6959,-100,933,0.89,99.1,100.0
2026-05-20,0057,富邦摩台,275.8,277.6,274.3,274.65,48,2,0,0,21,6.75,93.24,100.0
2026-05-20,0061,元大寶滬深,24.7,24.86,24.7,24.79,160,4,33,0,55,4.41,95.58,100.0
2026-05-20,1101,台泥,24.3,24.4,24.0,24.15,25264,6114,-10945,368,-801,15.34,84.65,100.0
2026-05-20,1102,亞泥,35.0,35.0,34.5,34.5,8318,1688,-4193,973,-51,15.96,84.03,100.0
2026-05-20,1103,嘉泥,12.95,13.1,12.9,13.0,300,41,-159,0,10,4.5,95.49,100.0
2026-05-20,1104,環泥,27.45,27.5,27.3,27.4,610,72,-391,-1,0,15.53,84.46,100.0
2026-05-20,1108,幸福,13.7,13.8,13.65,13.8,181,11,-58,0,2,1.21,98.78,100.0
2026-05-20,1109,信大,14.45,14.6,14.45,14.6,87,10,-20,0,2,2.26,97.73,100.0
2026-05-20,1110,東泥,14.1,14.1,13.9,13.9,126,36,-69,0,4,5.82,94.17,100.0
2026-05-20,1201,味全,12.1,12.15,12.0,12.1,356,34,-5,0,0,5.04,94.95,100.0
2026-05-20,1203,味王,41.2,41.65,40.25,41.65,34,8,-6,0,3,1.71,98.28,100.0
2026-05-20,1210,大成,53.5,53.6,52.8,53.0,1669,416,-268,-53,45,12.12,87.87,100.0
2026-05-20,1213,大飲,8.45,8.45,8.21,8.43,15,0,0,0,0,0.01,99.98,100.0
2026-05-20,1215,卜蜂,141.5,144.0,139.0,142.0,1747,337,-403,-172,60,34.87,65.12,100.0
2026-05-20,1216,統一,74.8,74.8,72.7,73.4,13838,3162,-3346,883,20,32.66,67.33,100.0
2026-05-20,1217,愛之味,9.44,9.44,9.38,9.42,399,31,-61,0,1,7.5,92.49,100.0
2026-05-20,1218,泰山,18.6,18.6,18.45,18.45,309,32,-121,0,0,3.84,96.15,100.0
2026-05-20,1219,福壽,12.6,12.6,12.45,12.5,707,63,-99,0,0,5.64,94.35,100.0
2026-05-20,1220,台榮,11.95,11.95,11.8,11.8,155,12,-25,0,0,7.11,92.88,100.0
