date,stock_id,stock_name,open,high,low,close,volume,foreign_buy,trust_buy,dealer_buy,foreign_hold_ratio,foreign_remain_ratio,foreign_limit_ratio
2026-04-21,2820,華票,17.2,17.2,17.0,17.05,1451,-101,0,-21,9.04,90.95,100.0
2026-04-21,2832,台產,51.7,51.8,51.0,51.0,550,-178,0,2,3.9,96.09,100.0
2026-04-21,2834,臺企銀,16.95,16.95,16.55,16.55,43297,-1760,0,-314,17.8,82.19,100.0
2026-04-21,2836,高雄銀,12.2,12.2,12.05,12.1,2301,-705,0,-40,7.78,92.21,100.0
2026-04-21,2838,聯邦銀,21.1,21.1,20.65,20.7,2136,-935,-1,0,4.37,95.62,100.0
2026-04-21,2845,遠東銀,12.65,12.65,12.55,12.55,5706,-1060,-11,600,9.68,90.31,100.0
2026-04-21,2849,安泰銀,14.3,14.3,14.05,14.15,221,196,0,-8,58.87,41.12,100.0
2026-04-21,2850,新產,124.5,124.5,122.0,122.5,346,54,-86,0,10.25,89.74,100.0
2026-04-21,2851,中再保,29.85,30.0,29.7,29.85,1463,-62,0,-35,6.92,93.07,100.0
2026-04-21,2852,第一保,26.1,26.3,26.1,26.25,288,139,-11,6,4.52,95.47,100.0
2026-04-21,2855,統一證,33.2,33.45,32.85,33.45,3889,1312,638,0,13.63,86.36,100.0
2026-04-21,2867,三商壽,7.93,7.95,7.87,7.9,8500,3674,0,102,17.5,82.49,100.0
2026-04-21,2880,華南金,36.75,36.75,35.2,35.25,19343,10127,-11638,186,17.41,82.58,100.0
2026-04-21,2881,富邦金,88.1,88.1,87.2,87.7,18530,1835,-3109,150,15.75,84.24,100.0
2026-04-21,2882,國泰金,75.4,75.6,74.0,75.5,29129,2074,-487,448,20.03,79.96,100.0
2026-04-21,2883,凱基金,20.9,20.95,20.7,20.7,19479,-922,-378,-295,29.28,70.71,100.0
2026-04-21,2884,玉山金,33.1,33.15,32.75,32.95,38365,18052,-18192,480,30.41,69.58,100.0
2026-04-21,2885,元大金,51.9,51.9,50.8,51.0,23612,-5207,4627,32,26.35,73.64,100.0
2026-04-21,2886,兆豐金,39.8,39.9,39.05,39.45,34019,4999,-7792,114,21.45,78.54,100.0
2026-04-21,2887,台新新光金,24.3,24.45,23.95,23.95,64358,-6132,-17203,-465,21.84,78.15,100.0
2026-04-21,2889,國票金,15.25,15.25,15.0,15.1,4255,-996,0,10,8.82,91.17,100.0
2026-04-21,2890,永豐金,32.3,32.35,31.65,31.65,35627,4069,-11189,35,27.54,72.45,100.0
2026-04-21,2891,中信金,53.6,53.7,53.0,53.0,47287,2454,-9130,-87,33.24,66.75,100.0
2026-04-21,2892,第一金,29.0,29.05,28.75,28.8,15385,65,-799,10,26.76,73.23,100.0
2026-04-21,2897,王道銀行,10.3,10.3,10.2,10.3,2133,90,-7,0,6.57,93.42,100.0
2026-04-21,2901,欣欣,23.6,23.6,23.3,23.55,49,-1,0,0,0.31,99.68,100.0
2026-04-21,2903,遠百,22.95,22.95,22.55,22.6,3205,-1530,-479,-67,8.64,91.35,100.0
2026-04-21,2904,匯僑,16.6,16.6,16.55,16.6,28,1,0,0,0.48,99.51,100.0
2026-04-21,2905,三商,14.5,14.6,14.4,14.6,1249,318,0,-29,3.77,96.22,100.0
2026-04-21,2906,高林,13.0,13.0,12.9,12.95,58,11,0,0,1.68,98.31,100.0
2026-04-21,2908,特力,20.45,20.5,20.2,20.5,223,21,0,2,1.61,98.38,100.0
2026-04-21,2910,統領,22.8,22.9,22.55,22.6,25,11,0,0,0.25,99.74,100.0
2026-04-21,2911,麗嬰房,4.98,5.24,4.98,5.08,96,0,0,0,21.21,78.78,100.0
2026-04-21,2912,統一超,238.0,238.0,235.0,236.5,3276,-356,-224,14,20.01,79.98,100.0
2026-04-21,2913,農林,12.0,12.0,11.75,11.8,3831,388,0,74,4.94,95.05,100.0
2026-04-21,2915,潤泰全,44.75,45.35,44.65,45.0,2623,1216,-888,-2,5.67,94.32,100.0
2026-04-21,2916,滿心,46.3,47.0,45.6,46.4,177,-6,0,0,21.26,78.73,100.0
2026-04-21,2923,鼎固-KY,29.0,29.0,26.7,26.9,112,66,0,10,99.4,0.59,100.0
2026-04-21,2924,宏太-KY,0.0,0.0,0.0,0.0,0,0,0,0,66.82,33.17,100.0
2026-04-21,2926,誠品生活,36.35,36.45,35.0,35.65,23,0,0,0,1.17,98.82,100.0
2026-04-21,2929,淘帝-KY,6.1,6.13,6.06,6.1,147,-26,0,0,17.72,82.27,100.0
2026-04-21,2937,集雅社,0.0,0.0,0.0,0.0,0,0,0,0,0.08,99.91,100.0
2026-04-21,2938,床的世界,22.8,22.95,22.1,22.9,6,0,0,0,0.0,0.0,0.0
2026-04-21,2939,永邑-KY,25.65,26.0,24.85,25.95,26,2,0,1,19.89,80.1,100.0
2026-04-21,2940,歐都納,23.48,23.6,23.4,23.4,66,0,0,0,0.0,0.0,0.0
2026-04-21,2941,米斯特,34.0,34.75,34.0,34.75,12,0,0,0,0.46,99.53,100.0
2026-04-21,2942,京站,38.96,38.6,38.6,38.6,0,0,0,0,0.0,0.0,0.0
2026-04-21,2945,三商家購,42.0,42.4,41.6,42.0,23,5,0,1,0.31,99.68,100.0
2026-04-21,2947,振宇五金,77.9,77.9,77.8,77.8,4,0,0,0,0.05,99.94,100.0
2026-04-21,2948,寶陞,38.4,39.55,38.35,38.35,8,0,0,0,0.01,99.98,100.0
2026-04-21,2949,欣新網,57.9,58.0,57.9,58.0,3,0,0,0,0.02,99.97,100.0
2026-04-21,3002,歐格,19.2,19.3,18.95,19.15,149,72,0,0,2.44,97.55,100.0
2026-04-21,3003,健和興,56.0,56.5,54.8,54.8,679,121,0,6,3.57,96.42,100.0
2026-04-21,3004,豐達科,118.5,118.5,115.0,116.5,281,-33,0,11,3.72,96.27,100.0
2026-04-21,3005,神基,101.0,101.5,99.9,101.0,6461,987,-2095,5,10.07,89.92,100.0
2026-04-21,3006,晶豪科,153.0,162.5,153.0,161.0,17533,-995,-58,6,25.63,74.36,100.0
2026-04-21,3008,大立光,2750.0,2755.0,2640.0,2645.0,1769,40,-48,-49,31.12,68.87,100.0
2026-04-21,3010,華立,132.0,138.0,132.0,137.0,1833,463,-43,110,17.79,82.2,100.0
2026-04-21,3011,今皓,13.55,13.9,13.55,13.85,1695,548,0,0,2.66,97.33,100.0
2026-04-21,3013,晟銘電,113.0,113.0,108.0,110.0,4470,506,0,-121,3.82,96.17,100.0
2026-04-21,3014,聯陽,123.5,124.0,122.0,124.0,832,268,-15,1,19.22,80.77,100.0
2026-04-21,3015,全漢,51.2,51.2,50.9,50.9,273,-19,-24,-1,8.85,91.14,100.0
