date,stock_id,stock_name,open,high,low,close,volume,foreign_buy,trust_buy,dealer_buy,foreign_hold_ratio,foreign_remain_ratio,foreign_limit_ratio,macd_status
2026-01-05,50,元大台灣50,68.1,70.05,68.05,69.5,232910,-56316,18708,13899,3.64,96.35,100.0,-
2026-01-05,51,元大中型100,93.0,93.5,93.0,93.0,153,0,0,53,0.5,99.49,100.0,-
2026-01-05,52,富邦科技,39.75,40.87,39.7,40.4,101052,-8964,16989,-29362,1.77,98.22,100.0,-
2026-01-05,53,元大電子,147.4,150.15,147.2,149.15,33,0,0,5,1.09,98.9,100.0,-
2026-01-05,55,元大MSCI金融,31.89,32.2,31.89,32.04,186,22,0,-37,0.58,99.41,100.0,-
2026-01-05,56,元大高股息,37.17,37.34,37.1,37.13,82637,-4795,0,984,0.39,99.6,100.0,-
2026-01-05,57,富邦摩台,200.0,203.75,200.0,202.7,115,0,0,-1,4.06,95.93,100.0,-
2026-01-05,61,元大寶滬深,23.3,23.49,23.3,23.35,494,36,0,97,5.14,94.85,100.0,-
2026-01-05,1101,台泥,23.0,23.3,23.0,23.1,30457,9484,-85,1216,18.52,81.47,100.0,多
2026-01-05,1102,亞泥,37.3,38.05,36.75,37.8,21026,-7882,11339,-74,17.62,82.37,100.0,多
2026-01-05,1103,嘉泥,13.8,13.9,13.75,13.75,437,54,0,-6,4.42,95.57,100.0,空
2026-01-05,1104,環泥,29.7,29.85,29.65,29.75,442,37,0,-25,16.27,83.72,100.0,空
2026-01-05,1108,幸福,14.9,14.95,14.85,14.9,220,-14,0,0,1.28,98.71,100.0,空
2026-01-05,1109,信大,15.4,15.5,15.4,15.5,109,-10,0,-4,2.34,97.65,100.0,空
2026-01-05,1110,東泥,16.3,16.4,16.15,16.15,88,-29,0,0,5.91,94.08,100.0,空
2026-01-05,1201,味全,14.5,14.5,14.3,14.4,791,-231,0,0,5.44,94.55,100.0,空
2026-01-05,1203,味王,39.75,39.95,39.4,39.65,27,1,0,6,1.62,98.37,100.0,空
2026-01-05,1210,大成,51.5,51.6,51.2,51.4,1271,337,-62,-5,10.05,89.94,100.0,多
2026-01-05,1213,大飲,10.55,10.7,10.45,10.55,5,0,0,0,0.02,99.97,100.0,多
2026-01-05,1215,卜蜂,132.0,134.0,131.0,133.0,858,129,-36,-17,40.88,59.11,100.0,空
2026-01-05,1216,統一,76.8,77.8,76.5,77.0,10628,-3793,2175,-36,33.2,66.79,100.0,空
2026-01-05,1217,愛之味,10.45,10.5,10.4,10.45,286,3,0,-5,8.12,91.87,100.0,空
2026-01-05,1218,泰山,18.15,18.2,18.0,18.1,615,-99,0,-2,2.92,97.07,100.0,多
2026-01-05,1219,福壽,13.45,13.45,13.2,13.35,567,-194,0,-4,5.13,94.86,100.0,空
