date,stock_id,stock_name,open,high,low,close,volume,foreign_buy,trust_buy,dealer_buy,foreign_hold_ratio,foreign_remain_ratio,foreign_limit_ratio,macd_status
2026-03-06,50,元大台灣50,76.8,77.3,76.3,76.85,151611,-75587,3300,-7362,3.37,96.62,100.0,-
2026-03-06,51,元大中型100,106.0,108.2,105.4,106.6,133,0,0,-77,0.56,99.43,100.0,-
2026-03-06,52,富邦科技,45.4,45.92,45.35,45.6,44815,-1097,200,-12379,0.97,99.02,100.0,-
2026-03-06,53,元大電子,168.65,171.0,168.65,169.6,17,-1,0,-5,1.35,98.64,100.0,-
2026-03-06,55,元大MSCI金融,32.5,32.86,32.5,32.8,182,14,0,-68,0.52,99.47,100.0,-
2026-03-06,56,元大高股息,38.3,38.74,38.1,38.63,36627,3905,0,-4728,0.31,99.68,100.0,-
2026-03-06,57,富邦摩台,225.6,227.5,225.6,226.5,39,0,0,-1,5.31,94.68,100.0,-
2026-03-06,61,元大寶滬深,23.65,23.65,23.43,23.6,171,-120,0,131,6.16,93.83,100.0,-
2026-03-06,1101,台泥,24.65,25.25,24.55,25.15,19804,5221,12,704,18.19,81.8,100.0,-
2026-03-06,1102,亞泥,34.3,34.7,34.15,34.45,6976,-848,-214,75,16.89,83.1,100.0,-
2026-03-06,1103,嘉泥,13.6,13.85,13.5,13.8,251,15,0,3,4.5,95.49,100.0,-
2026-03-06,1104,環泥,28.85,29.2,28.7,28.9,656,-20,0,0,16.23,83.76,100.0,-
2026-03-06,1108,幸福,15.05,15.15,15.0,15.1,241,-13,0,0,1.32,98.67,100.0,-
2026-03-06,1109,信大,15.35,15.5,15.3,15.5,113,8,0,0,2.36,97.63,100.0,-
2026-03-06,1110,東泥,15.7,16.05,15.7,16.0,185,-45,0,4,6.0,93.99,100.0,-
2026-03-06,1201,味全,14.2,14.4,14.2,14.35,252,-18,0,4,5.46,94.53,100.0,-
2026-03-06,1203,味王,39.35,39.8,39.35,39.8,20,1,0,0,1.68,98.31,100.0,-
2026-03-06,1210,大成,50.5,51.5,50.2,51.3,1496,527,-27,4,10.19,89.8,100.0,-
2026-03-06,1213,大飲,9.85,9.86,9.85,9.86,4,0,0,0,0.01,99.98,100.0,-
2026-03-06,1215,卜蜂,157.0,163.5,154.5,163.5,1084,311,-1,94,42.21,57.78,100.0,-
2026-03-06,1216,統一,70.9,72.0,70.6,71.9,9018,-3262,2682,292,32.79,67.2,100.0,-
2026-03-06,1217,愛之味,10.35,10.4,10.25,10.4,339,85,0,0,8.42,91.57,100.0,-
2026-03-06,1218,泰山,17.9,18.2,17.85,18.1,436,244,0,0,3.41,96.58,100.0,-
