date,stock_id,stock_name,open,high,low,close,volume,day_trading_volume,foreign_buy,trust_buy,dealer_buy,foreign_hold_ratio,foreign_remain_ratio,foreign_limit_ratio
2026-05-19,1336,台翰,13.25,13.5,12.8,12.95,220,31,-26,0,0,4.36,95.63,100.0
2026-05-19,1337,再生-KY,4.78,4.89,4.78,4.82,263,40,30,0,0,25.78,74.21,100.0
2026-05-19,1338,廣華-KY,16.2,16.6,15.6,15.75,227,52,-76,0,10,5.96,94.03,100.0
2026-05-19,1339,昭輝,41.25,41.25,40.4,40.45,86,8,-10,0,1,1.04,98.95,100.0
2026-05-19,1340,勝悅-KY,5.44,5.46,5.37,5.46,78,4,4,0,-2,26.48,73.51,100.0
2026-05-19,1341,富林-KY,62.4,62.4,61.0,61.0,5,0,1,0,0,79.87,20.12,100.0
2026-05-19,1342,八貫,93.1,94.1,91.9,91.9,230,49,-19,0,0,30.21,69.78,100.0
2026-05-19,1343,旭東環保,21.64,21.7,20.9,21.7,14,0,0,0,0,0.0,0.0,0.0
2026-05-19,1402,遠東新,26.1,26.8,26.1,26.25,22412,4808,9500,-4142,36,17.91,82.08,100.0
2026-05-19,1409,新纖,16.7,16.95,16.65,16.7,4084,914,149,163,-157,13.13,86.86,100.0
2026-05-19,1410,南染,26.8,26.95,26.6,26.95,11,5,-1,0,-1,18.91,81.08,100.0
2026-05-19,1413,宏洲,9.5,9.5,9.5,9.5,2,0,0,0,0,0.39,99.6,100.0
2026-05-19,1414,東和,15.8,16.0,15.7,15.9,204,77,-1,0,-2,1.28,98.71,100.0
2026-05-19,1416,廣豐,11.1,11.1,10.95,11.05,293,8,24,0,0,5.99,94.0,100.0
2026-05-19,1417,嘉裕,8.29,8.29,8.16,8.27,106,22,-13,0,-1,0.92,99.07,100.0
2026-05-19,1418,東華,18.05,18.05,18.0,18.0,13,1,3,0,-1,0.9,99.09,100.0
2026-05-19,1419,新紡,63.4,64.6,63.0,63.0,116,31,-8,0,10,1.15,98.84,100.0
2026-05-19,1423,利華,40.8,42.25,40.8,40.8,10,1,-2,0,-2,1.22,98.77,100.0
2026-05-19,1432,大魯閣,16.2,16.4,16.2,16.25,151,15,-27,0,0,0.27,99.72,100.0
2026-05-19,1434,福懋,15.15,15.3,15.15,15.2,1034,296,85,0,3,7.36,92.63,100.0
2026-05-19,1436,華友聯,46.2,46.7,46.1,46.1,128,45,16,0,7,4.7,95.29,100.0
2026-05-19,1437,勤益控,28.15,28.45,28.15,28.35,91,16,10,0,0,8.24,91.75,100.0
2026-05-19,1438,三地開發,20.35,21.0,20.35,20.6,61,6,10,0,3,0.47,99.52,100.0
2026-05-19,1439,雋揚,24.8,25.45,24.8,25.45,242,20,184,0,0,0.63,99.36,100.0
2026-05-19,1440,南紡,11.45,11.5,11.3,11.35,1543,289,-258,0,49,7.4,92.59,100.0
2026-05-19,1441,大東,9.56,9.56,9.43,9.44,92,0,-3,0,0,1.34,98.65,100.0
2026-05-19,1442,名軒,26.5,26.95,26.2,26.2,307,70,-83,0,0,8.74,91.25,100.0
2026-05-19,1443,立益,26.15,26.5,26.05,26.5,29,8,-3,0,0,0.29,99.7,100.0
2026-05-19,1443,立益物流,26.15,26.5,26.05,26.5,29,8,-3,0,0,0.29,99.7,100.0
2026-05-19,1444,力麗,5.96,6.02,5.88,5.92,907,0,-197,0,0,5.08,94.91,100.0
2026-05-19,1445,大宇,11.4,11.5,11.35,11.35,54,2,-15,0,1,3.02,96.97,100.0
2026-05-19,1446,宏和,15.2,15.55,15.2,15.5,133,11,11,0,0,6.24,93.75,100.0
2026-05-19,1447,力鵬,5.61,5.81,5.36,5.8,4452,0,-1173,0,-5,3.01,96.98,100.0
2026-05-19,1449,佳和,12.8,12.8,12.2,12.35,853,273,17,0,0,6.08,93.91,100.0
2026-05-19,1451,年興,16.75,16.75,16.65,16.7,161,2,-32,0,0,5.35,94.64,100.0
2026-05-19,1452,宏益,10.95,10.95,10.8,10.8,69,1,2,0,0,1.88,98.11,100.0
2026-05-19,1453,大將,11.1,11.15,11.1,11.1,22,1,2,0,0,0.54,99.45,100.0
2026-05-19,1454,台富,13.7,13.7,13.05,13.15,13,5,-2,0,0,0.42,99.57,100.0
2026-05-19,1455,集盛,8.09,8.19,8.08,8.17,455,48,149,0,15,2.32,97.67,100.0
2026-05-19,1456,怡華,13.25,13.65,13.25,13.25,18,5,-1,0,2,0.48,99.51,100.0
2026-05-19,1457,宜進,14.05,14.15,14.05,14.1,63,4,1,0,0,1.71,98.28,100.0
2026-05-19,1459,聯發,11.8,11.85,11.8,11.8,15,0,-1,0,0,1.67,98.32,100.0
2026-05-19,1460,宏遠,7.07,7.07,6.88,7.03,482,0,-204,0,0,1.99,98.0,100.0
2026-05-19,1463,強盛新,17.9,17.9,17.75,17.75,24,0,3,0,0,11.48,88.51,100.0
2026-05-19,1464,得力,10.05,10.2,10.0,10.0,319,35,85,0,17,1.79,98.2,100.0
2026-05-19,1465,偉全,11.95,12.0,11.9,12.0,45,5,3,0,1,0.46,99.53,100.0
2026-05-19,1466,聚隆,14.55,14.9,14.35,14.9,50,21,-10,0,-1,0.5,99.49,100.0
2026-05-19,1467,南緯,6.98,7.06,6.9,6.95,252,31,-26,0,0,19.16,80.83,100.0
2026-05-19,1468,昶和,12.0,12.05,11.75,12.0,39,0,1,0,-1,2.04,97.95,100.0
2026-05-19,1470,大統新創,21.2,21.3,20.9,21.1,327,10,1,0,0,0.27,99.72,100.0
2026-05-19,1471,首利,10.2,10.25,10.0,10.05,536,0,-46,0,0,0.75,99.24,100.0
2026-05-19,1472,三洋實業,88.5,88.5,88.5,88.5,5,0,0,0,0,0.82,99.17,100.0
2026-05-19,1473,台南,20.85,20.95,20.4,20.6,202,28,-47,0,0,5.28,94.71,100.0
2026-05-19,1474,弘裕,10.0,10.0,9.88,9.94,30,4,-2,0,0,0.52,99.47,100.0
2026-05-19,1475,業旺,26.0,26.3,25.8,26.1,27,4,-4,0,0,0.34,99.65,100.0
2026-05-19,1476,儒鴻,325.0,327.0,319.0,320.0,1679,322,-431,-5,19,29.93,70.06,100.0
2026-05-19,1477,聚陽,214.0,215.5,209.5,210.0,2236,283,347,-25,15,14.84,85.15,100.0
2026-05-19,1480,東盟開發,9.12,9.12,9.12,9.12,1,0,0,0,0,0.0,0.0,0.0
2026-05-19,1503,士電,186.0,188.0,183.5,183.5,2071,416,-19,0,-86,31.02,68.97,100.0
2026-05-19,1504,東元,68.7,68.9,67.6,67.9,7140,1533,-796,52,81,11.54,88.45,100.0
2026-05-19,1506,正道,10.2,10.2,9.99,10.0,92,0,-8,0,0,0.51,99.48,100.0
2026-05-19,1512,瑞利,7.23,7.23,6.91,7.01,10,0,-1,0,-1,5.38,94.61,100.0
2026-05-19,1513,中興電,149.0,152.0,149.0,150.0,4396,869,-856,609,-81,13.38,86.61,100.0
2026-05-19,1514,亞力,115.5,117.5,113.5,113.5,2572,848,69,15,-57,15.86,84.13,100.0
2026-05-19,1515,力山,22.1,22.35,21.9,21.9,344,75,-75,0,0,3.83,96.16,100.0
2026-05-19,1516,川飛,21.6,22.0,21.5,21.8,138,0,-59,0,-2,5.77,94.22,100.0
2026-05-19,1517,利奇,10.0,10.1,10.0,10.05,184,32,18,0,5,2.41,97.58,100.0
2026-05-19,1519,華城,807.0,814.0,783.0,783.0,2770,836,-408,-294,-23,20.24,79.75,100.0
2026-05-19,1521,大億,24.25,24.3,24.2,24.3,22,2,10,0,0,33.02,66.97,100.0
2026-05-19,1522,堤維西,29.25,29.7,29.0,29.2,689,127,-170,-5,0,2.94,97.05,100.0
2026-05-19,1524,耿鼎,28.3,28.6,28.0,28.1,693,82,-142,0,0,1.3,98.69,100.0
2026-05-19,1525,江申,58.8,59.0,58.0,58.0,29,11,-5,0,0,0.3,99.69,100.0
2026-05-19,1526,日馳,14.7,14.9,14.2,14.4,148,16,20,0,-1,2.52,97.47,100.0
2026-05-19,1527,鑽全,32.3,32.55,32.3,32.45,124,1,44,0,0,9.85,90.14,100.0
2026-05-19,1528,恩德,26.55,27.2,25.35,25.65,5832,3160,-728,-4,0,2.69,97.3,100.0
2026-05-19,1529,樂事綠能,20.35,20.9,20.2,20.5,489,132,15,0,0,1.16,98.83,100.0
2026-05-19,1530,亞崴,27.0,27.3,26.85,27.3,31,0,-1,0,0,0.66,99.33,100.0
2026-05-19,1531,高林股,12.35,12.45,12.25,12.3,102,3,27,0,0,1.38,98.61,100.0
2026-05-19,1532,勤美,20.65,21.3,20.6,20.6,813,257,-191,-5,0,7.22,92.77,100.0
2026-05-19,1533,車王電,34.7,36.25,34.3,34.55,402,128,11,0,5,6.36,93.63,100.0
2026-05-19,1535,中宇,49.3,49.45,49.15,49.3,36,3,4,0,1,1.1,98.89,100.0
2026-05-19,1536,和大,48.15,50.4,47.9,50.0,3143,1012,365,0,178,7.62,92.37,100.0
2026-05-19,1537,廣隆,125.5,126.0,125.0,126.0,44,4,5,0,0,15.45,84.54,100.0
2026-05-19,1538,正峰,12.4,12.4,12.4,12.4,1,0,0,0,0,0.07,99.92,100.0
2026-05-19,1539,巨庭,15.35,15.4,15.2,15.4,49,6,4,0,0,0.95,99.04,100.0
2026-05-19,1540,喬福,21.65,21.65,20.65,20.75,277,90,-58,0,0,2.06,97.93,100.0
2026-05-19,1541,錩泰,20.7,20.7,20.1,20.4,32,3,4,0,3,9.79,90.2,100.0
2026-05-19,1558,伸興,90.4,90.8,90.0,90.3,40,7,-1,0,0,6.56,93.43,100.0
2026-05-19,1560,中砂,641.0,655.0,636.0,644.0,1407,518,127,2,-37,38.14,61.85,100.0
2026-05-19,1563,巧新,45.25,46.3,45.2,45.3,625,176,86,0,2,2.71,97.28,100.0
2026-05-19,1565,精華,94.7,95.1,93.7,94.3,164,30,-26,0,-1,7.61,92.38,100.0
2026-05-19,1568,倉佑,28.6,28.75,27.4,27.5,353,40,-104,0,-4,1.61,98.38,100.0
2026-05-19,1569,濱川,51.9,51.9,50.4,50.9,643,201,-113,0,-5,5.44,94.55,100.0
2026-05-19,1570,力肯,39.8,39.8,37.65,37.85,265,36,-83,0,0,2.14,97.85,100.0
2026-05-19,1580,新麥,121.5,123.0,121.5,122.5,72,4,6,0,0,5.23,94.76,100.0
2026-05-19,1582,信錦,106.5,117.0,106.0,117.0,24977,12374,-852,136,-88,7.44,92.55,100.0
2026-05-19,1583,程泰,48.3,49.0,47.95,47.95,33,4,-9,0,-2,0.36,99.63,100.0
2026-05-19,1584,精剛,19.85,19.95,19.35,19.7,740,160,-187,0,0,3.78,96.21,100.0
2026-05-19,1586,和勤,22.45,22.65,22.2,22.65,189,27,-34,0,0,1.0,98.95,100.0
2026-05-19,1587,吉茂,28.75,29.5,28.2,28.25,305,99,-29,0,3,20.75,79.24,100.0
2026-05-19,1590,亞德客-KY,1475.0,1480.0,1410.0,1430.0,984,206,143,-13,-19,79.97,20.02,100.0
2026-05-19,1591,駿吉-KY,42.4,42.4,42.4,42.4,451,7,34,0,0,5.01,94.98,100.0
2026-05-19,1593,祺驊,31.7,32.0,31.05,31.2,56,2,5,0,0,5.94,94.05,100.0
2026-05-19,1594,日高,9.97,10.65,9.69,10.15,37,0,-8,0,0,0.0,0.0,0.0
2026-05-19,1595,川寶,89.1,91.0,85.0,87.0,526,0,-49,0,-8,5.55,94.44,100.0
2026-05-19,1597,直得,191.0,199.0,172.0,179.5,2232,0,-119,-2,19,8.46,91.53,100.0
2026-05-19,1598,岱宇,20.1,20.5,20.1,20.1,190,42,45,0,0,1.61,98.38,100.0
2026-05-19,1599,宏佳騰,23.4,23.6,23.4,23.5,28,2,13,0,0,7.23,92.76,100.0
2026-05-19,1603,華電,29.6,29.8,29.35,29.45,255,52,-63,0,3,1.98,98.01,100.0
2026-05-19,1604,聲寶,23.1,23.15,22.95,23.15,244,19,18,0,0,7.47,92.52,100.0
2026-05-19,1605,華新,34.7,34.85,33.25,33.4,29205,9100,-7414,243,-44,14.06,85.93,100.0
2026-05-19,1608,華榮,31.75,32.2,31.35,31.4,1841,422,-533,-30,100,3.19,96.8,100.0
2026-05-19,1609,大亞,34.45,34.65,33.75,33.75,3214,901,221,-220,61,12.08,87.91,100.0
2026-05-19,1611,中電,11.25,11.3,11.1,11.2,352,22,-48,0,0,9.83,90.16,100.0
2026-05-19,1612,宏泰,35.7,36.2,35.55,35.6,632,119,42,-28,-11,18.31,81.68,100.0
2026-05-19,1614,三洋電,30.55,30.85,30.55,30.55,26,6,6,0,1,2.22,97.77,100.0
2026-05-19,1615,大山,42.8,43.0,42.8,42.95,121,16,25,0,0,0.95,99.04,100.0
2026-05-19,1616,億泰,20.35,21.0,20.3,20.6,355,85,-21,0,2,2.26,97.73,100.0
2026-05-19,1617,榮星,14.2,14.35,14.1,14.3,53,4,4,0,0,19.44,80.55,100.0
2026-05-19,1618,合機,38.25,38.5,38.05,38.1,312,69,24,0,0,0.72,99.27,100.0
2026-05-19,1623,大東電,223.5,226.0,220.5,220.5,102,0,-31,0,-1,0.27,99.72,100.0
2026-05-19,1626,艾美特-KY,9.99,10.1,9.96,9.96,37,2,-6,0,-1,43.65,56.34,100.0
2026-05-19,1702,南僑,32.5,33.15,32.35,32.7,530,64,83,0,0,8.15,91.84,100.0
2026-05-19,1707,葡萄王,105.5,106.0,105.0,105.5,251,30,6,0,0,14.16,85.83,100.0
2026-05-19,1708,東鹼,39.65,40.95,39.5,39.85,2597,847,113,0,37,16.45,83.54,100.0
2026-05-19,1709,和益,17.95,18.35,17.95,18.25,469,91,153,0,31,3.33,96.66,100.0
2026-05-19,1710,東聯,11.6,11.95,11.55,11.8,1866,534,-347,0,23,4.12,95.87,100.0
2026-05-19,1711,永光,49.1,51.0,48.05,48.1,13694,7996,-382,0,-17,4.26,95.73,100.0
2026-05-19,1712,興農,40.8,41.1,40.6,40.65,653,82,-291,0,0,14.99,85.0,100.0
2026-05-19,1713,國化,47.9,48.0,47.0,47.1,117,31,-33,0,0,1.08,98.91,100.0
2026-05-19,1714,和桐,9.75,9.93,9.64,9.67,3149,1077,-366,0,-5,21.63,78.36,100.0
2026-05-19,1717,長興,72.9,75.5,72.7,74.5,23398,13195,2306,-361,154,9.74,90.25,100.0
2026-05-19,1718,中纖,6.58,6.61,6.48,6.51,3057,597,-140,0,199,5.63,94.36,100.0
2026-05-19,1720,生達,61.7,62.7,61.7,61.8,293,41,72,0,-9,4.94,95.05,100.0
2026-05-19,1721,三晃,29.3,29.9,27.0,28.7,5416,0,207,0,0,2.57,97.42,100.0
2026-05-19,1722,台肥,45.9,46.1,45.6,45.6,2306,349,179,83,-8,7.27,92.72,100.0
2026-05-19,1723,中碳,78.5,79.5,77.7,78.1,579,150,-175,83,1,7.98,92.01,100.0
2026-05-19,1725,元禎,30.55,31.3,30.2,30.4,110,22,15,0,9,0.26,99.73,100.0
2026-05-19,1726,永記,76.7,77.1,76.4,76.9,67,7,-44,0,0,12.88,87.11,100.0
2026-05-19,1727,中華化,88.0,92.7,85.6,87.5,22201,14097,-1352,0,4,4.26,95.73,100.0
2026-05-19,1730,花仙子,53.2,53.2,52.6,52.9,40,5,-4,0,0,6.76,93.23,100.0
2026-05-19,1731,美吾華,21.6,21.65,21.5,21.5,58,1,-19,0,-6,1.08,98.91,100.0
2026-05-19,1732,毛寶,27.1,27.75,26.7,27.15,1010,370,79,0,-6,2.3,97.69,100.0
2026-05-19,1733,五鼎,29.0,29.55,29.0,29.3,95,2,22,0,0,3.52,96.47,100.0
2026-05-19,1734,杏輝,30.45,31.0,30.45,30.55,345,42,-144,0,-4,4.96,95.03,100.0
2026-05-19,1735,日勝化,25.45,25.95,24.8,24.85,356,125,8,-1,2,50.9,49.09,100.0
2026-05-19,1736,喬山,122.0,126.0,122.0,125.0,534,158,110,0,-5,4.6,95.39,100.0
2026-05-19,1737,臺鹽,31.4,31.6,31.4,31.55,54,3,-2,0,0,8.43,91.56,100.0
2026-05-19,1742,台蠟,15.3,15.3,15.05,15.1,12,1,0,0,0,0.21,99.78,100.0
2026-05-19,1752,南光,32.45,32.5,32.35,32.5,34,0,-12,0,0,1.7,98.29,100.0
2026-05-19,1760,寶齡富錦,61.9,63.0,61.3,61.3,212,45,-47,0,0,11.52,88.47,100.0
2026-05-19,1762,中化生,36.75,38.7,36.65,37.1,546,176,-104,0,8,1.81,98.18,100.0
2026-05-19,1773,勝一,166.5,169.5,165.5,166.0,650,264,36,0,1,7.76,92.23,100.0
2026-05-19,1776,展宇,18.0,18.25,17.7,17.7,275,26,-37,0,4,0.48,99.51,100.0
2026-05-19,1777,生泰,71.4,72.0,71.4,71.4,29,0,0,0,0,0.96,99.03,100.0
2026-05-19,1780,立弘,31.23,31.35,31.0,31.15,93,0,0,0,0,0.0,0.0,0.0
2026-05-19,1781,合世,10.25,10.45,10.2,10.2,21,2,1,0,0,0.52,99.47,100.0
2026-05-19,1783,和康生,39.25,39.6,38.9,39.05,63,11,-11,0,0,7.22,92.77,100.0
2026-05-19,1784,訊聯,71.6,72.5,69.7,70.0,283,53,-81,0,-5,2.73,97.26,100.0
2026-05-19,1785,光洋科,144.0,149.5,140.0,143.0,18652,9955,-1555,-203,-65,21.48,78.51,100.0
2026-05-19,1786,科妍,58.5,60.0,56.5,60.0,758,216,-270,0,-8,1.46,98.53,100.0
2026-05-19,1788,杏昌,135.5,135.5,135.5,135.5,12,0,1,0,0,10.88,89.11,100.0
2026-05-19,1789,神隆,19.15,19.35,18.95,19.1,423,72,-64,0,-1,1.64,98.35,100.0
2026-05-19,1795,美時,189.5,195.5,188.0,189.0,2854,847,-973,0,-1,52.7,47.29,100.0
2026-05-19,1796,金穎生技,35.0,38.5,35.0,38.5,97,31,17,0,0,0.8,99.19,100.0
2026-05-19,1799,易威,36.0,36.0,35.3,35.35,58,0,-7,0,0,11.64,88.35,100.0
2026-05-19,1802,台玻,65.3,69.0,64.6,65.3,79999,52463,-2915,0,328,4.02,95.97,100.0
2026-05-19,1805,寶徠,10.2,10.3,10.15,10.2,110,12,-16,0,1,0.52,99.47,100.0
2026-05-19,1806,冠軍,8.04,8.1,8.01,8.08,349,30,-11,0,0,9.38,90.61,100.0
2026-05-19,1808,潤隆,29.25,29.5,28.8,28.95,914,170,9,0,12,4.06,95.93,100.0
2026-05-19,1809,中釉,38.45,40.0,38.3,38.3,1920,0,99,0,39,6.48,93.51,100.0
2026-05-19,1810,和成,18.6,19.1,18.5,18.6,1718,676,8,0,4,3.9,96.09,100.0
2026-05-19,1813,寶利徠,12.3,12.3,12.2,12.2,17,0,1,0,0,9.43,90.56,100.0
2026-05-19,1815,富喬,101.5,106.0,100.5,102.0,19873,11394,-1919,-104,-216,19.07,80.92,100.0
2026-05-19,1817,凱撒衛,39.9,42.7,39.9,40.0,389,171,-82,0,7,1.55,98.44,100.0
2026-05-19,1903,士紙,48.2,48.7,47.8,47.9,207,61,-18,0,0,10.79,89.2,100.0
2026-05-19,1904,正隆,19.05,19.2,18.8,18.8,1676,340,-444,0,-16,9.12,90.87,100.0
2026-05-19,1905,華紙,12.05,12.1,11.8,11.85,3145,700,-430,-12,-2,2.22,97.77,100.0
2026-05-19,1906,寶隆,10.7,10.7,10.5,10.55,45,3,-22,0,-1,0.57,99.42,100.0
2026-05-19,1907,永豐餘,24.45,24.65,24.15,24.4,1353,252,-194,0,34,12.06,87.93,100.0
2026-05-19,1909,榮成,8.92,9.12,8.92,9.04,2329,284,-160,0,31,8.05,91.94,100.0
2026-05-19,2002,中鋼,18.35,18.45,18.1,18.2,33372,6427,-6026,237,545,12.79,87.2,100.0
2026-05-19,2006,東和鋼鐵,65.3,66.3,65.2,65.6,1303,354,265,-108,7,18.45,81.54,100.0
2026-05-19,2007,燁興,6.88,6.97,6.86,6.88,213,0,35,0,0,0.61,99.38,100.0
2026-05-19,2008,高興昌,28.15,28.15,27.5,27.75,15,0,-8,0,0,7.67,92.32,100.0
2026-05-19,2009,第一銅,37.95,38.35,37.55,37.55,2041,285,-1144,0,-7,2.01,97.98,100.0
2026-05-19,2010,春源,22.4,22.7,22.4,22.45,996,288,-195,0,-1,8.74,91.25,100.0
2026-05-19,2012,春雨,14.6,14.75,14.5,14.55,70,3,11,0,1,1.38,98.61,100.0
2026-05-19,2013,中鋼構,41.65,42.0,41.65,41.85,62,12,-2,0,0,7.0,92.99,100.0
2026-05-19,2014,中鴻,17.15,17.4,17.0,17.05,3269,694,-726,0,17,4.6,95.39,100.0
2026-05-19,2015,豐興,61.8,62.8,61.8,62.8,255,86,106,-9,4,12.22,87.77,100.0
2026-05-19,2017,官田鋼,8.47,8.62,8.44,8.5,493,121,59,0,34,1.63,98.36,100.0
2026-05-19,2020,美亞,21.15,21.4,21.15,21.2,257,19,115,0,0,1.55,98.44,100.0
