date,stock_id,stock_name,open,high,low,close,volume,foreign_buy,trust_buy,dealer_buy,foreign_hold_ratio,foreign_remain_ratio,foreign_limit_ratio
2026-05-27,0050,元大台灣50,102.4,103.9,102.0,102.55,94959,3238,28,7013,3.22,96.77,100.0
2026-05-27,0051,元大中型100,142.65,143.05,140.2,141.1,156,-18,0,-61,0.48,99.51,100.0
2026-05-27,0052,富邦科技,60.75,61.15,60.0,60.45,30613,3712,-162,2970,2.66,97.33,100.0
2026-05-27,0053,元大電子,242.75,242.75,238.0,238.8,32,0,0,-10,1.34,98.65,100.0
2026-05-27,0055,元大MSCI金融,34.3,35.07,34.3,34.89,467,50,0,59,0.99,99.0,100.0
2026-05-27,0056,元大高股息,49.17,49.87,49.1,49.64,61667,13623,2100,9700,0.93,99.06,100.0
2026-05-27,0057,富邦摩台,307.05,307.65,302.7,304.2,10,2,0,-1,6.88,93.11,100.0
2026-05-27,0061,元大寶滬深,25.02,25.28,24.98,25.05,396,140,0,101,4.93,95.06,100.0
2026-05-27,1101,台泥,23.95,24.05,23.8,23.85,29819,-9752,-31,90,14.9,85.09,100.0
2026-05-27,1102,亞泥,33.1,33.25,32.85,33.0,17414,-6162,-120,-45,14.92,85.07,100.0
2026-05-27,1103,嘉泥,13.25,13.25,13.1,13.2,412,-5,0,-1,4.51,95.48,100.0
2026-05-27,1104,環泥,27.7,27.7,27.15,27.2,800,-413,0,3,15.36,84.63,100.0
2026-05-27,1108,幸福,13.5,13.55,13.4,13.5,287,19,0,0,1.2,98.79,100.0
2026-05-27,1109,信大,14.5,14.5,14.35,14.45,129,-15,0,1,2.26,97.73,100.0
2026-05-27,1110,東泥,13.95,14.15,13.95,14.1,245,25,0,0,5.85,94.14,100.0
2026-05-27,1201,味全,12.25,12.3,12.05,12.1,581,-119,0,0,4.99,95.0,100.0
2026-05-27,1203,味王,42.7,42.7,42.05,42.7,17,3,0,0,1.72,98.27,100.0
2026-05-27,1210,大成,52.3,52.4,51.6,51.7,2773,-1232,-9,5,11.79,88.2,100.0
2026-05-27,1213,大飲,8.22,8.29,8.0,8.29,12,0,0,0,0.01,99.98,100.0
2026-05-27,1215,卜蜂,132.0,132.0,125.0,129.5,6872,505,-8,-1659,34.96,65.03,100.0
2026-05-27,1216,統一,70.8,71.2,70.0,70.2,21423,-11296,4771,221,31.94,68.05,100.0
2026-05-27,1217,愛之味,9.8,9.9,9.68,9.7,1111,-381,0,3,7.46,92.53,100.0
2026-05-27,1218,泰山,18.5,18.55,18.4,18.45,444,-67,0,3,3.72,96.27,100.0
2026-05-27,1219,福壽,12.5,12.5,12.35,12.35,538,-52,0,2,5.51,94.48,100.0
2026-05-27,1220,台榮,11.85,11.85,11.75,11.75,80,-10,0,0,7.08,92.91,100.0
2026-05-27,1225,福懋油,29.85,29.85,29.2,29.25,203,-56,0,-3,1.32,98.67,100.0
2026-05-27,1227,佳格,28.25,28.25,28.0,28.1,1730,-354,0,61,5.47,94.52,100.0
2026-05-27,1229,聯華,39.85,40.3,39.15,39.95,4450,-1129,0,5,8.99,91.0,100.0
2026-05-27,1231,聯華食,85.3,86.1,85.0,85.6,488,118,0,2,2.66,97.33,100.0
2026-05-27,1232,大統益,147.5,149.0,147.5,148.0,156,-24,0,4,2.56,97.43,100.0
2026-05-27,1233,天仁,28.3,28.3,27.85,27.85,51,-7,0,0,5.66,94.33,100.0
2026-05-27,1234,黑松,34.25,34.35,34.05,34.25,283,-42,0,0,4.7,95.29,100.0
2026-05-27,1235,興泰,39.35,39.35,39.1,39.1,2,0,0,1,0.25,99.74,100.0
2026-05-27,1236,宏亞,24.05,24.4,24.05,24.35,20,5,0,0,0.46,99.53,100.0
2026-05-27,1240,茂生農經,58.3,58.5,57.8,57.8,8,0,0,0,3.66,96.33,100.0
2026-05-27,1256,鮮活果汁-KY,196.0,196.0,190.0,192.0,152,-21,0,0,4.88,95.11,100.0
2026-05-27,1259,安心,57.2,58.0,57.2,58.0,20,0,0,0,26.12,73.87,100.0
2026-05-27,1260,富味鄉,24.08,24.9,23.8,24.5,113,-3,0,0,0.0,0.0,0.0
2026-05-27,1264,德麥,271.5,272.0,271.0,271.5,21,1,0,0,1.7,98.29,100.0
2026-05-27,1268,漢來美食,168.5,168.5,166.0,168.5,28,9,0,0,1.58,98.41,100.0
2026-05-27,1269,乾杯,68.17,70.8,67.4,67.8,3,0,0,0,0.0,0.0,0.0
2026-05-27,1271,晨暉生技,61.52,61.7,61.0,61.6,44,0,0,0,0.0,0.0,0.0
2026-05-27,1293,利統,27.05,27.6,26.9,27.1,8,0,0,0,0.0,0.0,0.0
2026-05-27,1294,漢田生技,76.7,77.0,76.7,77.0,16,5,0,0,0.7,99.29,100.0
2026-05-27,1295,生合,51.4,51.4,50.1,50.3,68,-28,0,0,2.13,97.86,100.0
2026-05-27,1301,台塑,44.95,46.1,44.9,45.45,21747,4079,0,782,30.44,69.55,100.0
2026-05-27,1303,南亞,93.6,96.4,92.3,95.5,123528,45684,1300,2,33.73,66.26,100.0
2026-05-27,1304,台聚,12.0,12.2,11.9,11.9,3923,120,0,-51,28.17,71.82,100.0
2026-05-27,1305,華夏,12.1,12.25,11.9,12.1,3549,179,0,28,4.39,95.6,100.0
2026-05-27,1307,三芳,31.0,31.1,30.6,30.6,1007,-283,-24,-4,6.55,93.44,100.0
2026-05-27,1308,亞聚,12.95,13.1,12.85,12.85,2106,-47,0,1,4.13,95.86,100.0
2026-05-27,1309,台達化,15.2,15.45,14.75,14.8,3898,306,0,1,2.83,97.16,100.0
2026-05-27,1310,台苯,7.85,7.91,7.7,7.7,3829,-282,0,1,4.37,95.62,100.0
2026-05-27,1312,國喬,10.15,10.2,9.98,9.98,7881,459,0,-29,4.28,95.71,100.0
2026-05-27,1313,聯成,10.5,10.55,10.3,10.3,2322,124,0,10,5.91,94.08,100.0
2026-05-27,1314,中石化,6.97,6.97,6.85,6.9,17995,-2542,0,6,8.63,91.36,100.0
2026-05-27,1315,達新,61.0,62.0,61.0,62.0,130,3,0,0,1.26,98.73,100.0
2026-05-27,1316,上曜,10.2,10.2,10.0,10.15,2616,22,0,0,4.34,95.65,100.0
2026-05-27,1319,東陽,80.6,80.6,78.6,78.7,2749,-881,-12,88,7.37,92.62,100.0
2026-05-27,1321,大洋,29.15,29.2,28.75,29.05,172,35,0,1,6.79,93.2,100.0
2026-05-27,1323,永裕,20.2,20.2,19.95,20.2,79,13,0,0,1.23,98.76,100.0
2026-05-27,1324,地球,10.15,10.3,10.1,10.2,232,18,0,0,0.85,99.14,100.0
2026-05-27,1325,恆大,27.8,27.8,26.85,26.9,359,-77,0,0,1.14,98.85,100.0
2026-05-27,1326,台化,45.0,45.85,44.75,45.45,20351,6360,0,860,36.81,63.18,100.0
2026-05-27,1336,台翰,13.1,13.25,13.05,13.15,99,26,0,0,4.46,95.53,100.0
2026-05-27,1337,再生-KY,4.77,4.77,4.68,4.7,521,40,0,0,25.9,74.09,100.0
2026-05-27,1338,廣華-KY,15.7,15.85,15.6,15.7,236,-6,0,-2,6.12,93.87,100.0
2026-05-27,1339,昭輝,40.75,40.85,40.6,40.8,65,-7,0,0,1.05,98.94,100.0
2026-05-27,1340,勝悅-KY,5.3,5.58,5.16,5.52,1429,-98,0,5,26.46,73.53,100.0
2026-05-27,1341,富林-KY,61.0,61.8,61.0,61.8,4,1,0,0,79.88,20.11,100.0
2026-05-27,1342,八貫,92.9,94.0,91.5,91.8,398,-99,0,1,29.85,70.14,100.0
2026-05-27,1343,旭東環保,20.15,20.65,20.0,20.4,19,0,0,0,0.0,0.0,0.0
2026-05-27,1402,遠東新,25.9,25.9,23.45,23.45,162133,-78085,-19104,469,16.77,83.22,100.0
2026-05-27,1409,新纖,18.2,19.4,18.2,18.9,57381,-2799,-4,977,14.17,85.82,100.0
2026-05-27,1410,南染,26.0,26.85,26.0,26.25,21,-1,0,0,18.92,81.07,100.0
2026-05-27,1413,宏洲,9.41,9.41,9.33,9.4,15,4,0,0,0.4,99.59,100.0
2026-05-27,1414,東和,14.45,14.45,13.85,14.05,257,-1,0,-1,1.17,98.82,100.0
2026-05-27,1416,廣豐,11.1,11.15,11.0,11.1,361,66,0,0,5.98,94.01,100.0
2026-05-27,1417,嘉裕,8.23,8.23,8.0,8.06,254,-1,0,0,0.93,99.06,100.0
2026-05-27,1418,東華,17.35,18.8,17.3,18.8,139,2,0,1,0.92,99.07,100.0
2026-05-27,1419,新紡,66.9,66.9,63.5,63.8,334,-41,0,3,1.09,98.9,100.0
2026-05-27,1423,利華,41.0,41.8,41.0,41.5,43,16,0,-8,1.23,98.76,100.0
2026-05-27,1432,大魯閣,16.45,16.45,16.05,16.05,511,45,0,0,0.36,99.63,100.0
2026-05-27,1434,福懋,15.0,15.15,14.9,15.0,2110,-266,0,63,7.1,92.89,100.0
2026-05-27,1436,華友聯,44.75,44.9,44.05,44.05,219,-72,-2,-1,6.35,93.64,100.0
2026-05-27,1437,勤益控,28.3,28.3,28.05,28.25,85,-8,0,0,8.24,91.75,100.0
2026-05-27,1438,三地開發,20.45,20.45,19.55,20.1,79,-5,0,-3,0.49,99.5,100.0
2026-05-27,1439,雋揚,25.8,25.95,25.4,25.4,23,-1,0,0,1.0,98.99,100.0
2026-05-27,1440,南紡,11.9,12.2,11.7,12.05,3542,250,0,32,7.23,92.76,100.0
2026-05-27,1441,大東,9.27,9.29,9.22,9.23,78,9,0,0,1.35,98.64,100.0
2026-05-27,1442,名軒,25.6,25.9,25.6,25.8,354,-71,0,0,8.57,91.42,100.0
2026-05-27,1443,立益,25.35,25.35,24.5,25.1,31,2,0,4,0.3,99.69,100.0
2026-05-27,1443,立益物流,25.35,25.35,24.5,25.1,31,2,0,4,0.3,99.69,100.0
2026-05-27,1444,力麗,5.86,5.86,5.75,5.79,1167,-238,0,6,5.09,94.9,100.0
2026-05-27,1445,大宇,11.55,11.8,11.55,11.8,168,30,0,-3,3.07,96.92,100.0
2026-05-27,1446,宏和,15.75,15.8,15.6,15.7,203,-9,0,1,6.16,93.83,100.0
2026-05-27,1447,力鵬,5.39,5.54,5.36,5.5,2262,188,0,20,3.15,96.84,100.0
2026-05-27,1449,佳和,12.35,12.35,12.05,12.1,947,15,0,0,6.37,93.62,100.0
2026-05-27,1451,年興,16.5,16.55,16.3,16.4,289,-107,0,0,5.27,94.72,100.0
2026-05-27,1452,宏益,10.4,10.5,10.25,10.3,119,4,0,0,1.92,98.07,100.0
2026-05-27,1453,大將,11.3,11.5,11.25,11.3,79,14,0,0,0.53,99.46,100.0
2026-05-27,1454,台富,12.55,12.55,12.4,12.5,42,10,0,0,0.44,99.55,100.0
2026-05-27,1455,集盛,8.0,8.13,7.99,8.12,795,135,0,-29,2.25,97.74,100.0
2026-05-27,1456,怡華,12.9,13.1,12.65,13.05,94,0,0,1,0.5,99.49,100.0
2026-05-27,1457,宜進,13.9,14.0,13.8,13.95,135,12,0,0,1.74,98.25,100.0
2026-05-27,1459,聯發,11.65,11.75,11.6,11.6,191,26,0,0,1.67,98.32,100.0
2026-05-27,1460,宏遠,6.95,7.08,6.87,6.87,587,-118,0,0,1.91,98.08,100.0
2026-05-27,1463,強盛新,17.7,17.85,17.7,17.7,23,-2,0,0,11.46,88.53,100.0
2026-05-27,1464,得力,10.15,10.15,10.0,10.1,619,103,0,0,1.99,98.0,100.0
2026-05-27,1465,偉全,12.2,12.45,12.05,12.3,87,-5,0,-1,0.48,99.51,100.0
2026-05-27,1466,聚隆,14.45,14.45,13.7,13.75,243,-14,0,0,0.51,99.48,100.0
2026-05-27,1467,南緯,6.95,6.98,6.88,6.94,495,18,0,0,19.19,80.8,100.0
2026-05-27,1468,昶和,11.95,12.1,11.75,12.05,41,8,0,1,2.04,97.95,100.0
2026-05-27,1470,大統新創,21.55,22.15,21.5,22.0,7,2,0,0,0.26,99.73,100.0
2026-05-27,1471,首利,10.55,10.55,10.1,10.35,797,262,0,3,0.93,99.06,100.0
