date,stock_id,stock_name,open,high,low,close,volume,foreign_buy,trust_buy,dealer_buy,foreign_hold_ratio,foreign_remain_ratio,foreign_limit_ratio,macd_status
2026-04-22,50,元大台灣50,85.75,86.6,85.55,86.35,67544,9306,-120,-11270,0.0,0.0,0.0,-
2026-04-22,51,元大中型100,124.45,125.5,124.45,125.0,143,-1,0,-62,0.0,0.0,0.0,-
2026-04-22,52,富邦科技,49.88,50.3,49.8,50.25,40721,7852,-300,7026,0.0,0.0,0.0,-
2026-04-22,53,元大電子,197.7,199.7,197.7,197.95,13,-2,0,0,0.0,0.0,0.0,-
2026-04-22,55,元大MSCI金融,33.35,33.4,33.28,33.4,199,0,0,57,0.0,0.0,0.0,-
2026-04-22,56,元大高股息,42.0,42.61,41.97,42.61,145535,-33391,34725,-15186,0.0,0.0,0.0,-
2026-04-22,57,富邦摩台,255.55,258.25,255.55,257.65,57,0,0,0,0.0,0.0,0.0,-
2026-04-22,61,元大寶滬深,24.15,24.31,24.12,24.29,740,-309,0,694,0.0,0.0,0.0,-
2026-04-22,1101,台泥,24.75,24.9,24.4,24.5,20580,-3673,-27,-220,0.0,0.0,0.0,多
2026-04-22,1102,亞泥,35.3,35.65,35.25,35.65,8478,2714,-2276,28,0.0,0.0,0.0,多
2026-04-22,1103,嘉泥,13.9,13.9,13.75,13.8,317,-14,0,-9,0.0,0.0,0.0,多
2026-04-22,1104,環泥,29.35,29.35,29.0,29.05,507,-289,0,-15,0.0,0.0,0.0,空
2026-04-22,1108,幸福,14.8,14.8,14.65,14.7,382,-28,0,0,0.0,0.0,0.0,空
2026-04-22,1109,信大,15.45,15.5,15.4,15.4,136,3,0,0,0.0,0.0,0.0,多
2026-04-22,1110,東泥,15.7,15.7,15.05,15.1,153,-37,0,4,0.0,0.0,0.0,多
2026-04-22,1201,味全,13.2,13.2,13.1,13.15,343,-58,0,1,0.0,0.0,0.0,多
2026-04-22,1203,味王,44.2,44.5,43.8,44.1,31,4,0,0,0.0,0.0,0.0,多
2026-04-22,1210,大成,54.1,54.1,53.6,54.1,2897,1322,-1216,-18,0.0,0.0,0.0,空
2026-04-22,1213,大飲,9.33,9.33,8.98,9.17,13,0,0,0,0.0,0.0,0.0,多
2026-04-22,1215,卜蜂,143.5,143.5,141.0,141.0,1167,-694,-120,-2,0.0,0.0,0.0,多
2026-04-22,1216,統一,72.1,72.6,72.0,72.4,11203,5330,-5129,102,0.0,0.0,0.0,多
2026-04-22,1217,愛之味,10.35,10.4,10.3,10.35,795,53,0,8,0.0,0.0,0.0,多
2026-04-22,1218,泰山,19.05,19.05,18.9,19.0,396,-76,0,-27,0.0,0.0,0.0,空
2026-04-22,1219,福壽,14.05,14.05,13.9,14.0,370,-30,0,-6,0.0,0.0,0.0,空
2026-04-22,1220,台榮,12.7,12.7,12.55,12.6,75,2,0,0,0.0,0.0,0.0,多
