date,stock_id,stock_name,open,high,low,close,volume,foreign_buy,trust_buy,dealer_buy,foreign_hold_ratio,foreign_remain_ratio,foreign_limit_ratio
2026-04-20,1227,佳格,30.45,30.6,30.1,30.15,1429,-617,2,-6,6.07,93.92,100.0
2026-04-20,1229,聯華,44.4,44.4,43.7,43.75,4200,-470,0,0,9.42,90.57,100.0
2026-04-20,1231,聯華食,90.3,91.3,89.0,89.1,523,-141,0,0,2.75,97.24,100.0
2026-04-20,1232,大統益,150.0,152.5,149.5,151.0,129,9,3,0,2.64,97.35,100.0
2026-04-20,1233,天仁,29.25,29.25,28.9,29.0,24,9,0,0,5.56,94.43,100.0
2026-04-20,1234,黑松,36.4,36.4,36.0,36.2,112,24,0,-2,4.83,95.16,100.0
2026-04-20,1235,興泰,45.2,46.7,44.25,46.3,38,13,0,0,0.23,99.76,100.0
2026-04-20,1236,宏亞,26.75,26.95,26.35,26.85,79,3,0,-41,0.52,99.47,100.0
2026-04-20,1240,茂生農經,59.7,59.8,59.4,59.4,17,0,0,0,3.66,96.33,100.0
2026-04-20,1256,鮮活果汁-KY,156.0,162.0,155.5,162.0,134,38,0,-3,4.31,95.68,100.0
2026-04-20,1259,安心,59.5,59.9,58.1,58.8,20,0,0,0,26.12,73.87,100.0
2026-04-20,1260,富味鄉,25.59,26.5,25.0,26.45,67,0,0,0,0.0,0.0,0.0
2026-04-20,1264,德麥,279.5,280.5,275.0,276.5,87,0,0,-36,1.55,98.44,100.0
2026-04-20,1268,漢來美食,157.5,157.5,157.0,157.0,10,-1,0,0,1.61,98.38,100.0
2026-04-20,1269,乾杯,78.89,79.4,75.6,75.6,6,0,0,0,0.0,0.0,0.0
2026-04-20,1271,晨暉生技,59.89,59.8,58.1,58.9,80,0,0,0,0.0,0.0,0.0
2026-04-20,1293,利統,27.6,28.1,27.05,28.1,9,0,0,0,0.0,0.0,0.0
2026-04-20,1294,漢田生技,82.7,82.7,81.5,81.5,45,1,0,0,0.81,99.18,100.0
2026-04-20,1295,生合,59.5,62.4,59.5,61.8,67,15,0,1,2.72,97.27,100.0
2026-04-20,1301,台塑,54.0,54.5,51.9,52.6,22296,-1543,-848,-182,30.88,69.11,100.0
2026-04-20,1303,南亞,87.9,89.3,84.4,85.7,70736,-2406,-2412,-122,32.28,67.71,100.0
2026-04-20,1304,台聚,14.75,15.15,14.7,14.75,12275,4646,0,139,27.59,72.4,100.0
2026-04-20,1305,華夏,15.15,15.3,14.55,14.75,7519,211,0,-4,4.35,95.64,100.0
2026-04-20,1307,三芳,32.1,32.1,31.5,31.5,580,-16,-122,1,6.2,93.79,100.0
2026-04-20,1308,亞聚,15.4,15.8,15.4,15.45,4464,978,0,-30,3.67,96.32,100.0
2026-04-20,1309,台達化,19.5,19.9,19.05,19.1,12355,2127,0,-12,2.82,97.17,100.0
2026-04-20,1310,台苯,10.05,10.15,9.76,9.8,7601,380,0,-1,4.82,95.17,100.0
2026-04-20,1312,國喬,14.2,14.2,13.25,13.3,15099,-5880,0,-284,5.07,94.92,100.0
2026-04-20,1313,聯成,12.1,12.35,11.8,11.95,6339,970,0,-241,6.01,93.98,100.0
2026-04-20,1314,中石化,7.88,7.92,7.74,7.75,21483,4007,0,112,8.9,91.09,100.0
2026-04-20,1315,達新,65.0,65.7,64.9,65.7,44,14,0,0,1.25,98.74,100.0
2026-04-20,1316,上曜,12.1,12.1,11.85,11.9,2202,-104,0,0,3.04,96.95,100.0
2026-04-20,1319,東陽,79.2,79.5,78.0,78.0,2234,-104,-421,-43,9.71,90.28,100.0
2026-04-20,1321,大洋,32.85,33.15,32.45,32.6,221,-13,0,0,6.99,93.0,100.0
2026-04-20,1323,永裕,20.95,20.95,20.8,20.9,102,3,0,0,1.73,98.26,100.0
2026-04-20,1324,地球,11.25,11.75,11.2,11.4,224,14,0,0,0.74,99.25,100.0
2026-04-20,1325,恆大,27.1,27.2,26.85,26.9,150,-23,0,0,0.89,99.1,100.0
2026-04-20,1326,台化,51.5,51.9,49.95,50.5,20320,2233,2,-157,36.47,63.52,100.0
2026-04-20,1336,台翰,14.2,14.3,14.15,14.2,63,-7,0,0,4.19,95.8,100.0
2026-04-20,1337,再生-KY,5.59,5.6,5.4,5.41,791,2,0,5,25.71,74.28,100.0
2026-04-20,1338,廣華-KY,16.1,16.2,15.8,16.0,104,44,0,3,6.28,93.71,100.0
2026-04-20,1339,昭輝,41.0,41.45,40.7,41.25,72,0,0,0,1.03,98.96,100.0
2026-04-20,1340,勝悅-KY,6.42,6.46,6.32,6.34,232,15,0,0,26.76,73.23,100.0
2026-04-20,1341,富林-KY,61.0,61.0,60.8,60.9,12,7,0,0,79.84,20.15,100.0
2026-04-20,1342,八貫,91.9,93.5,91.7,92.8,419,232,0,0,28.96,71.03,100.0
2026-04-20,1343,旭東環保,21.37,22.25,20.9,21.65,89,0,0,0,0.0,0.0,0.0
2026-04-20,1402,遠東新,26.4,26.4,26.15,26.15,13617,-3986,-238,-161,17.87,82.12,100.0
2026-04-20,1409,新纖,16.95,17.0,16.6,16.6,5360,329,-494,-42,13.8,86.19,100.0
2026-04-20,1410,南染,30.75,33.0,30.55,31.6,201,-23,0,0,18.72,81.27,100.0
2026-04-20,1413,宏洲,9.71,9.79,9.71,9.77,30,7,0,0,0.37,99.62,100.0
2026-04-20,1414,東和,16.6,16.6,16.2,16.4,342,-34,0,-4,1.17,98.82,100.0
2026-04-20,1416,廣豐,11.7,11.7,11.55,11.65,88,25,0,0,6.07,93.92,100.0
2026-04-20,1417,嘉裕,9.0,9.04,8.96,8.99,124,7,0,0,0.98,99.01,100.0
2026-04-20,1418,東華,18.85,18.9,18.3,18.35,37,5,0,0,0.92,99.07,100.0
2026-04-20,1419,新紡,63.8,65.4,63.8,64.3,164,42,0,-1,1.2,98.79,100.0
2026-04-20,1423,利華,40.6,41.0,40.55,41.0,46,21,0,0,1.51,98.48,100.0
2026-04-20,1432,大魯閣,16.95,17.0,16.7,16.75,766,115,0,1,0.42,99.57,100.0
2026-04-20,1434,福懋,16.8,16.9,16.5,16.6,1690,-516,4,2,7.73,92.26,100.0
2026-04-20,1435,中福,14.25,14.25,14.25,14.25,1,0,0,0,0.19,99.8,100.0
2026-04-20,1436,華友聯,52.8,53.1,51.6,51.6,355,-62,0,-1,4.61,95.38,100.0
2026-04-20,1437,勤益控,30.35,30.5,30.25,30.45,85,11,0,0,8.08,91.91,100.0
2026-04-20,1438,三地開發,28.4,28.4,27.9,28.05,28,11,0,0,0.39,99.6,100.0
2026-04-20,1439,雋揚,28.0,28.0,27.5,27.5,37,2,0,-1,0.36,99.63,100.0
2026-04-20,1440,南紡,13.25,13.35,13.15,13.3,1014,149,0,61,7.86,92.13,100.0
2026-04-20,1441,大東,10.15,10.75,10.15,10.75,260,190,0,0,1.54,98.45,100.0
2026-04-20,1442,名軒,30.25,30.6,28.55,29.7,2441,-1349,0,-2,9.8,90.19,100.0
2026-04-20,1443,立益,24.25,24.35,23.75,24.05,11,6,0,0,0.27,99.72,100.0
2026-04-20,1443,立益物流,24.25,24.35,23.75,24.05,11,6,0,0,0.27,99.72,100.0
2026-04-20,1444,力麗,6.59,6.64,6.49,6.52,951,291,0,0,5.23,94.76,100.0
2026-04-20,1445,大宇,13.1,13.3,13.05,13.1,134,16,0,0,2.92,97.07,100.0
2026-04-20,1446,宏和,16.7,16.7,16.2,16.55,184,-42,0,-2,6.24,93.75,100.0
2026-04-20,1447,力鵬,5.31,5.33,5.23,5.28,817,98,0,0,3.7,96.29,100.0
2026-04-20,1449,佳和,14.5,15.4,14.5,14.9,3894,-1002,0,-10,6.41,93.58,100.0
2026-04-20,1451,年興,17.15,17.3,17.15,17.3,178,21,0,0,5.62,94.37,100.0
2026-04-20,1452,宏益,12.0,12.05,11.9,11.95,66,-3,0,0,1.91,98.08,100.0
2026-04-20,1453,大將,12.25,12.25,12.05,12.05,51,9,0,-1,0.54,99.45,100.0
2026-04-20,1454,台富,13.25,13.3,13.0,13.2,41,9,0,0,0.45,99.54,100.0
2026-04-20,1455,集盛,9.02,9.06,8.8,8.97,935,-38,0,-5,2.41,97.58,100.0
2026-04-20,1456,怡華,14.45,14.45,13.9,13.9,108,12,0,6,0.49,99.5,100.0
2026-04-20,1457,宜進,15.05,15.05,14.8,14.85,120,13,0,2,1.7,98.29,100.0
2026-04-20,1459,聯發,11.75,11.8,11.65,11.7,193,-2,0,-2,1.57,98.42,100.0
2026-04-20,1460,宏遠,6.91,6.92,6.8,6.82,526,-52,0,0,1.78,98.21,100.0
2026-04-20,1463,強盛新,17.9,18.0,17.9,17.95,111,100,0,0,10.72,89.27,100.0
2026-04-20,1464,得力,10.6,10.6,10.4,10.45,437,-121,0,0,1.72,98.27,100.0
2026-04-20,1465,偉全,12.7,12.75,12.55,12.6,55,10,0,0,0.41,99.58,100.0
2026-04-20,1466,聚隆,16.8,16.85,16.45,16.8,138,-11,0,0,0.61,99.38,100.0
2026-04-20,1467,南緯,7.02,7.03,6.96,7.0,155,18,0,0,19.15,80.84,100.0
2026-04-20,1468,昶和,12.0,12.35,12.0,12.3,33,16,0,1,2.02,97.97,100.0
2026-04-20,1470,大統新創,22.4,23.0,22.2,22.8,12,6,0,0,0.24,99.75,100.0
2026-04-20,1471,首利,12.0,12.9,11.85,12.8,2168,75,0,8,1.11,98.88,100.0
2026-04-20,1472,三洋實業,92.3,95.7,92.3,94.6,41,6,0,0,0.85,99.14,100.0
2026-04-20,1473,台南,23.2,23.3,23.1,23.3,77,10,0,0,5.27,94.72,100.0
2026-04-20,1474,弘裕,10.5,10.5,10.2,10.3,213,1,0,6,0.57,99.42,100.0
2026-04-20,1475,業旺,28.35,28.35,27.8,28.3,36,10,0,2,0.38,99.61,100.0
2026-04-20,1476,儒鴻,350.0,355.0,348.0,354.0,1430,-462,474,15,31.76,68.23,100.0
2026-04-20,1477,聚陽,217.0,226.5,217.0,225.0,2794,942,-365,-6,16.29,83.7,100.0
2026-04-20,1480,東盟開發,9.62,9.75,9.6,9.75,54,0,0,0,0.0,0.0,0.0
2026-04-20,1503,士電,199.5,200.5,193.5,194.5,2351,-305,0,15,31.2,68.79,100.0
2026-04-20,1504,東元,62.8,63.5,61.5,61.8,8305,-1647,-84,-58,11.85,88.14,100.0
2026-04-20,1506,正道,11.0,11.25,11.0,11.15,355,8,0,-3,0.57,99.42,100.0
2026-04-20,1512,瑞利,7.45,7.45,7.21,7.3,113,1,0,3,5.35,94.64,100.0
2026-04-20,1513,中興電,154.0,156.5,152.0,153.5,7113,-1224,128,-2,16.55,83.44,100.0
2026-04-20,1514,亞力,114.0,117.5,112.5,113.0,5278,-429,0,-20,16.79,83.2,100.0
2026-04-20,1515,力山,23.2,23.45,23.05,23.15,289,-27,0,-1,4.6,95.39,100.0
2026-04-20,1516,川飛,20.15,20.65,20.15,20.55,119,0,0,-3,6.03,93.96,100.0
2026-04-20,1517,利奇,11.2,11.2,10.95,11.0,315,-3,0,5,2.37,97.62,100.0
2026-04-20,1519,華城,908.0,929.0,886.0,891.0,4978,372,122,21,21.29,78.7,100.0
2026-04-20,1521,大億,25.35,25.45,25.15,25.3,25,17,0,0,33.0,66.99,100.0
2026-04-20,1522,堤維西,32.75,32.95,32.25,32.25,809,-123,-26,0,3.69,96.3,100.0
2026-04-20,1524,耿鼎,29.55,29.65,29.05,29.15,718,-135,0,0,0.8,99.19,100.0
2026-04-20,1525,江申,60.8,60.9,60.4,60.8,21,6,0,0,0.33,99.66,100.0
2026-04-20,1526,日馳,16.75,16.9,16.65,16.7,105,-4,0,5,2.39,97.6,100.0
2026-04-20,1527,鑽全,33.0,33.3,33.0,33.15,385,164,0,0,10.16,89.83,100.0
2026-04-20,1528,恩德,29.4,29.5,28.0,28.2,17835,374,-22,4,4.22,95.77,100.0
2026-04-20,1529,樂事綠能,24.25,24.85,23.55,23.55,926,-262,0,1,1.36,98.63,100.0
2026-04-20,1530,亞崴,28.2,28.2,27.7,27.85,53,17,0,0,0.61,99.38,100.0
2026-04-20,1531,高林股,13.1,13.3,13.05,13.2,150,27,0,3,1.34,98.65,100.0
2026-04-20,1532,勤美,21.8,21.95,21.65,21.65,728,-65,-36,-15,7.48,92.51,100.0
2026-04-20,1533,車王電,31.3,31.5,31.1,31.2,120,10,0,0,5.95,94.04,100.0
2026-04-20,1535,中宇,52.1,52.3,51.8,51.8,73,15,0,6,1.16,98.83,100.0
2026-04-20,1536,和大,51.3,52.5,51.0,51.3,1668,57,0,-44,6.94,93.05,100.0
2026-04-20,1537,廣隆,125.0,125.0,124.0,124.0,58,7,-1,0,15.36,84.63,100.0
2026-04-20,1538,正峰,12.65,12.8,12.6,12.8,3,0,0,0,0.06,99.93,100.0
2026-04-20,1539,巨庭,16.45,16.6,16.35,16.45,50,1,0,-3,0.91,99.08,100.0
2026-04-20,1540,喬福,22.1,22.2,21.75,21.8,250,-45,0,-6,1.87,98.12,100.0
2026-04-20,1541,錩泰,25.8,25.8,24.8,25.2,22,3,0,1,9.81,90.18,100.0
2026-04-20,1558,伸興,93.5,93.5,92.1,93.4,45,18,-1,0,6.55,93.44,100.0
2026-04-20,1560,中砂,540.0,555.0,536.0,542.0,3394,421,-73,35,36.21,63.78,100.0
2026-04-20,1563,巧新,42.8,43.0,41.65,41.75,718,-44,0,1,1.72,98.27,100.0
2026-04-20,1565,精華,109.5,109.5,107.0,107.0,268,-85,0,-3,8.22,91.77,100.0
2026-04-20,1568,倉佑,25.3,25.6,25.2,25.45,196,-6,0,6,1.66,98.33,100.0
2026-04-20,1569,濱川,53.4,53.4,52.3,52.3,821,38,0,0,5.21,94.78,100.0
2026-04-20,1570,力肯,33.0,35.0,32.8,35.0,669,74,0,0,2.11,97.88,100.0
2026-04-20,1580,新麥,126.5,126.5,123.0,124.5,217,-30,0,0,5.16,94.83,100.0
2026-04-20,1582,信錦,102.0,109.0,102.0,107.0,16150,1840,59,238,6.43,93.56,100.0
2026-04-20,1583,程泰,48.5,48.6,48.0,48.3,32,8,0,0,0.35,99.64,100.0
2026-04-20,1584,精剛,21.15,22.4,21.15,21.8,1730,594,0,28,10.08,89.91,100.0
2026-04-20,1586,和勤,22.9,23.45,22.9,23.4,414,56,0,0,1.31,98.38,100.0
2026-04-20,1587,吉茂,34.95,35.7,34.4,34.45,565,66,0,0,20.72,79.27,100.0
2026-04-20,1590,亞德客-KY,1260.0,1365.0,1255.0,1275.0,1866,124,59,10,79.89,20.1,100.0
2026-04-20,1591,駿吉-KY,60.0,63.4,58.9,63.4,1860,49,0,-40,4.85,95.14,100.0
2026-04-20,1593,祺驊,33.5,33.5,33.0,33.0,22,-3,0,0,5.87,94.12,100.0
2026-04-20,1594,日高,9.57,16.0,9.5,15.7,2001,0,0,0,0.0,0.0,0.0
2026-04-20,1595,川寶,52.6,54.5,51.4,52.6,2150,-15,0,-5,4.48,95.51,100.0
2026-04-20,1597,直得,120.0,124.0,114.0,115.5,5033,-368,37,-62,6.69,93.3,100.0
2026-04-20,1598,岱宇,20.65,20.95,20.25,20.55,229,-34,0,-2,1.84,98.15,100.0
2026-04-20,1599,宏佳騰,25.7,25.7,25.05,25.1,64,2,0,0,7.87,92.12,100.0
2026-04-20,1603,華電,32.8,32.85,32.45,32.5,296,-89,0,-12,2.52,97.47,100.0
2026-04-20,1604,聲寶,23.8,23.8,23.5,23.55,726,-115,0,-153,7.49,92.5,100.0
2026-04-20,1605,華新,32.45,34.8,31.65,33.65,70155,237,-199,4277,14.45,85.54,100.0
2026-04-20,1608,華榮,33.25,33.6,32.8,33.15,3200,-8,-199,-1,4.02,95.97,100.0
2026-04-20,1609,大亞,34.65,35.0,34.0,34.3,3392,-159,0,9,12.31,87.68,100.0
2026-04-20,1611,中電,12.25,12.25,12.0,12.05,916,-286,0,-42,10.09,89.9,100.0
2026-04-20,1612,宏泰,35.8,35.85,35.25,35.45,694,-107,0,-6,17.99,82.0,100.0
2026-04-20,1614,三洋電,32.4,32.65,32.2,32.35,56,23,0,0,2.27,97.72,100.0
2026-04-20,1615,大山,47.55,47.9,47.0,47.2,80,-8,0,4,1.12,98.87,100.0
2026-04-20,1616,億泰,23.6,23.75,23.4,23.6,456,-65,0,-9,2.58,97.41,100.0
2026-04-20,1617,榮星,15.75,16.5,15.5,15.95,469,89,0,0,19.49,80.5,100.0
2026-04-20,1618,合機,39.55,39.55,38.6,38.75,809,-326,0,-11,1.4,98.59,100.0
2026-04-20,1623,大東電,230.0,230.0,230.0,230.0,386,-9,0,0,0.39,99.6,100.0
2026-04-20,1626,艾美特-KY,12.0,12.0,11.2,11.35,586,33,0,-8,42.97,57.02,100.0
2026-04-20,1702,南僑,36.7,36.8,36.05,36.2,354,41,-17,0,8.91,91.08,100.0
2026-04-20,1707,葡萄王,119.0,119.0,117.5,118.0,308,60,-3,-18,14.68,85.31,100.0
2026-04-20,1708,東鹼,39.95,40.3,39.15,39.3,2652,241,-76,-4,15.35,84.64,100.0
2026-04-20,1709,和益,19.05,19.2,18.85,18.95,640,221,0,-12,3.17,96.82,100.0
2026-04-20,1710,東聯,13.7,13.85,13.45,13.5,4143,306,0,6,4.58,95.41,100.0
2026-04-20,1711,永光,52.6,52.7,52.3,52.7,9791,1497,0,-67,8.17,91.82,100.0
2026-04-20,1712,興農,42.65,42.75,42.3,42.75,566,-87,126,-62,15.39,84.6,100.0
2026-04-20,1713,國化,48.25,48.65,48.25,48.35,134,44,0,0,1.19,98.8,100.0
2026-04-20,1714,和桐,9.76,9.76,9.65,9.74,2870,76,298,35,20.61,79.38,100.0
2026-04-20,1717,長興,82.5,85.0,79.3,79.9,119644,-21982,-36,-2062,11.51,88.48,100.0
2026-04-20,1718,中纖,6.92,6.95,6.77,6.79,6461,-1910,0,-55,5.95,94.04,100.0
2026-04-20,1720,生達,63.0,63.0,61.8,62.0,662,-211,-1,-3,5.52,94.47,100.0
2026-04-20,1721,三晃,21.95,22.55,21.55,22.55,6786,640,0,41,3.51,96.48,100.0
2026-04-20,1722,台肥,45.65,45.75,45.25,45.25,2761,-749,0,-38,8.23,91.76,100.0
2026-04-20,1723,中碳,80.3,81.4,79.8,80.1,967,452,0,-33,7.98,92.01,100.0
2026-04-20,1725,元禎,31.8,31.8,31.05,31.15,269,-21,0,0,0.31,99.68,100.0
2026-04-20,1726,永記,76.9,76.9,76.3,76.7,19,13,0,0,12.95,87.04,100.0
2026-04-20,1727,中華化,56.3,59.6,56.2,57.5,9013,-721,-66,2,8.49,91.5,100.0
2026-04-20,1730,花仙子,52.8,52.8,52.5,52.8,81,5,0,0,6.76,93.23,100.0
2026-04-20,1731,美吾華,21.85,21.85,21.65,21.7,300,36,0,0,1.17,98.82,100.0
2026-04-20,1732,毛寶,25.9,26.1,25.9,25.9,89,15,0,0,2.51,97.48,100.0
2026-04-20,1733,五鼎,29.6,29.7,29.4,29.4,178,-37,0,8,4.13,95.86,100.0
2026-04-20,1734,杏輝,32.15,32.2,31.95,32.2,313,0,0,5,5.62,94.37,100.0
2026-04-20,1735,日勝化,29.3,31.2,27.4,27.6,2689,-81,20,-3,50.41,49.58,100.0
2026-04-20,1736,喬山,118.5,119.5,115.0,116.0,759,146,-200,-1,4.14,95.85,100.0
2026-04-20,1737,臺鹽,32.05,32.2,32.0,32.2,109,20,0,7,8.52,91.47,100.0
2026-04-20,1742,台蠟,15.95,15.95,15.85,15.85,14,0,0,0,0.23,99.76,100.0
2026-04-20,1752,南光,35.75,35.75,35.4,35.5,55,11,0,0,1.72,98.27,100.0
2026-04-20,1760,寶齡富錦,64.8,65.5,64.2,65.1,236,65,0,0,12.07,87.92,100.0
2026-04-20,1762,中化生,29.05,29.05,28.7,28.7,112,3,0,0,2.08,97.91,100.0
2026-04-20,1773,勝一,158.5,166.0,158.5,159.0,2727,180,-2,69,6.92,93.07,100.0
2026-04-20,1776,展宇,16.2,16.9,16.15,16.7,181,30,0,4,0.56,99.43,100.0
2026-04-20,1777,生泰,70.6,71.1,70.5,71.1,24,12,0,0,1.29,98.7,100.0
2026-04-20,1780,立弘,28.23,30.0,28.35,29.9,475,0,0,0,0.0,0.0,0.0
2026-04-20,1781,合世,11.5,11.5,11.3,11.3,53,1,0,0,0.55,99.44,100.0
2026-04-20,1783,和康生,41.8,41.8,40.7,40.75,198,-40,0,0,7.13,92.86,100.0
2026-04-20,1784,訊聯,80.0,80.7,79.5,79.5,186,-4,0,-5,6.16,93.83,100.0
2026-04-20,1785,光洋科,156.5,160.5,150.0,153.5,15846,-1926,5,-192,26.87,73.12,100.0
2026-04-20,1786,科妍,64.2,64.3,63.3,64.2,231,17,0,3,2.26,97.73,100.0
2026-04-20,1788,杏昌,136.0,136.5,135.5,136.5,55,0,0,0,10.94,89.05,100.0
2026-04-20,1789,神隆,21.9,21.9,21.45,21.45,899,-258,0,2,1.71,98.28,100.0
2026-04-20,1795,美時,235.5,237.0,225.5,226.0,4548,-179,-82,-134,54.03,45.96,100.0
2026-04-20,1796,金穎生技,40.0,40.5,39.5,40.5,41,10,0,0,0.87,99.12,100.0
2026-04-20,1799,易威,43.9,44.9,42.2,42.55,588,-3,0,0,11.8,88.19,100.0
2026-04-20,1802,台玻,75.5,76.0,70.4,70.9,262065,-62704,0,-1256,6.29,93.7,100.0
2026-04-20,1805,寶徠,10.9,10.95,10.8,10.85,61,14,0,2,0.66,99.33,100.0
2026-04-20,1806,冠軍,8.45,8.45,8.28,8.28,237,-45,0,0,7.27,92.72,100.0
2026-04-20,1808,潤隆,30.1,30.15,29.7,29.85,1848,-264,0,-6,4.18,95.81,100.0
2026-04-20,1809,中釉,27.95,29.55,27.85,28.0,7796,107,0,-6,2.71,97.28,100.0
2026-04-20,1810,和成,18.5,19.15,18.2,18.65,1750,55,-15,-1,3.46,96.53,100.0
2026-04-20,1813,寶利徠,13.4,13.45,13.25,13.25,17,-1,0,0,9.64,90.35,100.0
2026-04-20,1815,富喬,128.5,129.5,118.0,118.0,120335,-18413,340,-804,24.89,75.1,100.0
2026-04-20,1817,凱撒衛,38.65,38.8,38.6,38.75,81,14,0,-13,1.63,98.36,100.0
2026-04-20,1903,士紙,49.1,49.85,48.95,48.95,174,-43,0,0,10.98,89.01,100.0
2026-04-20,1904,正隆,18.65,18.75,18.25,18.35,1432,180,0,0,8.79,91.2,100.0
2026-04-20,1905,華紙,14.05,14.15,13.1,13.2,12516,-907,233,-526,2.21,97.78,100.0
2026-04-20,1906,寶隆,11.9,11.9,11.5,11.55,173,8,0,0,0.51,99.48,100.0
2026-04-20,1907,永豐餘,25.6,25.95,24.85,24.9,1728,-400,-9,0,12.23,87.76,100.0
2026-04-20,1909,榮成,9.6,9.61,9.35,9.37,4056,-2358,0,23,8.66,91.33,100.0
2026-04-20,2002,中鋼,20.15,20.25,19.85,19.85,30077,151,5,-31,14.47,85.52,100.0
2026-04-20,2006,東和鋼鐵,72.0,72.0,70.1,70.1,3004,-526,60,-54,19.83,80.16,100.0
2026-04-20,2007,燁興,8.0,8.01,7.9,7.94,258,32,0,0,0.56,99.43,100.0
2026-04-20,2008,高興昌,27.2,27.2,27.0,27.0,3018,13,0,0,7.64,92.35,100.0
2026-04-20,2009,第一銅,40.7,40.8,39.7,39.7,2733,-994,-116,-14,2.47,97.52,100.0
2026-04-20,2010,春源,24.95,25.1,24.8,24.8,1175,6,0,-19,9.87,90.12,100.0
2026-04-20,2012,春雨,15.9,16.05,15.8,15.8,53,26,0,0,1.35,98.64,100.0
2026-04-20,2013,中鋼構,44.2,44.2,43.6,44.1,125,-38,30,0,7.16,92.83,100.0
2026-04-20,2014,中鴻,19.0,19.1,18.45,18.6,6394,-463,0,-104,4.4,95.59,100.0
2026-04-20,2015,豐興,62.9,63.0,61.9,62.5,447,-20,41,15,11.97,88.02,100.0
2026-04-20,2017,官田鋼,9.33,9.35,9.1,9.1,748,-146,0,0,1.68,98.31,100.0
2026-04-20,2020,美亞,23.2,23.2,22.95,23.05,897,-70,0,0,1.73,98.26,100.0
2026-04-20,2022,聚亨,8.8,8.84,8.68,8.68,1001,-344,0,2,2.66,97.33,100.0
2026-04-20,2023,燁輝,14.05,14.05,13.9,13.95,1099,-163,0,0,4.29,95.7,100.0
2026-04-20,2024,志聯,14.9,14.9,14.45,14.45,32,12,0,0,0.41,99.58,100.0
2026-04-20,2025,千興,12.4,12.4,11.6,12.2,333,-12,0,-6,0.66,99.33,100.0
2026-04-20,2027,大成鋼,37.85,37.85,36.9,36.95,21077,-7815,-90,-1636,14.19,85.8,100.0
2026-04-20,2028,威致,19.35,19.55,18.8,19.05,134,34,0,3,0.7,99.29,100.0
2026-04-20,2029,盛餘,20.75,20.8,20.6,20.6,254,57,0,0,66.44,33.55,100.0
2026-04-20,2030,彰源,16.55,16.55,16.15,16.5,1117,-315,0,2,2.55,97.44,100.0
2026-04-20,2031,新光鋼,41.0,41.15,40.3,40.5,707,54,0,0,8.47,91.52,100.0
