date,stock_id,stock_name,open,high,low,close,volume,foreign_buy,trust_buy,dealer_buy,foreign_hold_ratio,foreign_remain_ratio,foreign_limit_ratio,macd_status
2026-04-14,50,元大台灣50,81.75,83.2,81.75,83.1,129128,65981,0,-6875,4.12,95.87,100.0,-
2026-04-14,51,元大中型100,117.0,118.15,116.6,117.25,223,2,0,116,0.58,99.41,100.0,-
2026-04-14,52,富邦科技,48.74,49.42,48.59,49.33,52400,4803,-255,14162,2.63,97.36,100.0,-
2026-04-14,53,元大電子,187.15,188.3,186.0,188.3,23,-1,0,2,1.3,98.69,100.0,-
2026-04-14,55,元大MSCI金融,33.09,33.26,33.05,33.11,212,-11,0,63,0.56,99.43,100.0,-
2026-04-14,56,元大高股息,39.87,40.13,39.86,39.97,69668,-6748,1800,17572,0.77,99.22,100.0,-
2026-04-14,57,富邦摩台,244.65,246.6,243.3,246.6,18,-1,0,6,5.96,94.03,100.0,-
2026-04-14,61,元大寶滬深,23.9,24.1,23.87,24.0,608,-86,0,404,4.72,95.27,100.0,-
2026-04-14,1101,台泥,25.35,25.45,25.15,25.3,24379,-105,-32,224,17.25,82.74,100.0,-
2026-04-14,1102,亞泥,35.85,35.85,35.3,35.55,9613,-1733,-1556,-217,15.72,84.27,100.0,-
2026-04-14,1103,嘉泥,13.9,13.95,13.85,13.9,292,104,0,6,4.5,95.49,100.0,-
2026-04-14,1104,環泥,29.4,29.5,29.05,29.1,1285,-775,0,10,16.07,83.92,100.0,-
2026-04-14,1108,幸福,14.85,14.9,14.8,14.85,421,57,0,4,1.32,98.67,100.0,-
2026-04-14,1109,信大,15.4,15.5,15.35,15.45,171,69,0,3,2.32,97.67,100.0,-
2026-04-14,1110,東泥,15.35,15.55,15.25,15.45,183,58,0,6,5.96,94.03,100.0,-
2026-04-14,1201,味全,13.3,13.4,13.25,13.35,548,-14,0,0,5.23,94.76,100.0,-
2026-04-14,1203,味王,41.7,41.9,41.3,41.85,78,38,0,1,1.63,98.36,100.0,-
2026-04-14,1210,大成,55.2,55.2,54.2,54.2,2606,-1102,-81,-34,11.59,88.4,100.0,-
2026-04-14,1213,大飲,9.04,9.49,9.04,9.47,13,0,0,0,0.01,99.98,100.0,-
2026-04-14,1215,卜蜂,146.5,146.5,143.0,144.5,1552,-483,-305,269,39.78,60.21,100.0,-
2026-04-14,1216,統一,72.5,72.5,71.8,72.1,7905,2158,-1797,-238,32.12,67.87,100.0,-
2026-04-14,1217,愛之味,10.35,10.4,10.3,10.3,487,197,0,6,8.1,91.89,100.0,-
2026-04-14,1218,泰山,19.5,19.55,19.25,19.3,747,-259,0,14,4.31,95.68,100.0,-
2026-04-14,1219,福壽,14.8,14.8,14.2,14.35,754,-28,0,4,5.95,94.04,100.0,-
2026-04-14,1220,台榮,12.7,12.75,12.55,12.65,116,-5,0,1,7.12,92.87,100.0,-
2026-04-14,1225,福懋油,34.0,34.45,33.35,34.25,611,129,0,1,1.39,98.6,100.0,-
2026-04-14,1227,佳格,30.15,30.25,29.9,30.0,1022,-523,18,23,6.18,93.81,100.0,-
2026-04-14,1229,聯華,44.2,44.25,43.85,44.0,2288,-229,0,26,9.39,90.6,100.0,-
2026-04-14,1231,聯華食,90.0,90.0,89.3,89.5,526,-94,0,4,2.73,97.26,100.0,-
2026-04-14,1232,大統益,149.5,150.0,149.0,149.5,73,11,0,3,2.59,97.4,100.0,-
2026-04-14,1233,天仁,29.6,29.6,29.25,29.55,12,6,0,1,5.54,94.45,100.0,-
2026-04-14,1234,黑松,35.75,35.9,35.75,35.85,148,73,0,5,4.78,95.21,100.0,-
2026-04-14,1235,興泰,44.6,44.6,43.6,44.5,694,36,0,2,0.19,99.8,100.0,-
2026-04-14,1236,宏亞,26.9,26.9,26.45,26.45,30,-4,0,1,0.49,99.5,100.0,-
2026-04-14,1240,茂生農經,59.5,59.8,59.2,59.6,26,0,0,0,3.66,96.33,100.0,-
2026-04-14,1256,鮮活果汁-KY,150.5,152.5,150.0,152.0,34,7,0,1,4.16,95.83,100.0,-
2026-04-14,1259,安心,58.4,59.9,58.2,58.2,10,1,0,0,26.13,73.86,100.0,-
2026-04-14,1260,富味鄉,24.87,25.25,24.5,25.25,51,0,0,0,0.0,0.0,0.0,-
2026-04-14,1264,德麥,276.5,276.5,275.0,276.0,60,-16,0,0,1.55,98.44,100.0,-
2026-04-14,1268,漢來美食,158.5,159.5,158.0,159.0,18,3,0,0,1.61,98.38,100.0,-
2026-04-14,1269,乾杯,68.39,71.5,68.6,71.5,11,0,0,0,0.0,0.0,0.0,-
2026-04-14,1271,晨暉生技,60.47,61.2,58.6,60.0,105,0,0,0,0.0,0.0,0.0,-
2026-04-14,1293,利統,29.27,30.85,28.5,30.6,72,0,0,0,0.0,0.0,0.0,-
2026-04-14,1294,漢田生技,81.6,81.6,81.0,81.5,23,5,0,0,0.74,99.25,100.0,-
2026-04-14,1295,生合,58.5,59.6,58.3,59.4,60,19,0,0,2.7,97.29,100.0,-
2026-04-14,1301,台塑,51.2,55.5,50.6,54.3,113652,62667,-2,644,30.75,69.24,100.0,-
2026-04-14,1303,南亞,87.6,91.5,86.8,89.0,142070,35893,1006,-372,31.73,68.26,100.0,-
2026-04-14,1304,台聚,16.35,16.65,16.1,16.25,16460,-37,0,136,27.53,72.46,100.0,-
2026-04-14,1305,華夏,17.1,17.8,16.85,17.65,11588,2243,0,-1,4.66,95.33,100.0,-
2026-04-14,1307,三芳,32.2,32.6,32.1,32.25,522,118,-1,5,6.21,93.78,100.0,-
2026-04-14,1308,亞聚,16.85,17.1,16.65,16.7,7266,-1163,0,5,3.39,96.6,100.0,-
2026-04-14,1309,台達化,22.55,23.0,22.05,22.55,16824,-1315,0,11,2.24,97.75,100.0,-
2026-04-14,1310,台苯,10.3,10.95,10.25,10.85,19979,3369,0,15,6.05,93.94,100.0,-
2026-04-14,1312,國喬,13.6,14.85,13.4,14.85,46274,13327,0,319,6.28,93.71,100.0,-
2026-04-14,1313,聯成,12.7,13.45,12.6,13.2,14856,4613,0,119,6.05,93.94,100.0,-
2026-04-14,1314,中石化,7.93,7.94,7.8,7.85,18651,665,0,59,9.04,90.95,100.0,-
2026-04-14,1315,達新,64.7,64.7,64.0,64.5,20,6,0,0,1.2,98.79,100.0,-
2026-04-14,1316,上曜,12.15,12.25,12.05,12.05,3790,-254,0,54,3.43,96.56,100.0,-
2026-04-14,1319,東陽,78.8,79.1,77.0,77.1,4928,-74,-328,-110,9.7,90.29,100.0,-
2026-04-14,1321,大洋,33.15,33.3,32.75,33.15,268,43,0,3,7.01,92.98,100.0,-
2026-04-14,1323,永裕,22.55,22.55,21.7,21.8,212,29,0,7,1.7,98.29,100.0,-
2026-04-14,1324,地球,11.8,11.8,11.45,11.6,204,10,0,1,0.63,99.36,100.0,-
2026-04-14,1325,恆大,26.65,26.75,26.45,26.5,163,-59,0,0,0.83,99.16,100.0,-
2026-04-14,1326,台化,49.9,54.9,49.0,54.6,118775,59406,314,-406,36.69,63.3,100.0,-
2026-04-14,1336,台翰,14.0,14.2,14.0,14.15,113,7,0,0,4.21,95.78,100.0,-
2026-04-14,1337,再生-KY,5.9,5.9,5.75,5.78,624,-111,0,3,25.53,74.46,100.0,-
2026-04-14,1338,廣華-KY,16.75,16.8,16.35,16.5,189,-2,0,3,6.13,93.86,100.0,-
2026-04-14,1339,昭輝,40.85,41.0,40.0,40.5,135,1,0,2,0.97,99.02,100.0,-
2026-04-14,1340,勝悅-KY,6.46,6.55,6.43,6.48,231,12,0,1,26.85,73.14,100.0,-
2026-04-14,1341,富林-KY,60.0,60.0,59.8,59.8,3,1,0,0,79.81,20.18,100.0,-
2026-04-14,1342,八貫,89.3,89.7,88.3,89.2,228,41,0,1,28.62,71.37,100.0,-
2026-04-14,1343,旭東環保,24.51,24.1,22.6,23.0,74,0,0,0,0.0,0.0,0.0,-
2026-04-14,1402,遠東新,26.6,26.6,26.3,26.4,14852,-4146,48,163,18.17,81.82,100.0,-
2026-04-14,1409,新纖,17.1,17.3,16.9,17.2,9688,2734,-4,14,13.93,86.06,100.0,-
2026-04-14,1410,南染,31.15,31.5,31.05,31.2,37,6,0,-1,18.69,81.3,100.0,-
2026-04-14,1413,宏洲,9.7,9.83,9.7,9.81,33,21,0,1,0.34,99.65,100.0,-
2026-04-14,1414,東和,17.4,17.4,16.65,16.7,257,-7,0,2,0.94,99.05,100.0,-
2026-04-14,1416,廣豐,11.65,11.75,11.55,11.55,260,30,0,1,6.0,93.99,100.0,-
2026-04-14,1417,嘉裕,9.0,9.12,8.97,9.03,124,48,0,2,0.94,99.05,100.0,-
2026-04-14,1418,東華,18.85,18.85,18.4,18.65,23,11,0,3,0.89,99.1,100.0,-
2026-04-14,1419,新紡,63.0,63.8,62.6,63.2,161,42,0,3,1.21,98.78,100.0,-
2026-04-14,1423,利華,39.5,40.55,39.5,40.3,31,6,0,1,1.45,98.54,100.0,-
2026-04-14,1432,大魯閣,17.3,17.35,17.1,17.15,240,4,0,1,0.3,99.69,100.0,-
2026-04-14,1434,福懋,16.8,17.15,16.75,17.05,3045,962,32,6,7.74,92.25,100.0,-
2026-04-14,1435,中福,13.7,13.7,13.7,13.7,1,0,0,0,0.19,99.8,100.0,-
2026-04-14,1436,華友聯,52.5,53.0,51.8,52.7,226,48,-1,3,4.57,95.42,100.0,-
2026-04-14,1437,勤益控,30.6,30.65,30.5,30.65,97,22,0,2,8.06,91.93,100.0,-
