date,stock_id,stock_name,open,high,low,close,volume,foreign_buy,trust_buy,dealer_buy,foreign_hold_ratio,foreign_remain_ratio,foreign_limit_ratio,macd_status
2026-03-05,50,元大台灣50,78.3,78.85,76.7,77.4,207004,-76898,2300,-15702,3.28,96.71,100.0,-
2026-03-05,51,元大中型100,106.2,107.8,105.25,106.25,91,1,0,5,0.57,99.42,100.0,-
2026-03-05,52,富邦科技,46.28,46.9,45.66,45.85,90527,1435,3500,-17237,0.79,99.2,100.0,-
2026-03-05,53,元大電子,168.5,173.55,168.5,170.35,34,0,0,10,1.37,98.62,100.0,-
2026-03-05,55,元大MSCI金融,33.04,33.14,32.61,32.9,233,-53,0,-69,0.5,99.49,100.0,-
2026-03-05,56,元大高股息,38.5,38.75,38.12,38.5,54632,-6889,0,-761,0.28,99.71,100.0,-
2026-03-05,57,富邦摩台,231.55,231.55,226.5,226.7,18,-1,0,1,5.31,94.68,100.0,-
2026-03-05,61,元大寶滬深,23.18,23.63,23.16,23.63,515,469,0,-338,6.27,93.72,100.0,-
2026-03-05,1101,台泥,25.2,25.3,24.4,24.8,50595,-20122,31,307,18.09,81.9,100.0,-
2026-03-05,1102,亞泥,34.9,34.9,34.25,34.3,8591,-3602,-259,-61,16.91,83.08,100.0,-
2026-03-05,1103,嘉泥,13.6,13.75,13.5,13.6,246,-35,0,-28,4.5,95.49,100.0,-
2026-03-05,1104,環泥,29.0,29.2,28.85,28.9,584,-269,0,-19,16.23,83.76,100.0,-
2026-03-05,1108,幸福,15.05,15.1,15.0,15.05,99,17,0,5,1.33,98.66,100.0,-
2026-03-05,1109,信大,15.4,15.5,15.3,15.35,215,22,0,-2,2.36,97.63,100.0,-
2026-03-05,1110,東泥,15.75,16.15,15.6,15.8,234,22,0,-26,6.01,93.98,100.0,-
2026-03-05,1201,味全,14.35,14.35,14.15,14.2,225,-57,0,-1,5.47,94.52,100.0,-
2026-03-05,1203,味王,39.65,39.75,39.4,39.75,36,-7,0,-5,1.68,98.31,100.0,-
2026-03-05,1210,大成,50.8,51.1,50.4,50.4,1820,-297,-323,-39,10.13,89.86,100.0,-
2026-03-05,1213,大飲,9.75,10.0,9.41,9.9,5,0,0,0,0.01,99.98,100.0,-
2026-03-05,1215,卜蜂,158.0,159.0,156.0,157.5,648,48,70,-3,42.1,57.89,100.0,-
2026-03-05,1216,統一,72.7,73.2,71.0,71.2,11528,-5339,81,282,32.84,67.15,100.0,-
2026-03-05,1217,愛之味,10.3,10.4,10.25,10.3,435,-11,0,-8,8.41,91.58,100.0,-
2026-03-05,1218,泰山,17.9,18.1,17.9,17.9,427,90,0,-20,3.39,96.6,100.0,-
2026-03-05,1219,福壽,13.45,13.45,13.3,13.35,213,-39,0,0,5.52,94.47,100.0,-
2026-03-05,1220,台榮,12.9,13.1,12.9,12.9,46,-5,0,6,7.12,92.87,100.0,-
2026-03-05,1225,福懋油,32.65,32.85,31.5,31.5,421,-56,0,-16,1.33,98.66,100.0,-
2026-03-05,1227,佳格,29.7,29.7,29.4,29.5,542,118,0,-29,5.86,94.13,100.0,-
2026-03-05,1229,聯華,43.75,44.4,43.75,44.0,1572,70,-6,-27,9.52,90.47,100.0,-
2026-03-05,1231,聯華食,82.6,83.6,81.3,81.7,1082,72,0,-6,2.67,97.32,100.0,-
2026-03-05,1232,大統益,150.5,152.0,150.5,152.0,134,-29,0,-7,2.45,97.54,100.0,-
