date,stock_id,stock_name,open,high,low,close,volume,foreign_buy,trust_buy,dealer_buy,foreign_hold_ratio,foreign_remain_ratio,foreign_limit_ratio,macd_status
2026-04-24,50,元大台灣50,87.6,89.95,87.55,89.95,129885,31238,777,21704,0.0,0.0,0.0,-
2026-04-24,51,元大中型100,125.3,125.45,123.15,123.5,113,0,0,36,0.0,0.0,0.0,-
2026-04-24,52,富邦科技,51.15,52.7,51.15,52.7,71251,8531,0,15603,0.0,0.0,0.0,-
2026-04-24,53,元大電子,204.75,206.6,202.15,206.6,34,4,0,12,0.0,0.0,0.0,-
2026-04-24,55,元大MSCI金融,33.26,33.26,33.04,33.15,122,-1,0,43,0.0,0.0,0.0,-
2026-04-24,56,元大高股息,40.74,41.04,40.64,40.95,67087,7448,0,16080,0.0,0.0,0.0,-
2026-04-24,57,富邦摩台,264.5,268.75,264.5,268.75,7,-1,0,3,0.0,0.0,0.0,-
2026-04-24,61,元大寶滬深,24.3,24.3,24.14,24.14,319,20,0,220,0.0,0.0,0.0,-
2026-04-24,1101,台泥,24.6,24.6,24.3,24.45,28226,-12473,-47,-100,0.0,0.0,0.0,多
2026-04-24,1102,亞泥,36.1,36.15,35.55,35.9,6684,-489,-1415,-399,0.0,0.0,0.0,多
2026-04-24,1103,嘉泥,13.7,13.7,13.5,13.55,106,-25,0,4,0.0,0.0,0.0,空
2026-04-24,1104,環泥,29.2,29.2,28.6,28.6,1151,-354,0,-79,0.0,0.0,0.0,空
2026-04-24,1108,幸福,14.65,14.75,14.55,14.55,140,-19,0,0,0.0,0.0,0.0,空
2026-04-24,1109,信大,15.3,15.4,15.3,15.4,143,-5,0,-1,0.0,0.0,0.0,多
2026-04-24,1110,東泥,14.8,15.0,14.65,14.95,303,-39,0,4,0.0,0.0,0.0,空
2026-04-24,1201,味全,13.0,13.05,12.85,12.9,569,-76,0,10,0.0,0.0,0.0,空
2026-04-24,1203,味王,44.25,44.25,43.4,44.1,14,5,0,-1,0.0,0.0,0.0,多
2026-04-24,1210,大成,53.6,53.6,53.1,53.1,2082,704,-965,27,0.0,0.0,0.0,空
2026-04-24,1213,大飲,9.25,9.25,9.0,9.03,23,0,0,0,0.0,0.0,0.0,多
